Distance_(microns)	Gray_Value
0.000	11.000
0.104	9.553
0.208	8.596
0.311	7.166
0.415	11.221
0.519	7.773
0.623	6.117
0.726	7.803
0.830	10.319
0.934	11.207
1.038	11.419
1.142	12.064
1.245	14.603
1.349	17.412
1.453	22.440
1.557	26.255
1.661	25.486
1.764	33.541
1.868	19.325
1.972	11.684
2.076	12.546
2.179	11.877
2.283	13.694
2.387	13.598
2.491	11.692
2.595	11.861
2.698	10.020
2.802	8.670
2.906	7.624
3.010	9.477
3.113	9.918
3.217	10.069
3.321	14.988
3.425	15.101
3.529	17.765
3.632	17.901
3.736	21.713
3.840	21.940
3.944	29.695
4.048	30.716
4.151	32.896
4.255	37.671
4.359	36.210
4.463	36.102
4.566	31.577
4.670	30.292
4.774	23.590
4.878	12.703
4.982	14.735
5.085	12.130
5.189	11.836
5.293	9.297
5.397	9.275
5.501	9.320
5.604	11.742
5.708	6.817
5.812	9.344
5.916	11.456
6.019	11.363
6.123	10.547
6.227	13.578
6.331	17.371
6.435	16.939
6.538	18.037
6.642	12.395
6.746	13.828
6.850	9.370
6.953	10.342
7.057	11.268
7.161	12.133
7.265	11.289
7.369	11.203
7.472	9.431
7.576	9.567
7.680	6.919
7.784	7.700
7.888	7.996
7.991	6.188
8.095	7.604
8.199	8.513
8.303	6.413
8.406	7.117
8.510	9.902
8.614	14.055
8.718	16.016
8.822	10.542
8.925	11.215
9.029	14.340
9.133	10.563
9.237	8.990
9.340	13.255
9.444	10.992
9.548	9.204
9.652	12.809
9.756	9.520
9.859	9.806
9.963	13.637
10.067	9.721
10.171	16.231
10.275	19.676
10.378	18.907
10.482	13.464
10.586	15.575
10.690	12.514
10.793	12.187
10.897	11.813
11.001	8.688
11.105	7.604
11.209	9.564
11.312	10.182
11.416	11.922
11.520	10.542
11.624	10.362
11.728	13.287
11.831	16.225
11.935	16.583
12.039	20.474
12.143	24.120
12.246	20.322
12.350	29.553
12.454	32.660
12.558	33.317
12.662	25.919
12.765	35.823
12.869	35.487
12.973	19.489
13.077	16.748
13.180	17.479
13.284	14.427
13.388	13.860
13.492	12.803
13.596	10.231
13.699	9.592
13.803	10.815
13.907	10.508
14.011	11.125
14.115	8.004
14.218	7.734
14.322	7.785
14.426	8.209
14.530	6.679
