Distance_(microns)	Gray_Value
0.000	59.000
0.104	70.887
0.208	85.183
0.311	73.732
0.415	79.726
0.519	88.512
0.623	77.007
0.726	62.094
0.830	66.773
0.934	58.992
1.038	44.847
1.142	38.000
1.245	34.902
1.349	36.143
1.453	34.281
1.557	26.864
1.661	27.952
1.764	25.391
1.868	26.021
1.972	29.782
2.076	29.165
2.179	28.710
2.283	28.997
2.387	36.819
2.491	49.909
2.595	46.623
2.698	51.614
2.802	55.677
2.906	56.331
3.010	59.824
3.113	55.968
3.217	66.474
3.321	64.728
3.425	69.760
3.529	67.733
3.632	77.759
3.736	62.343
3.840	73.441
3.944	95.884
4.048	90.779
4.151	103.932
4.255	94.852
4.359	81.876
4.463	70.354
4.566	60.013
4.670	58.419
4.774	44.455
4.878	41.144
4.982	39.329
5.085	39.177
5.189	42.258
5.293	47.877
5.397	46.781
5.501	52.973
5.604	62.337
5.708	64.759
5.812	73.258
5.916	80.742
6.019	81.253
6.123	99.025
6.227	112.782
6.331	125.723
6.435	135.133
6.538	145.754
6.642	152.038
6.746	147.453
6.850	133.535
6.953	130.755
7.057	119.569
7.161	91.909
7.265	89.428
7.369	98.440
7.472	89.240
7.576	84.508
7.680	71.801
7.784	78.574
7.888	67.540
7.991	61.412
8.095	70.448
8.199	76.334
8.303	66.216
8.406	65.410
8.510	53.996
8.614	48.461
8.718	50.167
8.822	46.017
8.925	42.986
9.029	37.224
9.133	34.672
9.237	44.381
9.340	36.899
9.444	36.226
9.548	38.829
9.652	40.501
9.756	55.032
9.859	50.611
9.963	59.169
10.067	68.128
10.171	91.629
10.275	112.171
10.378	116.468
10.482	118.554
10.586	140.938
10.690	121.714
10.793	116.784
10.897	97.657
11.001	85.801
11.105	76.859
11.209	58.232
11.312	45.345
11.416	46.163
11.520	37.987
11.624	31.822
11.728	37.048
11.831	32.083
11.935	37.513
12.039	36.266
12.143	33.667
12.246	38.175
12.350	39.867
12.454	33.615
12.558	31.188
12.662	23.093
12.765	33.036
12.869	36.822
12.973	40.028
13.077	46.525
13.180	36.272
13.284	52.391
13.388	57.733
13.492	66.720
13.596	81.987
13.699	104.878
13.803	89.113
13.907	86.409
14.011	106.411
14.115	111.286
14.218	107.264
14.322	99.686
14.426	92.227
14.530	72.373
14.633	69.112
14.737	56.034
14.841	52.332
14.945	43.944
15.049	40.744
15.152	37.418
15.256	45.295
15.360	49.222
15.464	47.294
15.567	49.553
15.671	59.923
15.775	55.238
15.879	59.329
15.983	77.734
16.086	92.036
16.190	103.475
16.294	118.939
16.398	128.616
16.502	125.907
16.605	119.308
16.709	111.602
16.813	103.986
16.917	109.925
17.020	95.775
17.124	79.236
17.228	87.165
17.332	84.367
17.436	88.370
17.539	82.204
17.643	80.765
17.747	77.290
17.851	70.743
17.954	65.578
18.058	56.839
18.162	53.105
18.266	46.043
18.370	32.670
18.473	35.996
18.577	38.360
18.681	34.601
18.785	54.122
18.889	42.310
18.992	50.835
19.096	53.168
19.200	70.585
19.304	81.029
19.407	98.071
19.511	119.392
19.615	128.029
19.719	146.319
19.823	159.065
19.926	132.346
20.030	121.670
20.134	105.286
20.238	91.953
20.342	80.678
20.445	56.791
20.549	45.601
20.653	40.758
20.757	32.949
20.860	29.772
20.964	24.200
21.068	26.122
21.172	27.859
21.276	27.442
21.379	33.191
21.483	30.380
21.587	35.993
21.691	47.617
21.794	69.576
21.898	79.579
22.002	97.856
22.106	117.104
22.210	121.916
22.313	123.517
22.417	133.923
22.521	124.221
22.625	133.715
22.729	122.668
22.832	106.560
22.936	100.541
23.040	71.088
23.144	58.984
23.247	42.459
23.351	38.283
23.455	33.565
23.559	29.415
23.663	29.735
23.766	30.508
23.870	29.140
23.974	33.416
24.078	39.762
24.181	47.627
24.285	46.473
