Distance_(microns)	Gray_Value
0.000	20.000
0.104	22.206
0.208	20.047
0.311	18.710
0.415	17.796
0.519	20.318
0.623	19.005
0.726	18.376
0.830	14.529
0.934	16.837
1.038	16.027
1.142	16.185
1.245	19.968
1.349	15.911
1.453	18.067
1.557	17.245
1.661	17.863
1.764	15.981
1.868	19.686
1.972	20.522
2.076	19.445
2.179	19.999
2.283	20.181
2.387	20.533
2.491	23.706
2.595	23.261
2.698	22.134
2.802	25.093
2.906	25.082
3.010	23.950
3.113	24.369
3.217	27.473
3.321	29.184
3.425	31.752
3.529	34.327
3.632	36.343
3.736	36.391
3.840	28.011
3.944	28.199
4.048	27.448
4.151	21.842
4.255	22.495
4.359	17.999
4.463	18.533
4.566	17.996
4.670	19.709
4.774	14.038
4.878	15.509
4.982	16.309
5.085	19.269
5.189	19.051
5.293	21.590
5.397	21.877
5.501	23.938
5.604	28.208
5.708	28.903
5.812	27.979
5.916	28.866
6.019	29.835
6.123	35.800
6.227	32.031
6.331	29.213
6.435	31.321
6.538	25.806
6.642	31.434
6.746	32.635
6.850	33.625
6.953	30.528
7.057	31.819
7.161	29.878
7.265	30.894
7.369	29.831
7.472	26.967
7.576	23.857
7.680	22.727
7.784	23.604
7.888	20.186
7.991	18.310
8.095	17.033
8.199	16.784
8.303	18.793
8.406	19.953
8.510	23.777
8.614	27.742
8.718	28.619
8.822	33.930
8.925	36.700
9.029	38.714
9.133	44.774
9.237	49.341
9.340	53.234
9.444	54.029
9.548	51.194
9.652	52.967
9.756	52.940
9.859	48.401
9.963	44.317
10.067	38.234
10.171	34.231
10.275	31.735
10.378	29.786
10.482	26.874
10.586	27.362
10.690	32.399
10.793	35.444
10.897	41.031
11.001	44.978
11.105	55.509
11.209	59.768
11.312	63.278
11.416	74.783
11.520	78.771
11.624	81.771
11.728	73.559
11.831	65.061
11.935	58.383
12.039	50.387
12.143	45.801
12.246	30.472
12.350	23.270
12.454	21.658
12.558	18.975
12.662	17.970
12.765	15.556
12.869	16.403
12.973	19.128
13.077	24.207
13.180	27.861
13.284	32.743
13.388	40.171
13.492	47.482
13.596	59.194
13.699	71.998
13.803	79.110
13.907	90.955
14.011	95.003
14.115	95.362
14.218	91.786
14.322	86.932
14.426	73.983
14.530	72.906
14.633	63.588
14.737	51.069
14.841	48.310
14.945	44.833
15.049	35.863
15.152	38.198
15.256	36.817
15.360	37.369
15.464	40.732
15.567	46.363
15.671	44.457
15.775	45.770
15.879	51.727
15.983	47.952
16.086	44.433
16.190	43.741
16.294	37.869
16.398	37.939
16.502	36.479
16.605	38.731
16.709	31.953
16.813	28.859
16.917	29.034
17.020	24.953
