Distance_(microns)	Gray_Value
0.0000	255.000
0.1038	254.438
0.2076	252.762
0.3113	234.292
0.4151	196.888
0.5189	205.881
0.6227	185.423
0.7265	151.139
0.8303	149.044
0.9340	105.598
1.0378	93.811
1.1416	98.871
1.2454	90.190
1.3492	126.842
1.4530	141.528
1.5567	158.372
1.6605	185.986
1.7643	226.873
1.8681	222.980
1.9719	246.758
2.0757	244.475
2.1794	236.273
2.2832	245.363
2.3870	246.723
2.4908	249.038
2.5946	244.934
2.6984	240.615
2.8021	224.900
2.9059	181.877
3.0097	146.937
3.1135	116.169
3.2173	114.203
3.3211	115.327
3.4248	118.497
3.5286	150.573
3.6324	170.079
3.7362	182.095
3.8400	174.357
3.9438	189.263
4.0475	184.632
4.1513	190.407
4.2551	187.020
4.3589	170.917
4.4627	143.926
4.5665	125.877
4.6702	115.276
4.7740	107.025
4.8778	105.592
4.9816	98.061
5.0854	117.917
5.1892	113.443
5.2929	123.301
5.3967	133.335
5.5005	173.894
5.6043	231.245
5.7081	242.255
5.8119	229.426
5.9156	242.604
6.0194	254.404
6.1232	254.507
6.2270	255.000
6.3308	255.000
6.4346	252.173
6.5383	241.574
6.6421	233.451
6.7459	224.945
6.8497	195.164
6.9535	160.965
7.0573	157.386
7.1610	135.950
7.2648	119.136
7.3686	115.445
7.4724	113.679
7.5762	96.212
7.6800	80.466
7.7837	95.215
7.8875	101.098
7.9913	111.699
8.0951	139.744
8.1989	174.065
8.3027	191.191
8.4064	226.685
8.5102	221.378
8.6140	253.026
8.7178	251.489
8.8216	251.437
8.9254	252.744
9.0291	252.812
9.1329	255.000
9.2367	254.406
9.3405	248.212
9.4443	232.818
9.5481	220.295
9.6518	215.281
9.7556	222.556
9.8594	212.651
9.9632	204.147
10.0670	177.286
10.1708	183.721
10.2745	154.494
10.3783	133.396
10.4821	117.275
10.5859	95.961
10.6897	98.794
10.7935	95.285
10.8972	92.868
11.0010	107.535
11.1048	100.944
11.2086	109.269
11.3124	115.557
11.4162	141.232
11.5199	222.564
11.6237	227.737
11.7275	233.584
11.8313	245.567
11.9351	243.332
12.0389	247.716
12.1426	246.860
12.2464	225.451
