Distance_(microns)	Gray_Value
0.000	26.000
0.104	21.940
0.208	24.778
0.311	30.440
0.415	30.702
0.519	27.909
0.623	28.087
0.726	25.483
0.830	31.624
0.934	32.672
1.038	29.166
1.142	26.328
1.245	35.402
1.349	29.964
1.453	25.399
1.557	27.906
1.661	25.006
1.764	22.396
1.868	22.825
1.972	20.442
2.076	17.017
2.179	19.821
2.283	21.126
2.387	21.705
2.491	22.203
2.595	21.859
2.698	20.807
2.802	19.518
2.906	19.056
3.010	24.503
3.113	27.210
3.217	22.076
3.321	20.892
3.425	26.890
3.529	30.578
3.632	30.136
3.736	32.487
3.840	36.041
3.944	34.009
4.048	35.067
4.151	37.231
4.255	35.485
4.359	42.413
4.463	45.362
4.566	39.594
4.670	35.268
4.774	28.612
4.878	21.786
4.982	26.575
5.085	26.936
5.189	28.288
5.293	24.767
5.397	21.953
5.501	18.440
5.604	20.613
5.708	22.000
5.812	19.597
5.916	27.992
6.019	28.167
6.123	28.645
6.227	35.944
6.331	35.574
6.435	38.485
6.538	40.817
6.642	36.050
6.746	39.801
6.850	43.490
6.953	46.075
7.057	38.281
7.161	44.361
7.265	42.690
7.369	33.769
7.472	39.723
7.576	36.940
7.680	38.954
7.784	36.876
7.888	37.073
7.991	36.186
8.095	35.962
8.199	33.288
8.303	35.849
8.406	33.649
8.510	33.010
8.614	25.149
8.718	29.278
8.822	26.864
8.925	24.525
9.029	22.792
9.133	22.763
9.237	18.417
9.340	25.906
9.444	25.748
9.548	25.538
9.652	25.594
9.756	25.839
9.859	24.718
9.963	26.355
10.067	25.106
10.171	24.553
10.275	28.963
10.378	25.655
10.482	27.095
10.586	27.357
10.690	25.796
10.793	28.581
10.897	27.243
11.001	27.214
11.105	23.661
11.209	21.169
11.312	19.301
11.416	20.331
11.520	18.675
11.624	19.953
11.728	18.728
11.831	19.469
11.935	19.389
12.039	20.601
12.143	23.604
12.246	23.664
12.350	24.677
12.454	27.675
12.558	29.663
12.662	33.168
12.765	35.292
12.869	35.595
12.973	38.748
13.077	38.995
13.180	33.597
13.284	36.400
13.388	31.197
13.492	28.669
13.596	30.154
13.699	31.972
13.803	30.577
13.907	35.194
14.011	36.969
14.115	35.842
14.218	33.058
14.322	33.064
14.426	41.331
14.530	35.276
14.633	32.904
14.737	34.181
14.841	39.944
14.945	32.298
15.049	27.554
15.152	28.144
15.256	27.291
15.360	38.631
15.464	25.007
15.567	21.943
15.671	23.256
15.775	22.133
15.879	21.397
15.983	19.646
16.086	22.939
16.190	26.063
16.294	26.734
16.398	25.299
16.502	22.974
16.605	28.774
16.709	27.335
16.813	34.226
16.917	35.487
17.020	30.853
17.124	30.771
17.228	32.178
17.332	34.210
17.436	31.780
17.539	32.956
17.643	38.871
17.747	39.464
17.851	41.891
17.954	40.065
18.058	40.043
18.162	45.734
18.266	55.793
18.370	51.756
18.473	47.754
18.577	44.364
18.681	47.723
18.785	35.302
18.889	33.228
18.992	35.245
19.096	33.001
19.200	28.727
19.304	28.309
19.407	24.701
19.511	21.602
19.615	20.522
19.719	24.786
19.823	27.315
19.926	24.847
20.030	21.288
20.134	28.255
20.238	27.421
20.342	26.487
20.445	30.408
20.549	36.351
20.653	34.191
20.757	36.658
20.860	42.442
20.964	39.435
21.068	39.976
21.172	37.451
21.276	32.656
21.379	32.901
21.483	31.906
21.587	40.584
21.691	36.809
21.794	35.678
21.898	35.539
22.002	31.900
22.106	34.453
22.210	32.382
22.313	30.380
22.417	21.274
22.521	20.413
22.625	20.019
22.729	21.687
22.832	23.807
22.936	25.207
23.040	30.051
23.144	31.421
23.247	30.315
23.351	35.995
23.455	44.161
23.559	47.046
23.663	52.724
23.766	61.491
23.870	68.351
23.974	63.080
24.078	66.889
24.181	77.076
24.285	77.678
24.389	74.235
24.493	59.565
24.597	52.753
24.700	46.302
24.804	33.255
24.908	32.449
25.012	29.978
25.116	24.826
25.219	24.434
25.323	18.081
25.427	17.673
25.531	19.942
25.634	21.602
25.738	19.213
25.842	21.126
25.946	29.306
26.050	30.433
26.153	36.606
26.257	34.352
26.361	36.864
26.465	48.120
26.569	52.432
26.672	53.858
26.776	59.049
26.880	62.997
26.984	59.522
27.087	65.090
27.191	68.934
27.295	70.309
27.399	56.518
27.503	59.213
27.606	50.531
27.710	39.957
27.814	34.156
27.918	28.046
28.021	24.759
28.125	21.305
28.229	20.644
28.333	17.179
28.437	18.539
28.540	17.952
28.644	22.691
28.748	23.763
28.852	27.376
28.956	28.856
29.059	31.204
29.163	41.199
29.267	41.058
29.371	39.111
29.474	43.929
29.578	51.811
29.682	59.985
29.786	56.990
29.890	59.430
29.993	54.921
30.097	45.346
30.201	53.397
30.305	46.643
30.408	43.159
30.512	33.751
30.616	30.554
30.720	30.836
30.824	33.177
30.927	31.368
31.031	23.088
31.135	22.355
31.239	23.846
31.343	25.459
31.446	28.577
31.550	29.351
31.654	34.635
31.758	34.080
31.861	33.158
31.965	38.523
32.069	39.117
32.173	39.927
32.277	44.303
32.380	40.057
32.484	41.517
32.588	42.743
32.692	35.467
32.796	39.039
32.899	43.169
33.003	42.705
33.107	38.760
33.211	53.591
33.314	50.744
33.418	57.379
33.522	47.513
33.626	42.744
33.730	44.809
33.833	46.258
33.937	44.229
34.041	40.689
34.145	32.169
34.248	29.776
34.352	27.037
34.456	24.047
34.560	25.982
34.664	28.743
34.767	31.685
34.871	35.928
34.975	45.053
35.079	42.495
35.183	43.725
35.286	46.600
35.390	52.419
35.494	53.911
35.598	61.595
35.701	56.672
35.805	49.385
35.909	44.148
36.013	44.495
36.117	40.130
36.220	33.575
36.324	27.948
36.428	28.411
36.532	27.605
36.635	24.737
36.739	25.894
36.843	21.909
36.947	18.275
37.051	17.044
37.154	22.249
37.258	21.097
37.362	22.432
37.466	20.581
37.570	20.468
37.673	22.782
37.777	25.968
37.881	27.506
37.985	33.174
38.088	32.101
38.192	29.517
38.296	28.302
38.400	30.240
38.504	28.030
38.607	25.080
38.711	23.681
38.815	22.472
38.919	19.957
39.022	20.387
39.126	23.015
39.230	22.037
39.334	20.973
39.438	17.914
39.541	22.162
39.645	23.118
39.749	22.479
39.853	32.768
39.957	24.459
40.060	26.385
40.164	27.643
40.268	25.318
40.372	26.653
40.475	25.241
40.579	21.047
40.683	24.308
40.787	23.945
40.891	26.181
40.994	27.120
41.098	32.532
41.202	25.524
41.306	26.148
41.410	23.188
41.513	21.962
41.617	25.717
41.721	25.442
41.825	21.099
41.928	24.869
42.032	22.352
42.136	25.904
42.240	26.865
42.344	32.326
42.447	25.383
42.551	26.481
42.655	29.686
42.759	26.247
42.862	27.130
42.966	28.571
43.070	25.007
43.174	31.906
43.278	33.919
43.381	31.818
43.485	30.069
43.589	34.864
43.693	36.208
43.797	40.598
43.900	36.106
44.004	34.951
44.108	37.600
44.212	33.896
44.315	34.762
44.419	37.448
44.523	34.965
44.627	29.812
44.731	32.311
44.834	32.071
44.938	23.406
45.042	18.738
45.146	21.071
45.249	22.528
45.353	21.665
45.457	18.379
45.561	17.458
45.665	16.669
45.768	20.313
45.872	22.035
45.976	24.249
46.080	28.053
46.184	30.634
46.287	33.661
46.391	27.972
46.495	36.123
46.599	35.428
46.702	35.771
46.806	38.713
46.910	32.098
47.014	29.933
47.118	34.750
47.221	28.579
47.325	27.740
47.429	30.453
47.533	39.232
47.637	33.556
47.740	36.204
47.844	38.173
47.948	42.330
48.052	43.852
48.155	38.374
48.259	37.407
48.363	36.541
48.467	35.222
48.571	33.590
48.674	33.255
48.778	28.146
48.882	28.559
48.986	22.939
49.089	21.501
49.193	26.320
49.297	28.284
49.401	25.543
49.505	20.110
49.608	27.540
49.712	24.877
49.816	27.586
49.920	29.641
50.024	28.252
50.127	29.620
50.231	35.201
50.335	34.962
50.439	28.389
50.542	37.930
50.646	39.706
50.750	37.993
50.854	37.384
50.958	42.007
51.061	40.000
51.165	40.068
51.269	43.973
51.373	31.175
51.476	31.736
51.580	34.230
51.684	30.096
51.788	28.570
51.892	24.976
51.995	22.771
52.099	27.586
52.203	24.510
52.307	22.477
52.411	22.464
52.514	24.669
52.618	21.476
52.722	24.882
52.826	28.487
52.929	32.042
53.033	38.338
53.137	43.995
53.241	45.575
53.345	45.213
53.448	49.536
53.552	64.300
53.656	57.634
53.760	52.593
53.863	47.851
53.967	44.188
54.071	38.160
54.175	33.251
54.279	38.123
54.382	35.248
54.486	24.077
54.590	31.799
54.694	25.639
54.798	24.210
54.901	21.677
55.005	22.121
55.109	21.176
55.213	23.397
55.316	28.593
55.420	22.982
55.524	26.745
55.628	30.525
55.732	29.758
55.835	32.871
55.939	29.692
56.043	33.633
56.147	35.305
56.251	31.838
56.354	35.804
56.458	34.177
56.562	34.086
56.666	29.244
56.769	30.248
56.873	33.860
56.977	26.942
57.081	30.822
57.185	28.494
57.288	30.470
57.392	28.270
57.496	29.412
57.600	30.123
57.703	29.188
57.807	34.551
57.911	32.475
58.015	35.466
58.119	41.670
58.222	39.966
58.326	41.472
58.430	42.777
58.534	39.818
58.638	37.868
58.741	36.875
58.845	35.302
58.949	33.309
59.053	32.810
59.156	31.806
59.260	29.058
59.364	30.411
59.468	28.857
59.572	29.608
59.675	27.130
59.779	27.164
59.883	26.657
59.987	31.541
60.090	29.162
60.194	31.704
60.298	30.893
60.402	41.980
60.506	44.130
60.609	46.700
60.713	59.225
60.817	53.979
60.921	61.439
61.025	65.285
61.128	54.677
61.232	57.676
61.336	64.210
61.440	61.464
61.543	54.305
61.647	41.956
61.751	40.454
61.855	38.548
61.959	33.535
62.062	28.738
62.166	24.928
62.270	21.548
62.374	20.606
62.478	23.169
62.581	24.958
62.685	21.515
62.789	22.848
62.893	20.888
62.996	23.541
63.100	28.578
63.204	32.916
63.308	33.631
63.412	47.855
63.515	47.470
63.619	49.290
63.723	47.865
63.827	57.064
63.930	58.793
64.034	61.845
64.138	55.098
64.242	56.337
64.346	54.346
64.449	49.124
64.553	45.023
64.657	41.932
64.761	39.396
64.865	37.393
64.968	33.188
65.072	29.970
65.176	28.517
65.280	26.764
65.383	25.574
65.487	34.327
65.591	31.903
65.695	34.010
65.799	32.475
65.902	42.625
66.006	43.487
66.110	47.997
66.214	52.382
66.317	46.339
66.421	47.148
66.525	44.955
66.629	52.213
66.733	41.570
66.836	43.022
66.940	36.521
67.044	37.718
67.148	49.500
67.252	45.482
67.355	43.738
67.459	45.293
67.563	38.358
