Distance_(microns)	Gray_Value
0.0000	28.0000
0.1038	22.7854
0.2076	24.9608
0.3113	23.8836
0.4151	20.1504
0.5189	20.9514
0.6227	21.6170
0.7265	21.3076
0.8303	19.3052
0.9340	20.9498
1.0378	20.8031
1.1416	23.8886
1.2454	27.1759
1.3492	19.9840
1.4530	23.8954
1.5567	21.8529
1.6605	29.0719
1.7643	30.0192
1.8681	30.6522
1.9719	39.4567
2.0757	35.0108
2.1794	36.2705
2.2832	30.8660
2.3870	29.0828
2.4908	27.8498
2.5946	29.1784
2.6984	20.7456
2.8021	24.4233
2.9059	19.5797
3.0097	16.2424
3.1135	13.2883
3.2173	15.4638
3.3211	15.0360
3.4248	15.0540
3.5286	17.3254
3.6324	17.3040
3.7362	15.2740
3.8400	16.9908
3.9438	20.9519
4.0475	24.4127
4.1513	19.2594
4.2551	25.7073
4.3589	28.7764
4.4627	28.9023
4.5665	21.8546
4.6702	31.6941
4.7740	34.8077
4.8778	36.2572
4.9816	27.3016
5.0854	26.8552
5.1892	27.1502
5.2929	23.0593
5.3967	26.0570
5.5005	23.3779
5.6043	17.6634
5.7081	18.2815
5.8119	16.4239
5.9156	18.1572
6.0194	19.2250
6.1232	16.6800
6.2270	12.9866
6.3308	11.1952
6.4346	14.3110
6.5383	17.1016
6.6421	15.0644
6.7459	20.9008
6.8497	25.1674
6.9535	24.4832
7.0573	27.8157
7.1610	32.9842
7.2648	34.3458
7.3686	32.2535
7.4724	33.2108
7.5762	40.5146
7.6800	37.0087
7.7837	36.5672
7.8875	34.8554
7.9913	29.5243
8.0951	26.5384
8.1989	22.6612
8.3027	20.3211
8.4064	18.8281
8.5102	25.5712
8.6140	30.0007
8.7178	24.7145
8.8216	36.3027
8.9254	31.8636
9.0291	36.0530
9.1329	34.8257
9.2367	30.1501
9.3405	30.3200
9.4443	25.6319
9.5481	27.5272
9.6518	19.5496
9.7556	19.2863
9.8594	24.3805
9.9632	15.8401
10.0670	16.3891
10.1708	19.3082
10.2745	19.2508
10.3783	17.5725
10.4821	18.1913
10.5859	22.7337
10.6897	22.3978
10.7935	22.7269
10.8972	23.4392
11.0010	21.2695
11.1048	24.2669
11.2086	22.8833
11.3124	20.6399
11.4162	23.3631
11.5199	20.3735
11.6237	15.6842
11.7275	16.9364
11.8313	15.9918
11.9351	16.1065
12.0389	20.0772
12.1426	19.4180
12.2464	22.4321
12.3502	17.7374
12.4540	22.1853
12.5578	24.5739
12.6616	22.7344
12.7653	20.8325
12.8691	20.8154
12.9729	18.7958
13.0767	20.3899
13.1805	19.0328
13.2843	15.0976
13.3880	16.8377
13.4918	16.2963
13.5956	18.2614
13.6994	20.1209
13.8032	22.2974
13.9070	25.6860
14.0107	28.0676
14.1145	34.8140
14.2183	33.3628
14.3221	32.4500
14.4259	37.6420
14.5297	33.7172
14.6334	40.1009
14.7372	35.7313
14.8410	32.6417
14.9448	32.6268
15.0486	29.1058
15.1524	25.2890
15.2561	18.3780
15.3599	22.1632
15.4637	20.6805
15.5675	24.0247
15.6713	18.6339
15.7751	18.5597
15.8788	21.0257
15.9826	21.7154
16.0864	19.9619
16.1902	25.8590
16.2940	28.5863
16.3978	30.3799
16.5015	35.3591
16.6053	31.1213
16.7091	42.5833
16.8129	39.0256
16.9167	39.8891
17.0205	42.4710
17.1242	34.5520
17.2280	32.9399
17.3318	33.4902
17.4356	30.1295
17.5394	29.0662
17.6431	20.6738
17.7469	18.9679
17.8507	16.4282
17.9545	20.5465
18.0583	20.0867
18.1621	19.8786
18.2658	19.8265
18.3696	22.0269
18.4734	20.4323
18.5772	16.5201
18.6810	24.4086
18.7848	27.6142
18.8885	26.5164
18.9923	32.0331
19.0961	31.3530
19.1999	38.4156
19.3037	44.1281
19.4075	35.6315
19.5112	28.0148
19.6150	28.6299
19.7188	27.1911
19.8226	20.5775
19.9264	15.8235
20.0302	15.9956
20.1339	17.0192
20.2377	16.3944
20.3415	14.7553
20.4453	15.2826
20.5491	12.5651
20.6529	21.0481
20.7566	19.3050
20.8604	21.1243
20.9642	17.0888
21.0680	23.3845
21.1718	30.8121
21.2756	23.7643
21.3793	30.7431
21.4831	33.6430
21.5869	34.6631
21.6907	36.9501
21.7945	33.3246
21.8983	27.2928
22.0020	25.9085
22.1058	23.3843
22.2096	24.4662
22.3134	20.6882
22.4172	25.1653
22.5210	18.5976
22.6247	15.9307
22.7285	14.9978
22.8323	19.0703
22.9361	20.4910
23.0399	17.6429
23.1437	18.2480
23.2474	19.6617
23.3512	18.7346
23.4550	20.6270
23.5588	28.4218
23.6626	21.1820
23.7664	25.2252
23.8701	31.0863
23.9739	27.7717
24.0777	24.0398
24.1815	24.5838
24.2853	24.5712
24.3891	23.1493
24.4928	21.3360
24.5966	21.8432
24.7004	21.3908
24.8042	19.7187
24.9080	20.6328
25.0118	18.8635
25.1155	16.5799
25.2193	14.4316
25.3231	13.4848
25.4269	21.1280
25.5307	16.9789
25.6345	15.8567
25.7382	17.3285
25.8420	16.3881
25.9458	18.0983
26.0496	17.9348
26.1534	19.2426
26.2572	22.6132
26.3609	24.2236
26.4647	26.5018
26.5685	21.0084
26.6723	25.3403
26.7761	27.7950
26.8799	28.1719
26.9836	30.1621
27.0874	28.7089
27.1912	31.0000
27.2950	31.2041
27.3988	32.5905
27.5026	24.3952
27.6063	27.5913
27.7101	24.9164
27.8139	24.5552
27.9177	22.7559
28.0215	19.1968
28.1253	19.1641
28.2290	21.9292
28.3328	18.8834
28.4366	14.3060
28.5404	24.4444
28.6442	14.9674
28.7480	14.4987
28.8517	14.0320
28.9555	16.9892
29.0593	17.1969
29.1631	13.4126
29.2669	16.1614
29.3707	16.4704
29.4744	13.9567
29.5782	12.6362
29.6820	15.4874
29.7858	16.7303
29.8896	12.7645
29.9934	14.3994
30.0971	15.1491
30.2009	14.4420
30.3047	13.3140
30.4085	15.9550
30.5123	21.7381
30.6161	23.3324
30.7198	26.0873
30.8236	27.8868
30.9274	28.7131
31.0312	25.8973
31.1350	33.9680
31.2388	34.6931
31.3425	34.8693
31.4463	36.5937
31.5501	33.7068
31.6539	27.7380
31.7577	23.9696
31.8615	18.9052
31.9652	23.3045
32.0690	21.6135
32.1728	19.9122
32.2766	16.7391
32.3804	16.5187
32.4841	17.6887
32.5879	16.3049
32.6917	15.1805
32.7955	12.2292
32.8993	12.6462
33.0031	12.9064
33.1068	14.0254
33.2106	14.3588
33.3144	14.6261
33.4182	13.8763
33.5220	17.6151
33.6258	19.0331
33.7295	23.2481
33.8333	25.8433
33.9371	24.7287
34.0409	25.6648
34.1447	31.3075
34.2485	33.7692
34.3522	30.2147
34.4560	30.3940
34.5598	29.5106
34.6636	26.8558
34.7674	24.2043
34.8712	29.5682
34.9749	29.1482
35.0787	28.3988
35.1825	29.2618
35.2863	24.4745
35.3901	25.0332
35.4939	24.8035
35.5976	20.7156
35.7014	18.9468
35.8052	18.5722
35.9090	15.6121
36.0128	15.6287
36.1166	13.1449
36.2203	15.9145
36.3241	20.1175
36.4279	23.2873
36.5317	29.3679
36.6355	22.2327
36.7393	26.5464
36.8430	21.3118
36.9468	21.5297
37.0506	22.7730
37.1544	22.9201
37.2582	30.0647
37.3620	28.5521
37.4657	24.9246
37.5695	27.7951
37.6733	23.7466
37.7771	26.1867
37.8809	28.3973
37.9847	20.6269
38.0884	19.9173
38.1922	20.9120
38.2960	17.5570
38.3998	16.6944
38.5036	14.7430
38.6074	16.0740
38.7111	19.6266
38.8149	16.9381
38.9187	15.0050
39.0225	16.1883
39.1263	16.9384
39.2301	19.8901
39.3338	24.1152
39.4376	20.4725
39.5414	18.6787
39.6452	20.1540
39.7490	21.1889
39.8528	20.5663
39.9565	20.0116
40.0603	23.0125
40.1641	23.3964
40.2679	27.1576
40.3717	25.1758
40.4755	25.0862
40.5792	30.6900
40.6830	31.9085
40.7868	31.3410
40.8906	34.1797
40.9944	36.6503
41.0982	38.7060
41.2019	34.4971
41.3057	30.1434
41.4095	28.1529
41.5133	26.0621
41.6171	24.2874
41.7209	17.4548
41.8246	18.6941
41.9284	18.8365
42.0322	19.8280
42.1360	22.0703
42.2398	21.3579
42.3436	21.9849
42.4473	21.1547
42.5511	23.4062
42.6549	25.7723
42.7587	26.8325
42.8625	23.8195
42.9663	26.1721
43.0700	38.1959
43.1738	29.7395
43.2776	29.1683
43.3814	29.4441
43.4852	35.2322
43.5890	27.7540
43.6927	22.9509
43.7965	20.6133
43.9003	21.3880
44.0041	19.6443
44.1079	20.7204
44.2117	19.2847
44.3154	21.3093
44.4192	21.3649
44.5230	21.1371
44.6268	20.1015
44.7306	22.9479
44.8344	25.6767
44.9381	18.5296
45.0419	16.9969
45.1457	12.2281
45.2495	17.7306
45.3533	22.2088
45.4571	22.2148
45.5608	19.1931
45.6646	16.9638
45.7684	18.2021
45.8722	16.1495
45.9760	17.0607
46.0798	18.9768
46.1835	19.4799
46.2873	21.5610
46.3911	20.6529
46.4949	18.0560
46.5987	19.6877
46.7025	22.3892
46.8062	21.2038
46.9100	23.6248
47.0138	30.0345
47.1176	26.2657
47.2214	27.5021
47.3252	21.5124
47.4289	29.9005
47.5327	24.6626
47.6365	24.2537
47.7403	22.8894
47.8441	19.3069
47.9479	15.1375
48.0516	20.7250
48.1554	22.4110
48.2592	21.4963
48.3630	15.5984
48.4668	17.0246
48.5706	20.9922
48.6743	21.4859
48.7781	20.1352
48.8819	23.3045
48.9857	22.2083
49.0895	29.2872
49.1933	24.9284
49.2970	29.1550
49.4008	31.3548
49.5046	32.9208
49.6084	34.3023
49.7122	29.3950
49.8159	22.8836
49.9197	30.5755
50.0235	28.1975
50.1273	24.0632
50.2311	26.5055
50.3349	20.1699
50.4386	23.1078
50.5424	24.1015
50.6462	21.6814
50.7500	17.0290
50.8538	16.7950
50.9576	17.7475
51.0613	17.9964
51.1651	14.2569
51.2689	16.4917
51.3727	14.2082
51.4765	17.2465
51.5803	22.2752
51.6840	21.6313
51.7878	17.8224
51.8916	15.6279
51.9954	16.2478
52.0992	16.7652
52.2030	16.7915
52.3067	15.3996
52.4105	18.5044
52.5143	16.9175
52.6181	20.3581
52.7219	18.7586
52.8257	21.8123
52.9294	17.1043
53.0332	19.7685
53.1370	17.9169
53.2408	16.8524
53.3446	20.5017
53.4484	23.8292
53.5521	16.0795
53.6559	22.4911
53.7597	19.1953
53.8635	19.2190
53.9673	20.7285
54.0711	16.1044
54.1748	20.0026
54.2786	18.0717
54.3824	19.0497
54.4862	24.8074
54.5900	19.8059
54.6938	20.7120
54.7975	22.4828
54.9013	21.7261
55.0051	22.0661
55.1089	20.4438
55.2127	25.3637
55.3165	32.7857
55.4202	25.8067
55.5240	23.1795
55.6278	22.3037
55.7316	24.7484
55.8354	21.1503
55.9392	25.3091
56.0429	23.0491
56.1467	22.3160
56.2505	20.4478
56.3543	22.3622
56.4581	20.2711
56.5619	22.2211
56.6656	19.7750
56.7694	19.8640
56.8732	19.4824
56.9770	17.2486
57.0808	21.6765
57.1846	25.8921
57.2883	24.2453
57.3921	22.0059
57.4959	22.4049
57.5997	22.1532
57.7035	29.3305
57.8073	26.0635
57.9110	21.4726
58.0148	20.1802
58.1186	15.6566
58.2224	19.6523
58.3262	19.5245
58.4300	20.3854
58.5337	17.3878
