Distance_(microns)	Gray_Value
0.000	49.000
0.104	44.799
0.208	42.487
0.311	44.657
0.415	38.874
0.519	41.215
0.623	38.913
0.726	38.238
0.830	45.523
0.934	46.531
1.038	40.973
1.142	42.110
1.245	53.935
1.349	66.170
1.453	72.161
1.557	91.518
1.661	105.260
1.764	115.706
1.868	122.362
1.972	118.521
2.076	103.839
2.179	89.878
2.283	86.867
2.387	79.655
2.491	71.604
2.595	57.865
2.698	50.837
2.802	46.433
2.906	42.975
3.010	32.035
3.113	32.239
3.217	30.897
3.321	31.690
3.425	27.252
3.529	35.791
3.632	40.318
3.736	44.264
3.840	53.598
3.944	61.995
4.048	67.992
4.151	72.621
4.255	70.554
4.359	77.083
4.463	77.310
4.566	81.624
4.670	84.807
4.774	66.094
4.878	71.383
4.982	72.863
5.085	63.158
5.189	55.922
5.293	59.110
5.397	40.842
5.501	33.294
5.604	29.161
5.708	27.734
5.812	29.859
5.916	29.764
6.019	29.979
6.123	31.011
6.227	31.947
6.331	34.271
6.435	34.010
6.538	36.710
6.642	37.778
6.746	49.416
6.850	49.574
6.953	48.365
7.057	59.725
7.161	61.585
7.265	62.983
7.369	55.934
7.472	58.097
7.576	61.658
7.680	58.692
7.784	57.412
7.888	62.519
7.991	61.453
8.095	56.504
8.199	50.464
8.303	39.181
8.406	48.129
8.510	57.359
8.614	61.510
8.718	64.137
8.822	61.133
8.925	60.951
9.029	68.495
9.133	68.532
9.237	64.668
9.340	54.009
9.444	52.731
9.548	53.747
9.652	44.446
9.756	45.883
9.859	43.117
9.963	36.551
10.067	33.253
10.171	33.288
10.275	28.459
10.378	29.608
10.482	33.343
10.586	37.674
10.690	35.661
10.793	38.944
10.897	42.275
11.001	51.893
11.105	48.270
11.209	47.811
11.312	54.691
11.416	52.725
11.520	54.246
11.624	57.132
11.728	60.581
11.831	58.237
11.935	54.245
12.039	56.072
12.143	47.343
12.246	42.735
12.350	36.518
12.454	29.558
12.558	31.828
12.662	26.855
12.765	25.406
12.869	23.842
12.973	24.688
13.077	21.845
13.180	22.977
13.284	21.631
13.388	21.196
13.492	20.923
13.596	24.826
13.699	28.563
13.803	29.415
13.907	32.758
14.011	39.893
14.115	43.364
14.218	50.713
14.322	51.120
14.426	68.609
14.530	68.418
14.633	71.567
14.737	78.893
14.841	83.443
14.945	86.469
15.049	75.813
15.152	83.526
15.256	86.258
15.360	69.482
15.464	56.683
15.567	48.630
15.671	42.975
15.775	36.637
15.879	28.543
15.983	27.969
16.086	32.938
16.190	30.233
16.294	23.838
16.398	21.405
16.502	19.556
16.605	17.235
16.709	22.083
16.813	19.459
16.917	21.786
17.020	22.022
17.124	26.616
17.228	28.748
17.332	28.191
17.436	40.341
17.539	47.448
17.643	53.800
17.747	60.753
17.851	69.866
17.954	79.682
18.058	91.270
18.162	90.006
18.266	103.949
18.370	95.604
18.473	95.658
18.577	81.186
18.681	70.437
18.785	56.931
18.889	47.301
18.992	37.380
19.096	35.547
19.200	32.819
19.304	30.238
19.407	25.947
19.511	24.194
19.615	21.741
19.719	24.682
19.823	24.996
19.926	22.715
20.030	21.482
20.134	30.585
20.238	32.045
20.342	36.343
20.445	41.891
20.549	54.397
20.653	72.611
20.757	95.647
20.860	100.633
20.964	115.452
21.068	115.027
21.172	116.411
21.276	110.295
21.379	99.131
21.483	87.201
21.587	72.908
21.691	58.168
21.794	44.588
21.898	36.764
22.002	36.188
22.106	31.785
22.210	28.217
22.313	20.236
22.417	23.932
22.521	22.910
22.625	22.996
22.729	19.533
22.832	22.154
22.936	24.741
23.040	27.801
23.144	38.508
23.247	53.394
23.351	65.792
23.455	83.340
23.559	99.874
23.663	104.310
23.766	119.743
23.870	108.445
23.974	101.641
24.078	107.587
24.181	88.403
24.285	67.306
24.389	55.338
24.493	49.197
24.597	43.563
24.700	37.107
24.804	37.044
24.908	32.892
25.012	31.159
25.116	33.891
25.219	35.059
25.323	38.542
25.427	41.264
25.531	39.565
25.634	36.622
25.738	32.454
25.842	30.805
25.946	27.506
26.050	27.223
26.153	25.540
26.257	20.295
26.361	28.362
26.465	22.663
26.569	22.579
26.672	18.073
26.776	21.032
26.880	25.470
26.984	28.623
27.087	28.041
27.191	36.178
27.295	41.401
27.399	51.439
27.503	68.834
27.606	81.461
27.710	81.552
27.814	93.772
27.918	94.755
28.021	97.448
28.125	97.292
28.229	94.720
28.333	84.894
28.437	82.017
28.540	73.831
28.644	70.952
28.748	61.532
28.852	42.118
28.956	43.210
29.059	32.823
29.163	24.579
29.267	26.784
29.371	22.075
29.474	22.021
29.578	23.598
29.682	26.122
29.786	27.712
29.890	23.552
29.993	24.929
30.097	26.683
30.201	32.300
30.305	33.954
30.408	41.973
30.512	50.016
30.616	56.687
30.720	49.635
30.824	57.565
30.927	64.069
31.031	66.916
31.135	71.213
31.239	78.650
31.343	74.378
31.446	77.024
31.550	77.422
31.654	81.161
31.758	74.425
31.861	57.682
31.965	51.276
32.069	39.885
32.173	32.812
32.277	29.857
32.380	25.984
32.484	26.403
32.588	25.994
32.692	28.258
32.796	28.985
32.899	27.883
33.003	27.978
33.107	30.925
33.211	38.328
33.314	42.434
33.418	49.590
33.522	54.046
33.626	61.282
33.730	66.191
33.833	69.052
33.937	69.630
34.041	75.231
34.145	66.768
34.248	59.229
34.352	52.334
34.456	56.892
34.560	52.644
34.664	46.006
34.767	49.315
34.871	40.655
34.975	35.085
35.079	36.793
35.183	36.223
35.286	30.918
35.390	28.289
35.494	25.204
35.598	25.706
35.701	22.763
35.805	26.296
35.909	25.316
36.013	29.827
36.117	31.385
36.220	29.423
36.324	30.524
36.428	40.191
36.532	37.699
36.635	49.159
36.739	60.506
36.843	71.467
36.947	77.221
37.051	88.987
37.154	101.878
37.258	94.287
37.362	98.717
37.466	86.302
37.570	77.224
37.673	73.512
37.777	58.249
37.881	44.354
37.985	31.698
38.088	31.099
38.192	32.808
38.296	30.391
38.400	32.525
38.504	37.507
