0.000	9.0000
0.101	12.4041
0.203	6.6999
0.304	3.3326
0.405	9.4285
0.507	9.2161
0.608	4.0586
0.709	3.5422
0.811	4.6737
0.912	6.9830
1.014	3.3087
1.115	2.4184
1.216	5.0020
1.318	8.7295
1.419	8.8704
1.520	20.0090
1.622	4.7138
1.723	7.0024
1.824	3.1741
1.926	6.8929
2.027	6.6649
2.128	3.0000
2.230	2.7741
2.331	4.6809
2.432	6.1535
2.534	5.5932
2.635	3.0000
2.737	4.5820
2.838	5.6275
2.939	3.7492
3.041	6.4492
3.142	5.6997
3.243	5.9733
3.345	6.3645
3.446	3.8246
3.547	4.9612
3.649	3.0652
3.750	4.4992
3.851	5.5013
3.953	5.8920
4.054	6.4353
4.155	10.3510
4.257	8.3020
4.358	13.1191
4.460	22.9292
4.561	28.0037
4.662	22.0332
4.764	20.0445
4.865	6.2672
4.966	3.7804
5.068	5.3327
5.169	12.0466
5.270	17.0116
5.372	4.0460
5.473	7.0944
5.574	3.1640
5.676	3.1430
5.777	4.2601
5.878	7.9377
5.980	16.6482
6.081	3.0000
6.183	6.7744
6.284	7.6028
6.385	3.7040
6.487	4.4695
6.588	15.8192
6.689	4.8406
6.791	7.5205
6.892	6.0011
6.993	4.7813
7.095	3.0000
7.196	3.1359
7.297	8.4798
7.399	10.9479
7.500	14.9428
7.602	7.2990
7.703	13.0715
7.804	11.5560
7.906	18.8617
8.007	12.6012
8.108	6.9714
8.210	11.5537
8.311	8.9705
8.412	10.7032
8.514	6.0559
8.615	3.9953
8.716	3.5200
8.818	5.3944
8.919	8.3521
9.020	4.0437
9.122	3.4781
9.223	5.0192
9.325	4.1745
9.426	4.3720
9.527	3.2546
9.629	5.7021
9.730	7.0982
9.831	7.1320
9.933	7.2286
10.034	6.7290
10.135	17.2421
10.237	18.5071
10.338	12.3431
10.439	4.0415
10.541	8.4914
10.642	10.6983
10.743	12.4065
10.845	9.6025
10.946	7.7984
11.048	7.4295
11.149	10.9114
11.250	3.6127
11.352	2.4989
11.453	3.6466
11.554	6.2885
11.656	5.6839
11.757	5.8163
11.858	3.6230
11.960	3.3729
12.061	18.7303
12.162	12.3445
12.264	16.4639
12.365	28.4031
12.466	23.1596
