Distance_(microns)	Gray_Value
0.000	25.0000
0.104	20.7756
0.208	14.2260
0.311	9.8598
0.415	8.9834
0.519	9.8138
0.623	6.5791
0.726	8.5329
0.830	9.8888
0.934	8.1881
1.038	8.9102
1.142	10.4635
1.245	14.7814
1.349	18.3835
1.453	22.2076
1.557	23.1221
1.661	24.0899
1.764	24.5957
1.868	23.9209
1.972	20.5159
2.076	18.3973
2.179	15.3357
2.283	8.7782
2.387	7.1452
2.491	7.0420
2.595	6.2087
2.698	6.4051
2.802	7.1854
2.906	11.3164
3.010	6.0029
3.113	8.6509
3.217	11.9056
3.321	14.4624
3.425	12.7306
3.529	17.4423
3.632	21.6347
3.736	26.2767
3.840	22.6511
3.944	26.6659
4.048	24.9882
4.151	25.4016
4.255	26.9043
4.359	24.6327
4.463	18.3515
4.566	13.6805
4.670	13.6730
4.774	15.2583
4.878	9.4081
4.982	11.8762
5.085	11.1094
5.189	9.4654
5.293	9.0448
5.397	8.9209
5.501	11.0776
5.604	16.0695
5.708	15.8265
5.812	24.9343
5.916	24.6254
6.019	21.3326
6.123	20.4583
6.227	18.4469
6.331	15.7734
6.435	12.6717
6.538	11.8794
6.642	7.5581
6.746	7.6405
6.850	8.6534
6.953	7.4744
7.057	8.0217
7.161	7.8837
7.265	7.2919
7.369	7.9926
7.472	9.7735
7.576	14.7129
7.680	30.9431
7.784	21.6395
7.888	29.3560
7.991	33.1426
8.095	34.7195
8.199	28.5716
8.303	25.7046
8.406	20.1454
8.510	17.1641
8.614	13.7676
8.718	8.4138
8.822	7.1187
8.925	8.2844
9.029	7.4032
9.133	8.7618
9.237	7.8884
9.340	9.4529
9.444	13.1467
9.548	17.9550
9.652	20.6936
9.756	23.2281
9.859	31.1520
9.963	32.6207
10.067	30.1915
10.171	21.0726
10.275	17.6850
10.378	19.4571
10.482	14.1088
10.586	11.4071
10.690	7.6546
10.793	7.7259
10.897	7.6437
11.001	6.7821
11.105	8.7026
11.209	13.0136
11.312	14.7917
11.416	19.5007
11.520	26.2318
11.624	34.8679
11.728	36.1986
11.831	33.9582
11.935	35.4004
12.039	32.4365
12.143	31.7950
12.246	31.0447
12.350	22.8641
12.454	19.1207
12.558	15.0810
12.662	10.3541
12.765	8.8309
12.869	9.8928
12.973	7.5109
13.077	8.1082
13.180	7.6101
13.284	7.7629
13.388	9.7430
13.492	13.1467
13.596	18.9456
13.699	13.2462
13.803	19.8491
13.907	23.2916
14.011	23.1954
14.115	23.4987
14.218	22.8377
14.322	23.2269
14.426	23.4546
14.530	23.8817
14.633	31.0156
14.737	23.9330
14.841	27.4041
14.945	20.0147
15.049	13.2205
15.152	16.4780
15.256	13.3331
15.360	11.3697
15.464	11.1789
15.567	9.8887
15.671	9.9360
15.775	10.3443
15.879	10.6914
15.983	8.1342
16.086	9.1435
16.190	11.2034
16.294	9.9021
16.398	15.4612
16.502	24.4752
16.605	21.1433
16.709	27.3421
16.813	21.2847
16.917	20.4700
17.020	21.0357
17.124	20.4272
17.228	14.5293
17.332	11.7420
17.436	7.9888
17.539	7.8567
17.643	9.5583
17.747	10.3012
17.851	11.5951
17.954	18.2090
18.058	18.6499
18.162	20.7662
18.266	10.8268
18.370	15.0932
18.473	15.7216
18.577	12.1393
18.681	7.1511
18.785	6.6317
18.889	6.4482
18.992	10.0545
19.096	8.9420
19.200	8.5732
19.304	5.9555
19.407	10.3332
19.511	7.0209
19.615	6.5089
19.719	9.8887
19.823	14.4559
19.926	10.3989
20.030	14.8193
20.134	13.7186
20.238	12.7669
20.342	11.3358
20.445	11.2850
20.549	7.5635
20.653	7.5213
20.757	11.8660
20.860	13.6076
20.964	9.8097
21.068	16.4060
21.172	16.2126
21.276	18.9543
21.379	20.0633
21.483	15.9028
21.587	15.1418
21.691	14.0346
21.794	9.5346
21.898	6.3688
22.002	6.2279
22.106	6.6428
22.210	7.0365
22.313	10.7610
22.417	9.9345
22.521	7.8479
22.625	7.9413
22.729	10.1532
22.832	14.5800
22.936	22.3266
23.040	23.6075
23.144	23.4037
23.247	21.5277
23.351	9.2489
23.455	12.2201
23.559	10.8152
23.663	11.4716
23.766	9.5780
23.870	10.3439
23.974	12.6130
24.078	13.8964
24.181	17.0986
24.285	21.1218
24.389	24.5702
24.493	18.4041
24.597	11.2158
24.700	12.3482
24.804	12.0235
24.908	10.2468
25.012	6.6878
25.116	7.5594
25.219	7.6613
25.323	11.6067
25.427	16.7289
25.531	21.2432
25.634	15.0932
25.738	15.4500
25.842	12.8164
25.946	13.8296
26.050	13.7142
26.153	9.9084
26.257	8.2587
26.361	11.4746
26.465	9.1736
26.569	7.9670
26.672	10.4993
26.776	11.3552
26.880	14.0509
26.984	15.0290
27.087	18.6065
27.191	16.2652
27.295	22.8449
27.399	15.9287
27.503	9.9749
27.606	9.8048
27.710	8.4100
27.814	7.7237
27.918	10.3548
28.021	10.9252
28.125	8.6293
28.229	6.8489
28.333	8.1699
28.437	19.2518
28.540	24.0123
28.644	33.3218
28.748	33.3928
28.852	37.4364
28.956	35.4650
29.059	42.5015
29.163	27.1100
29.267	22.7947
29.371	19.7009
29.474	13.8636
29.578	11.2016
29.682	11.1714
29.786	14.0537
29.890	11.5490
29.993	10.9049
30.097	9.6414
30.201	7.5402
30.305	6.6831
30.408	6.0104
30.512	7.2113
30.616	7.8576
30.720	7.2493
30.824	13.0885
30.927	17.4137
31.031	23.7011
31.135	26.5093
31.239	39.8321
31.343	53.9955
31.446	38.5566
31.550	38.4431
31.654	34.2823
31.758	19.0708
31.861	18.1501
31.965	18.4929
32.069	11.6892
32.173	9.1886
32.277	8.7465
32.380	8.6967
32.484	10.9929
32.588	16.0773
32.692	20.6647
32.796	31.0277
32.899	31.2687
33.003	37.5219
33.107	36.0058
33.211	32.4184
33.314	37.5705
33.418	30.5485
33.522	22.4829
33.626	13.6585
33.730	13.5730
33.833	9.2570
33.937	10.1285
34.041	9.9891
34.145	6.5471
34.248	9.1418
34.352	8.0000
34.456	7.3004
34.560	9.0777
34.664	12.0474
34.767	16.5289
34.871	25.3843
34.975	23.9382
35.079	21.3468
35.183	24.9198
35.286	36.9107
35.390	27.6437
35.494	32.3290
35.598	28.2922
35.701	28.4206
35.805	18.9709
35.909	15.6955
36.013	15.7767
36.117	15.9590
36.220	12.3139
36.324	11.4572
36.428	9.8743
36.532	11.4631
36.635	12.9066
36.739	13.1808
36.843	19.5486
36.947	14.6937
37.051	11.8587
37.154	13.4746
37.258	21.3940
37.362	23.5576
37.466	28.8739
37.570	35.1533
37.673	34.1499
37.777	43.0031
37.881	48.9468
37.985	33.1510
38.088	32.2055
38.192	23.1712
38.296	11.9077
38.400	10.7213
38.504	11.5645
38.607	8.5603
38.711	10.8871
38.815	11.3413
38.919	6.9355
39.022	8.5962
39.126	10.9986
39.230	11.8859
39.334	17.3027
39.438	21.6399
39.541	22.4186
39.645	17.6369
