Distance_(microns)	Gray_Value
0.000	6.000
0.104	12.073
0.208	11.078
0.311	15.222
0.415	20.200
0.519	21.146
0.623	28.304
0.726	36.627
0.830	36.917
0.934	30.024
1.038	28.555
1.142	32.598
1.245	19.974
1.349	17.466
1.453	17.410
1.557	12.153
1.661	9.354
1.764	7.041
1.868	6.305
1.972	6.507
2.076	7.336
2.179	8.705
2.283	8.472
2.387	11.548
2.491	15.097
2.595	18.443
2.698	20.469
2.802	21.791
2.906	24.884
3.010	33.711
3.113	30.227
3.217	25.645
3.321	22.254
3.425	22.691
3.529	27.657
3.632	16.988
3.736	15.315
3.840	13.581
3.944	14.362
4.048	12.842
4.151	14.497
4.255	12.807
4.359	13.918
4.463	13.997
4.566	13.919
4.670	9.928
4.774	9.043
4.878	14.281
4.982	13.630
5.085	15.184
5.189	16.526
5.293	18.936
5.397	31.107
5.501	33.749
5.604	22.030
5.708	25.556
5.812	19.701
5.916	23.431
6.019	17.137
6.123	13.809
6.227	13.107
6.331	9.792
6.435	12.025
6.538	8.360
6.642	10.066
6.746	11.890
6.850	6.659
6.953	7.171
7.057	7.938
7.161	7.638
7.265	9.479
7.369	11.701
7.472	13.498
7.576	16.113
7.680	20.782
7.784	18.977
7.888	24.075
7.991	26.915
8.095	38.508
8.199	32.414
8.303	42.820
8.406	36.324
8.510	31.443
8.614	20.490
8.718	14.931
8.822	16.273
8.925	11.567
9.029	12.378
9.133	8.412
9.237	8.832
9.340	8.250
9.444	9.994
9.548	8.514
9.652	8.989
9.756	9.362
9.859	12.826
9.963	15.899
10.067	14.976
10.171	21.938
10.275	26.277
10.378	40.441
10.482	52.331
10.586	44.315
10.690	45.071
10.793	36.410
10.897	35.170
11.001	28.966
11.105	21.665
11.209	14.631
11.312	14.677
11.416	13.701
11.520	12.930
11.624	9.029
11.728	11.694
11.831	15.565
11.935	13.198
12.039	13.005
12.143	16.767
12.246	23.654
12.350	17.633
12.454	24.615
12.558	27.962
12.662	30.859
12.765	27.018
12.869	24.447
12.973	21.283
13.077	24.168
13.180	20.282
13.284	20.913
13.388	20.754
13.492	9.925
13.596	10.764
13.699	7.740
13.803	7.842
13.907	9.230
14.011	7.674
14.115	8.314
14.218	8.890
14.322	7.762
14.426	6.478
14.530	7.228
14.633	12.053
14.737	10.027
14.841	14.598
14.945	16.755
15.049	17.481
15.152	17.082
15.256	24.018
15.360	27.202
15.464	27.885
15.567	24.538
15.671	29.466
15.775	19.975
15.879	17.734
15.983	16.570
16.086	14.763
16.190	12.857
16.294	9.546
16.398	10.162
16.502	7.187
16.605	7.112
16.709	10.065
16.813	11.130
16.917	11.618
17.020	14.895
17.124	18.690
17.228	25.772
17.332	32.567
17.436	28.774
17.539	35.294
17.643	48.172
17.747	41.810
17.851	32.771
17.954	24.479
18.058	22.147
18.162	19.615
18.266	15.602
18.370	15.106
18.473	12.067
18.577	7.391
18.681	8.031
18.785	7.976
18.889	10.818
18.992	13.206
19.096	12.885
19.200	9.187
19.304	9.674
19.407	10.854
19.511	10.383
19.615	12.875
19.719	16.615
19.823	25.002
19.926	24.942
20.030	32.249
20.134	40.189
20.238	49.567
20.342	42.599
20.445	38.874
20.549	34.586
20.653	32.397
20.757	26.990
20.860	17.220
20.964	19.607
21.068	11.415
21.172	12.220
21.276	11.850
21.379	10.327
21.483	7.457
21.587	7.897
21.691	6.586
21.794	6.578
21.898	8.146
22.002	8.959
22.106	7.634
22.210	10.350
22.313	17.569
22.417	21.820
22.521	20.431
22.625	22.959
22.729	27.270
22.832	43.479
22.936	40.446
23.040	38.892
23.144	40.384
23.247	38.368
23.351	33.221
23.455	24.396
23.559	23.017
23.663	19.157
23.766	15.612
23.870	12.205
23.974	11.534
24.078	12.105
24.181	8.515
24.285	8.174
24.389	8.311
24.493	7.000
24.597	5.468
24.700	10.481
24.804	11.063
24.908	8.505
25.012	8.392
25.116	13.197
25.219	9.845
25.323	15.308
25.427	23.116
25.531	19.925
25.634	20.412
25.738	30.932
25.842	29.929
25.946	24.083
26.050	23.349
26.153	38.546
26.257	43.500
26.361	39.572
26.465	52.050
26.569	44.721
26.672	47.201
26.776	55.073
26.880	55.036
26.984	48.211
27.087	44.444
27.191	37.977
27.295	30.923
27.399	23.870
27.503	16.767
27.606	12.939
27.710	9.609
27.814	9.762
27.918	10.505
28.021	11.105
28.125	9.573
28.229	12.510
28.333	11.432
28.437	11.839
28.540	12.739
28.644	13.598
28.748	10.229
28.852	13.237
28.956	18.540
29.059	23.513
29.163	17.039
29.267	26.002
29.371	40.541
29.474	53.245
29.578	54.574
29.682	60.507
29.786	63.656
29.890	61.070
29.993	67.710
30.097	63.533
30.201	53.071
30.305	49.023
30.408	40.280
30.512	24.934
30.616	21.485
30.720	18.001
30.824	11.832
30.927	12.978
31.031	11.792
31.135	9.171
31.239	8.994
31.343	7.737
31.446	12.940
31.550	11.927
31.654	9.560
31.758	12.132
31.861	16.498
31.965	21.563
32.069	25.962
32.173	35.195
32.277	36.107
32.380	45.045
32.484	47.721
32.588	39.613
32.692	46.402
32.796	44.079
32.899	31.511
33.003	20.172
33.107	25.610
33.211	26.338
33.314	18.740
33.418	14.867
33.522	12.117
33.626	11.338
33.730	10.439
33.833	10.170
33.937	13.048
34.041	14.616
34.145	20.467
34.248	29.404
34.352	23.709
34.456	25.126
34.560	32.909
34.664	34.455
34.767	41.654
34.871	30.352
34.975	23.086
35.079	33.405
35.183	22.104
35.286	17.075
35.390	14.572
35.494	13.207
35.598	9.852
35.701	13.262
35.805	14.511
35.909	13.903
36.013	11.706
36.117	10.049
36.220	9.542
36.324	13.981
36.428	16.301
36.532	21.438
36.635	20.388
36.739	31.831
36.843	51.784
36.947	46.624
37.051	61.324
37.154	77.223
37.258	57.927
37.362	49.788
37.466	47.555
37.570	33.693
37.673	30.732
37.777	27.001
37.881	17.775
37.985	14.511
38.088	15.866
38.192	13.566
38.296	14.345
38.400	12.780
38.504	13.513
38.607	14.033
38.711	14.731
38.815	16.158
38.919	23.197
39.022	40.156
39.126	43.770
39.230	49.068
39.334	54.822
39.438	48.372
39.541	51.516
39.645	44.741
39.749	44.736
39.853	47.182
39.957	48.209
40.060	35.870
40.164	30.667
40.268	42.030
40.372	33.664
40.475	38.233
40.579	45.403
40.683	40.845
40.787	50.126
40.891	48.554
40.994	45.772
41.098	41.733
41.202	32.414
41.306	32.994
41.410	29.827
41.513	25.252
41.617	21.787
41.721	17.398
41.825	16.857
41.928	13.790
42.032	17.309
42.136	12.696
42.240	11.100
42.344	9.444
42.447	8.626
42.551	9.277
42.655	8.589
42.759	7.644
42.862	7.586
42.966	10.437
43.070	12.492
43.174	17.524
43.278	18.404
43.381	23.192
43.485	26.226
43.589	31.050
43.693	37.609
43.797	37.490
43.900	42.927
44.004	46.870
44.108	51.886
44.212	54.892
44.315	52.524
44.419	54.770
44.523	51.368
44.627	47.384
44.731	44.861
44.834	39.532
44.938	24.765
45.042	19.002
45.146	24.208
45.249	25.648
45.353	13.139
45.457	15.009
45.561	9.313
45.665	11.989
45.768	15.724
45.872	11.049
45.976	9.873
46.080	7.561
46.184	15.133
46.287	14.296
46.391	17.386
46.495	20.744
46.599	36.207
46.702	53.751
46.806	62.465
46.910	65.511
47.014	70.928
47.118	63.479
47.221	85.927
47.325	76.430
47.429	51.393
47.533	53.612
47.637	44.965
47.740	32.543
47.844	23.092
47.948	18.352
48.052	19.096
48.155	16.867
48.259	10.668
48.363	12.402
48.467	12.883
48.571	13.927
48.674	15.294
48.778	15.839
48.882	22.607
48.986	27.789
49.089	30.363
49.193	42.007
49.297	62.985
49.401	68.618
49.505	65.053
49.608	71.724
49.712	75.279
49.816	69.697
49.920	74.231
50.024	48.439
50.127	24.744
50.231	27.943
50.335	14.985
50.439	16.361
50.542	15.146
50.646	17.561
50.750	15.931
50.854	20.130
50.958	17.875
51.061	21.875
51.165	19.159
51.269	15.693
51.373	19.875
51.476	11.677
51.580	9.005
51.684	10.087
51.788	10.823
51.892	18.802
51.995	22.982
52.099	28.659
52.203	39.803
52.307	51.794
52.411	53.784
52.514	65.532
52.618	63.028
52.722	71.892
52.826	66.222
52.929	49.757
53.033	41.787
53.137	32.120
53.241	23.909
53.345	15.457
53.448	15.577
53.552	14.407
53.656	12.919
53.760	10.299
53.863	11.157
53.967	11.618
54.071	13.871
54.175	10.360
54.279	11.337
54.382	15.886
54.486	18.452
54.590	24.742
54.694	26.148
54.798	38.146
54.901	65.546
55.005	69.488
55.109	71.836
55.213	76.683
55.316	73.151
55.420	61.990
55.524	49.987
55.628	36.005
55.732	24.460
55.835	19.761
55.939	14.331
56.043	10.233
56.147	11.916
56.251	18.205
56.354	10.010
56.458	10.184
56.562	13.435
56.666	12.777
56.769	12.204
56.873	7.075
56.977	11.151
57.081	8.230
57.185	9.089
57.288	10.266
57.392	13.212
57.496	13.393
57.600	8.585
57.703	13.420
57.807	17.333
57.911	26.561
58.015	17.756
58.119	27.319
58.222	36.778
58.326	40.938
58.430	61.500
58.534	69.065
58.638	62.979
58.741	61.107
58.845	63.201
58.949	58.178
59.053	35.852
59.156	27.509
59.260	23.015
59.364	19.980
59.468	16.897
59.572	18.631
59.675	11.730
59.779	9.693
59.883	10.660
59.987	10.354
60.090	6.749
60.194	10.559
60.298	10.382
60.402	14.828
60.506	15.100
60.609	20.368
60.713	32.391
60.817	35.443
60.921	39.569
61.025	48.807
61.128	48.537
61.232	33.979
61.336	40.499
61.440	27.378
61.543	25.698
61.647	25.255
61.751	22.124
61.855	19.311
61.959	20.333
62.062	23.998
62.166	16.333
62.270	15.165
62.374	16.402
62.478	18.129
62.581	14.120
62.685	16.548
62.789	16.325
62.893	28.637
62.996	31.343
63.100	37.529
63.204	40.208
63.308	37.971
63.412	40.813
63.515	40.151
63.619	33.828
63.723	22.500
63.827	24.660
63.930	21.173
64.034	14.584
64.138	18.366
64.242	20.320
64.346	18.079
64.449	13.125
64.553	8.490
64.657	14.248
64.761	17.362
64.865	13.189
64.968	12.885
65.072	10.429
65.176	15.006
65.280	27.195
65.383	34.820
65.487	42.499
65.591	70.815
65.695	64.269
65.799	58.645
65.902	53.546
66.006	49.449
66.110	45.340
66.214	39.158
66.317	36.246
66.421	26.591
66.525	20.967
66.629	22.175
66.733	20.500
66.836	22.630
66.940	16.901
67.044	14.705
67.148	15.229
67.252	12.986
67.355	9.367
67.459	11.461
67.563	19.425
67.667	25.135
67.770	29.961
67.874	48.966
67.978	52.436
68.082	51.482
68.186	54.893
68.289	45.163
68.393	57.897
68.497	39.753
68.601	31.990
68.704	29.836
68.808	31.232
68.912	36.132
69.016	28.631
69.120	17.768
69.223	14.049
69.327	13.690
69.431	13.904
69.535	19.448
69.639	17.016
69.742	20.255
69.846	20.724
69.950	29.116
70.054	39.552
70.157	55.138
70.261	53.084
70.365	46.734
70.469	56.020
70.573	37.318
70.676	38.972
70.780	32.058
70.884	26.871
70.988	25.743
71.092	20.140
71.195	25.975
71.299	19.624
71.403	14.699
71.507	15.791
71.610	18.937
71.714	10.450
71.818	9.687
71.922	8.980
72.026	7.695
72.129	12.621
72.233	15.024
72.337	13.084
72.441	16.539
72.544	21.000
72.648	41.103
72.752	42.807
72.856	47.983
72.960	60.916
73.063	70.669
73.167	81.191
73.271	88.058
73.375	75.916
73.479	58.857
73.582	46.044
73.686	46.920
73.790	50.037
73.894	36.091
73.997	32.047
74.101	29.180
74.205	24.961
74.309	29.556
74.413	27.574
74.516	18.620
74.620	27.592
74.724	23.628
74.828	20.546
74.931	20.165
75.035	23.940
75.139	16.717
75.243	17.948
75.347	27.553
75.450	28.981
75.554	28.184
75.658	30.553
75.762	38.268
75.866	36.700
75.969	38.148
76.073	36.577
76.177	27.449
76.281	22.619
76.384	23.503
76.488	19.111
76.592	22.857
76.696	20.493
76.800	22.413
76.903	19.948
77.007	18.686
77.111	24.742
77.215	32.638
77.319	29.384
77.422	34.302
77.526	39.951
77.630	60.549
77.734	63.941
77.837	74.399
77.941	69.729
78.045	66.587
78.149	70.346
78.253	40.286
78.356	30.853
78.460	29.731
78.564	26.765
78.668	16.413
78.771	14.921
78.875	16.676
78.979	13.708
79.083	13.137
79.187	13.441
79.290	17.026
79.394	21.620
79.498	31.765
79.602	33.119
79.706	44.686
79.809	48.881
79.913	51.134
80.017	64.586
80.121	53.561
80.224	47.431
80.328	47.836
80.432	35.230
80.536	24.642
80.640	23.960
80.743	23.455
80.847	21.573
80.951	17.244
81.055	16.752
81.158	18.076
81.262	17.412
81.366	19.746
81.470	16.875
81.574	16.607
81.677	15.916
81.781	11.945
81.885	13.382
81.989	19.979
82.093	16.946
82.196	21.957
82.300	32.013
82.404	42.366
82.508	51.990
82.611	61.659
82.715	82.466
82.819	78.465
82.923	73.000
83.027	67.799
83.130	61.398
83.234	50.832
83.338	54.780
83.442	39.937
83.546	31.751
83.649	27.790
83.753	24.596
83.857	19.384
83.961	14.304
84.064	10.001
84.168	12.172
84.272	10.515
84.376	14.297
84.480	11.159
84.583	19.572
84.687	20.877
84.791	26.343
84.895	41.818
84.998	74.707
85.102	57.299
85.206	67.869
85.310	79.162
85.414	82.045
85.517	91.744
85.621	98.705
85.725	85.836
85.829	82.197
85.933	73.507
86.036	61.260
86.140	61.148
86.244	38.942
86.348	30.418
86.451	23.233
86.555	18.296
86.659	13.717
86.763	13.624
86.867	13.300
86.970	9.535
87.074	8.938
87.178	10.473
87.282	9.053
87.385	9.083
87.489	13.474
87.593	11.105
87.697	12.140
87.801	15.380
87.904	18.737
88.008	20.892
88.112	24.857
88.216	45.167
88.320	56.323
88.423	77.799
88.527	71.460
88.631	69.904
88.735	66.733
88.838	67.671
88.942	46.868
89.046	40.244
89.150	24.061
89.254	23.950
89.357	22.521
89.461	14.917
89.565	11.637
89.669	12.253
89.772	12.941
89.876	13.057
89.980	18.745
90.084	27.149
90.188	34.445
90.291	41.160
90.395	51.860
90.499	45.526
90.603	48.348
90.707	46.922
90.810	48.656
90.914	50.351
91.018	30.254
91.122	35.077
91.225	41.758
91.329	34.378
91.433	33.017
91.537	24.582
91.641	23.102
91.744	18.563
91.848	14.541
91.952	13.531
92.056	14.047
92.160	10.081
92.263	12.384
92.367	10.237
92.471	9.589
92.575	9.827
92.678	9.356
92.782	13.644
92.886	15.458
92.990	15.195
93.094	22.118
93.197	28.363
93.301	49.592
93.405	62.978
93.509	73.847
93.612	76.703
93.716	69.773
93.820	60.133
93.924	51.657
94.028	45.867
94.131	42.985
94.235	31.870
94.339	20.053
94.443	24.591
94.547	19.899
94.650	16.495
94.754	10.762
94.858	8.678
94.962	16.301
95.065	13.235
95.169	10.168
95.273	12.168
95.377	10.334
95.481	15.687
95.584	23.989
95.688	15.890
95.792	18.417
95.896	25.966
95.999	19.013
96.103	18.957
96.207	30.089
96.311	39.530
96.415	41.907
96.518	40.946
96.622	53.533
96.726	42.619
96.830	40.564
96.934	23.736
97.037	17.572
97.141	16.152
97.245	11.429
97.349	7.932
97.452	9.231
97.556	7.404
97.660	7.025
97.764	5.999
97.868	7.950
97.971	11.882
98.075	9.087
98.179	11.872
98.283	14.829
98.387	19.930
98.490	24.346
98.594	21.340
98.698	37.954
98.802	46.556
98.905	65.178
99.009	82.308
99.113	82.283
99.217	88.533
99.321	71.842
99.424	62.110
99.528	41.624
99.632	31.886
99.736	32.434
99.839	27.392
99.943	21.070
100.047	18.413
100.151	11.273
100.255	14.144
100.358	12.366
100.462	10.352
100.566	12.524
100.670	13.113
100.774	24.045
100.877	29.399
100.981	45.231
101.085	61.199
101.189	78.135
101.292	76.248
101.396	61.229
101.500	46.735
101.604	40.272
101.708	31.962
101.811	25.536
101.915	24.035
102.019	22.449
102.123	23.051
102.226	26.398
102.330	22.538
102.434	24.691
102.538	16.007
102.642	11.191
102.745	14.369
102.849	20.527
102.953	25.849
103.057	24.612
103.161	28.562
103.264	47.292
103.368	73.416
103.472	79.292
103.576	101.218
103.679	120.803
103.783	128.585
103.887	102.206
103.991	91.116
104.095	83.873
104.198	53.967
104.302	41.508
104.406	28.801
104.510	21.179
104.613	17.116
104.717	14.323
104.821	25.826
104.925	13.694
105.029	9.636
105.132	12.510
105.236	16.563
105.340	17.790
105.444	11.879
105.548	15.376
105.651	14.541
105.755	18.033
105.859	20.588
105.963	22.379
106.066	23.521
106.170	33.965
106.274	47.076
106.378	60.810
106.482	76.019
106.585	111.492
106.689	88.714
106.793	100.460
106.897	97.022
107.001	77.224
107.104	65.220
107.208	44.770
107.312	35.505
107.416	31.353
107.519	24.810
107.623	19.625
107.727	20.011
107.831	17.555
107.935	27.380
108.038	29.385
108.142	34.391
108.246	33.435
108.350	36.892
108.453	47.657
108.557	43.169
108.661	38.300
108.765	35.071
108.869	29.646
108.972	31.435
109.076	30.526
109.180	24.081
109.284	33.867
109.388	26.392
109.491	33.922
109.595	30.268
109.699	33.084
109.803	45.699
109.906	62.150
110.010	65.258
110.114	81.916
110.218	77.429
110.322	79.405
110.425	70.119
110.529	58.398
110.633	60.822
110.737	46.212
110.840	32.141
110.944	23.397
111.048	25.747
111.152	12.553
111.256	14.037
111.359	9.470
111.463	9.999
111.567	13.643
111.671	11.783
111.775	13.398
111.878	17.610
111.982	21.146
112.086	20.180
112.190	28.287
112.293	47.605
112.397	60.114
112.501	68.148
112.605	76.784
112.709	87.265
112.812	80.911
112.916	66.045
113.020	59.018
113.124	53.071
113.228	50.096
113.331	45.509
113.435	24.739
113.539	22.377
113.643	26.689
113.746	15.558
113.850	8.066
113.954	21.925
114.058	22.812
114.162	20.103
114.265	16.945
114.369	18.055
114.473	19.964
114.577	34.987
114.680	35.486
114.784	45.074
114.888	49.994
114.992	35.153
115.096	37.958
115.199	40.043
115.303	35.810
115.407	35.048
115.511	31.422
115.615	32.902
115.718	38.940
115.822	29.526
115.926	21.873
116.030	32.021
116.133	31.379
116.237	23.926
116.341	24.067
116.445	24.052
116.549	29.342
116.652	16.809
116.756	22.203
116.860	33.534
116.964	44.083
117.067	36.030
117.171	47.112
117.275	50.835
117.379	78.501
117.483	79.438
117.586	84.161
117.690	80.469
117.794	70.373
117.898	66.100
118.002	52.549
118.105	53.251
118.209	37.458
118.313	35.527
118.417	25.228
118.520	22.689
118.624	23.677
118.728	13.985
118.832	11.218
118.936	15.926
119.039	14.870
119.143	10.840
119.247	13.747
119.351	22.288
119.454	17.501
119.558	15.931
119.662	17.572
119.766	29.591
119.870	38.136
119.973	48.569
120.077	56.269
120.181	72.465
120.285	91.778
120.389	94.507
120.492	99.618
120.596	108.156
120.700	100.459
120.804	80.592
120.907	86.640
121.011	59.613
121.115	46.957
121.219	37.097
121.323	33.286
121.426	14.912
121.530	23.842
121.634	25.651
121.738	18.311
121.842	16.811
121.945	22.620
122.049	26.453
122.153	31.009
122.257	36.891
122.360	48.085
122.464	46.879
122.568	45.106
122.672	28.966
122.776	25.239
122.879	20.637
122.983	15.132
123.087	12.100
123.191	10.659
123.294	16.627
123.398	13.890
123.502	17.939
123.606	17.019
123.710	14.549
123.813	15.493
123.917	23.516
124.021	25.018
124.125	31.870
124.229	34.893
124.332	45.886
124.436	51.231
124.540	56.925
124.644	59.779
124.747	64.547
124.851	65.552
124.955	66.284
125.059	61.696
125.163	59.487
125.266	56.966
125.370	54.521
125.474	38.740
125.578	34.282
125.681	45.320
125.785	34.785
125.889	36.017
