Distance_(microns)	Gray_Value
0.000	115.000
0.104	89.656
0.208	107.037
0.311	116.790
0.415	113.746
0.519	109.303
0.623	115.261
0.726	124.011
0.830	140.372
0.934	146.841
1.038	133.262
1.142	124.936
1.245	99.071
1.349	98.133
1.453	91.150
1.557	84.809
1.661	72.552
1.764	72.107
1.868	57.443
1.972	53.682
2.076	48.514
2.179	52.907
2.283	47.490
2.387	45.619
2.491	50.062
2.595	47.219
2.698	49.570
2.802	72.270
2.906	70.744
3.010	61.054
3.113	66.176
3.217	82.180
3.321	75.351
3.425	75.262
3.529	86.536
3.632	107.253
3.736	73.530
3.840	81.496
3.944	86.783
4.048	98.788
4.151	115.682
4.255	113.576
4.359	115.909
4.463	136.716
4.566	133.404
4.670	116.231
4.774	121.559
4.878	111.292
4.982	97.657
5.085	59.661
5.189	57.486
5.293	47.101
5.397	40.497
5.501	40.027
5.604	40.449
5.708	37.943
5.812	33.631
5.916	40.638
6.019	41.048
6.123	38.883
6.227	39.195
6.331	47.056
6.435	51.392
6.538	67.692
6.642	84.921
6.746	105.600
6.850	119.622
6.953	150.225
7.057	184.490
7.161	188.440
7.265	205.859
7.369	200.160
7.472	214.419
7.576	208.826
7.680	224.374
7.784	222.016
7.888	187.341
7.991	173.026
8.095	154.190
8.199	119.877
8.303	132.132
8.406	112.110
8.510	80.941
8.614	78.272
8.718	79.684
8.822	59.864
8.925	55.193
9.029	50.376
9.133	47.572
9.237	44.980
9.340	44.320
9.444	50.513
9.548	49.461
9.652	55.507
9.756	60.493
9.859	53.505
9.963	50.724
10.067	66.725
10.171	68.467
10.275	82.238
10.378	85.548
10.482	88.624
10.586	85.632
10.690	105.886
10.793	92.050
10.897	80.830
11.001	73.622
11.105	66.986
11.209	67.002
11.312	60.221
11.416	59.202
11.520	63.799
11.624	59.339
11.728	73.525
11.831	83.198
11.935	123.474
12.039	129.215
12.143	141.197
12.246	154.978
12.350	158.535
12.454	158.313
12.558	176.291
12.662	181.709
12.765	153.974
12.869	156.314
12.973	168.886
13.077	124.303
13.180	102.071
13.284	110.575
13.388	83.257
13.492	76.507
13.596	81.565
13.699	66.536
13.803	51.416
13.907	63.538
14.011	74.052
14.115	71.773
14.218	73.425
14.322	100.746
14.426	109.650
14.530	106.466
14.633	97.890
14.737	94.884
14.841	93.552
14.945	92.104
15.049	90.182
15.152	77.674
15.256	67.322
15.360	64.119
15.464	61.207
15.567	55.951
15.671	60.559
15.775	63.229
15.879	60.031
15.983	72.373
16.086	55.678
16.190	65.400
16.294	63.525
16.398	64.352
16.502	57.679
16.605	83.649
16.709	83.355
16.813	100.514
16.917	109.324
17.020	115.633
17.124	117.446
17.228	110.776
17.332	127.924
17.436	125.601
17.539	112.416
17.643	105.594
17.747	101.436
17.851	91.001
17.954	81.135
18.058	74.017
18.162	92.818
18.266	100.708
18.370	95.487
18.473	92.319
18.577	107.284
18.681	99.713
18.785	97.779
18.889	89.451
18.992	71.201
19.096	61.947
19.200	61.358
19.304	49.945
19.407	44.290
19.511	34.733
19.615	40.132
19.719	39.495
19.823	38.483
19.926	36.957
20.030	43.029
20.134	51.998
20.238	59.238
20.342	64.965
20.445	66.020
20.549	72.449
20.653	86.680
20.757	86.408
20.860	107.702
20.964	112.166
21.068	129.777
21.172	144.899
21.276	150.218
21.379	151.861
21.483	144.114
21.587	140.645
21.691	129.816
21.794	105.463
21.898	87.700
22.002	62.435
22.106	60.379
22.210	53.269
22.313	36.698
22.417	31.727
22.521	33.324
22.625	28.106
22.729	27.338
22.832	33.512
22.936	47.035
23.040	42.024
23.144	38.139
23.247	61.849
23.351	70.018
23.455	87.879
23.559	88.943
23.663	92.283
23.766	93.834
23.870	107.739
23.974	113.667
24.078	121.153
24.181	120.038
24.285	118.923
24.389	117.217
24.493	119.668
24.597	100.511
24.700	91.083
24.804	78.845
24.908	53.649
25.012	53.417
25.116	56.254
25.219	50.359
25.323	65.361
25.427	59.285
25.531	45.843
25.634	44.646
25.738	55.437
25.842	40.247
25.946	33.847
26.050	35.965
26.153	46.673
26.257	49.466
26.361	65.629
26.465	79.668
26.569	75.915
26.672	95.660
26.776	112.332
26.880	118.187
26.984	120.020
27.087	127.977
27.191	118.476
27.295	99.107
27.399	100.225
27.503	104.246
27.606	94.166
27.710	118.385
27.814	118.302
27.918	108.805
28.021	129.487
28.125	121.023
28.229	128.014
28.333	129.385
28.437	111.262
28.540	106.809
28.644	101.275
28.748	89.649
28.852	115.177
28.956	110.326
29.059	104.278
29.163	107.608
29.267	87.234
29.371	93.841
29.474	98.332
29.578	116.786
29.682	112.716
29.786	114.406
29.890	94.214
29.993	72.043
30.097	89.502
30.201	113.494
30.305	107.605
30.408	120.858
30.512	112.675
30.616	98.778
30.720	93.787
30.824	76.363
30.927	74.307
31.031	73.143
31.135	64.818
31.239	60.086
31.343	57.758
31.446	59.826
31.550	55.385
31.654	61.789
31.758	63.153
31.861	76.099
31.965	68.238
32.069	87.092
32.173	101.819
32.277	112.272
32.380	143.836
32.484	146.151
32.588	135.975
32.692	147.574
32.796	130.590
32.899	110.522
33.003	104.172
33.107	86.286
33.211	63.296
33.314	51.167
33.418	48.338
33.522	50.821
33.626	52.600
33.730	60.494
33.833	76.624
33.937	92.688
34.041	95.414
34.145	117.307
34.248	126.399
34.352	157.860
34.456	174.671
34.560	192.603
34.664	194.365
34.767	196.247
34.871	198.395
34.975	185.463
35.079	153.888
35.183	147.259
35.286	141.571
35.390	122.604
35.494	114.614
35.598	92.156
35.701	70.642
35.805	51.079
35.909	53.547
36.013	52.130
36.117	45.264
36.220	44.668
36.324	58.615
36.428	59.942
36.532	51.331
36.635	54.542
36.739	45.886
36.843	35.148
36.947	43.191
37.051	52.518
37.154	60.081
37.258	70.666
37.362	89.121
37.466	108.134
37.570	118.840
37.673	130.248
37.777	161.556
37.881	177.446
37.985	186.358
38.088	205.536
38.192	184.538
38.296	187.583
38.400	158.299
38.504	140.906
38.607	112.982
38.711	103.575
38.815	72.366
38.919	70.293
39.022	68.066
39.126	59.398
39.230	48.949
39.334	40.814
39.438	44.476
39.541	50.932
39.645	66.776
39.749	76.230
39.853	75.793
39.957	89.583
40.060	127.538
40.164	115.600
40.268	125.378
40.372	147.510
40.475	130.514
40.579	143.806
40.683	123.219
40.787	134.351
40.891	120.357
40.994	115.078
41.098	106.365
41.202	101.910
41.306	89.651
41.410	76.545
41.513	81.968
41.617	87.481
41.721	90.390
41.825	90.571
41.928	91.603
42.032	91.657
42.136	85.218
42.240	89.433
42.344	70.570
42.447	71.597
42.551	62.766
42.655	63.970
42.759	54.112
42.862	59.998
42.966	65.424
43.070	79.572
43.174	92.509
43.278	95.876
43.381	91.770
43.485	80.973
43.589	71.471
43.693	79.576
43.797	77.127
43.900	94.792
44.004	91.464
44.108	101.805
44.212	107.687
44.315	117.194
44.419	124.841
44.523	120.931
44.627	133.968
44.731	136.827
44.834	94.245
44.938	101.493
45.042	85.851
45.146	79.969
45.249	72.714
45.353	74.471
45.457	66.232
45.561	52.276
45.665	52.810
45.768	51.223
45.872	49.487
45.976	43.776
46.080	42.443
46.184	36.067
46.287	32.243
46.391	33.177
46.495	36.604
46.599	35.294
46.702	35.456
46.806	46.229
46.910	65.837
47.014	83.504
47.118	109.860
47.221	144.046
47.325	143.561
47.429	158.914
47.533	159.436
47.637	154.404
47.740	158.884
47.844	141.754
47.948	123.059
48.052	110.835
48.155	107.489
48.259	107.161
48.363	94.079
48.467	74.140
48.571	62.819
48.674	60.536
48.778	67.948
48.882	62.349
48.986	62.523
49.089	63.891
49.193	64.356
49.297	65.689
49.401	73.822
49.505	77.547
49.608	78.672
49.712	78.452
49.816	89.891
49.920	80.640
50.024	81.350
50.127	69.233
50.231	81.087
50.335	69.794
50.439	55.647
50.542	54.158
50.646	48.495
50.750	42.487
50.854	46.353
50.958	51.909
51.061	40.358
51.165	34.301
51.269	26.065
51.373	24.742
51.476	23.092
51.580	22.048
51.684	26.620
51.788	22.230
51.892	23.831
51.995	28.223
52.099	32.366
52.203	41.002
52.307	53.086
52.411	73.165
52.514	98.967
52.618	119.897
52.722	143.531
52.826	182.917
52.929	203.420
53.033	208.502
53.137	231.846
53.241	230.696
53.345	217.264
53.448	208.621
53.552	196.150
53.656	192.315
53.760	151.978
53.863	115.564
53.967	89.472
54.071	82.348
54.175	68.416
54.279	54.771
54.382	50.150
54.486	55.557
54.590	54.259
54.694	34.699
54.798	29.602
54.901	27.651
55.005	30.630
55.109	17.753
55.213	31.232
55.316	33.383
55.420	26.879
55.524	34.768
55.628	49.997
55.732	68.672
55.835	90.127
55.939	129.431
56.043	159.328
56.147	187.199
56.251	214.176
56.354	212.334
56.458	211.838
56.562	219.638
56.666	199.122
56.769	227.680
56.873	212.715
56.977	196.454
57.081	184.805
57.185	171.871
57.288	118.130
57.392	103.335
57.496	107.297
57.600	89.283
57.703	82.793
57.807	72.584
57.911	40.611
58.015	41.232
58.119	37.521
58.222	36.305
58.326	32.959
58.430	34.655
58.534	35.720
58.638	31.025
58.741	31.128
58.845	29.332
58.949	46.369
59.053	60.997
59.156	74.308
59.260	94.380
59.364	115.087
59.468	119.827
59.572	138.020
59.675	133.137
59.779	125.700
59.883	114.003
59.987	108.929
60.090	105.018
60.194	107.255
60.298	98.688
60.402	91.546
60.506	73.949
60.609	62.905
60.713	58.860
60.817	49.611
60.921	47.902
61.025	45.113
61.128	39.070
61.232	42.263
61.336	45.227
61.440	47.559
61.543	58.376
61.647	58.996
61.751	69.661
61.855	82.465
61.959	104.928
62.062	117.513
62.166	134.515
62.270	150.261
62.374	154.601
62.478	155.927
62.581	145.131
62.685	125.609
62.789	119.842
62.893	119.552
62.996	102.268
63.100	83.794
63.204	59.740
63.308	52.766
63.412	53.264
63.515	43.328
63.619	38.260
63.723	32.539
63.827	31.138
63.930	27.281
64.034	36.982
64.138	46.827
64.242	63.800
64.346	86.914
64.449	108.659
64.553	132.592
64.657	159.846
64.761	167.238
64.865	163.939
64.968	144.331
65.072	132.731
65.176	124.646
65.280	123.078
65.383	131.803
65.487	113.916
65.591	110.877
65.695	101.361
65.799	79.571
65.902	80.197
66.006	83.067
66.110	67.357
66.214	68.383
66.317	65.838
66.421	58.559
66.525	54.902
66.629	62.238
66.733	56.334
66.836	64.379
66.940	71.498
67.044	76.047
67.148	85.979
67.252	107.196
67.355	126.713
67.459	132.009
67.563	128.729
67.667	103.847
67.770	88.434
67.874	82.201
67.978	62.426
68.082	50.693
68.186	41.845
68.289	31.876
68.393	33.461
68.497	25.712
68.601	31.458
68.704	33.339
68.808	31.201
68.912	28.822
69.016	43.392
69.120	46.145
69.223	53.883
69.327	55.514
69.431	76.793
69.535	75.873
69.639	86.805
69.742	93.063
69.846	93.034
69.950	92.346
70.054	94.292
70.157	91.987
70.261	104.629
