Distance_(microns)	Gray_Value
0.000	15.000
0.104	22.718
0.208	20.819
0.311	23.196
0.415	30.703
0.519	26.918
0.623	22.701
0.726	33.082
0.830	35.357
0.934	41.327
1.038	47.887
1.142	53.073
1.245	51.153
1.349	72.145
1.453	73.407
1.557	64.672
1.661	60.035
1.764	53.203
1.868	42.516
1.972	50.609
2.076	32.128
2.179	29.554
2.283	23.593
2.387	28.912
2.491	27.308
2.595	21.604
2.698	26.176
2.802	23.755
2.906	19.567
3.010	24.555
3.113	29.924
3.217	46.259
3.321	47.266
3.425	49.703
3.529	40.124
3.632	57.926
3.736	48.668
3.840	49.795
3.944	39.989
4.048	46.113
4.151	45.267
4.255	42.158
4.359	36.890
4.463	38.088
4.566	36.860
4.670	41.321
4.774	34.925
4.878	28.082
4.982	27.619
5.085	30.584
5.189	17.407
5.293	15.625
5.397	15.175
5.501	18.515
5.604	24.475
5.708	19.741
5.812	15.667
5.916	16.052
6.019	16.713
6.123	18.847
6.227	24.383
6.331	29.225
6.435	27.684
6.538	26.221
6.642	36.724
6.746	57.032
6.850	54.542
6.953	54.656
7.057	62.356
7.161	66.743
7.265	63.383
7.369	54.181
7.472	49.504
7.576	35.150
7.680	27.146
7.784	19.238
7.888	25.852
7.991	24.008
8.095	22.153
8.199	19.157
8.303	21.095
8.406	16.834
8.510	18.047
8.614	14.568
8.718	12.398
8.822	16.337
8.925	20.219
9.029	20.905
9.133	23.221
9.237	23.249
9.340	24.999
9.444	24.277
9.548	22.990
9.652	28.709
9.756	23.769
9.859	23.177
9.963	25.116
10.067	30.814
10.171	29.964
10.275	33.906
10.378	33.187
10.482	32.638
10.586	39.950
10.690	34.032
10.793	41.528
10.897	41.805
11.001	28.139
11.105	33.378
11.209	25.388
11.312	19.381
11.416	16.650
11.520	12.481
11.624	13.111
11.728	17.928
11.831	20.640
11.935	25.443
12.039	28.398
12.143	25.647
12.246	32.675
12.350	25.745
12.454	27.308
12.558	42.769
12.662	29.346
12.765	25.036
12.869	26.685
12.973	20.429
13.077	24.339
13.180	20.109
13.284	18.358
13.388	14.610
13.492	19.498
13.596	23.034
13.699	20.540
13.803	18.152
13.907	22.528
14.011	26.752
14.115	35.328
14.218	37.345
14.322	39.881
14.426	40.486
14.530	55.273
14.633	50.027
14.737	40.984
14.841	39.717
14.945	44.176
15.049	34.444
15.152	27.784
15.256	24.772
15.360	18.356
15.464	18.633
15.567	19.869
15.671	22.139
15.775	20.384
15.879	21.414
15.983	20.074
16.086	19.952
16.190	19.877
16.294	21.502
16.398	20.098
16.502	21.875
16.605	21.382
16.709	22.677
16.813	27.528
16.917	26.740
17.020	24.814
17.124	32.624
17.228	40.252
17.332	60.038
17.436	61.753
17.539	54.390
17.643	48.286
17.747	43.438
17.851	36.202
17.954	31.150
18.058	20.880
18.162	24.679
18.266	28.499
18.370	16.017
18.473	25.363
18.577	28.918
18.681	35.846
18.785	29.886
18.889	22.412
18.992	27.604
19.096	33.844
19.200	23.379
19.304	19.836
19.407	13.436
19.511	17.411
19.615	17.909
19.719	15.200
19.823	16.189
19.926	20.502
20.030	21.652
20.134	30.464
20.238	24.587
20.342	35.148
20.445	40.825
20.549	38.010
20.653	41.534
20.757	40.740
20.860	50.670
20.964	42.044
21.068	38.524
21.172	42.693
21.276	32.254
21.379	26.476
21.483	28.299
21.587	19.418
21.691	24.756
21.794	24.917
21.898	32.035
22.002	27.976
22.106	23.107
22.210	26.230
22.313	21.665
22.417	14.942
22.521	19.338
22.625	19.454
22.729	24.729
22.832	23.803
22.936	29.583
23.040	32.220
23.144	29.426
23.247	37.272
23.351	26.538
23.455	27.795
23.559	29.087
23.663	21.448
23.766	19.325
23.870	35.743
23.974	26.356
24.078	29.106
24.181	29.502
24.285	20.543
24.389	26.758
24.493	25.945
24.597	24.466
24.700	43.572
24.804	42.388
24.908	37.399
25.012	36.994
25.116	28.949
25.219	24.823
25.323	30.099
25.427	22.819
25.531	23.659
25.634	19.971
25.738	17.077
25.842	16.068
25.946	19.055
26.050	15.725
26.153	13.791
26.257	13.666
26.361	15.100
26.465	15.546
26.569	14.952
26.672	13.022
26.776	24.369
26.880	17.528
26.984	19.251
27.087	27.613
27.191	25.746
27.295	32.121
27.399	31.918
27.503	32.753
27.606	36.694
27.710	28.156
27.814	37.164
27.918	27.925
28.021	26.244
28.125	35.093
28.229	25.260
28.333	21.368
28.437	19.894
28.540	22.155
28.644	21.524
28.748	16.965
28.852	15.466
28.956	18.406
29.059	22.825
29.163	20.361
29.267	26.497
29.371	26.159
29.474	26.395
29.578	30.745
29.682	35.550
29.786	31.120
29.890	35.034
29.993	43.103
30.097	32.852
30.201	34.371
30.305	23.506
30.408	21.025
30.512	24.860
30.616	23.048
30.720	21.055
30.824	17.962
30.927	20.694
31.031	24.715
31.135	21.706
31.239	15.747
31.343	16.361
31.446	19.801
31.550	23.276
31.654	21.035
31.758	25.083
31.861	24.080
31.965	23.241
32.069	34.560
32.173	42.434
32.277	27.911
32.380	37.884
32.484	29.879
32.588	25.559
32.692	24.500
32.796	26.230
32.899	21.533
33.003	18.760
33.107	18.256
33.211	18.344
33.314	14.394
33.418	16.879
33.522	14.676
33.626	22.532
33.730	20.432
33.833	14.717
33.937	11.259
34.041	24.302
34.145	18.041
34.248	13.549
34.352	15.090
34.456	20.408
34.560	23.199
34.664	22.130
34.767	18.825
34.871	20.041
34.975	28.956
35.079	23.607
35.183	20.843
35.286	18.837
35.390	17.235
35.494	19.832
35.598	21.372
35.701	17.774
35.805	14.966
35.909	15.457
36.013	17.659
36.117	16.292
36.220	15.347
36.324	15.364
36.428	17.127
36.532	14.832
36.635	18.635
36.739	16.252
36.843	20.694
36.947	14.493
37.051	16.678
37.154	19.587
37.258	16.825
37.362	24.776
