Distance_(microns)	Gray_Value
0.000	140.000
0.104	143.483
0.208	121.878
0.311	117.285
0.415	129.381
0.519	132.477
0.623	136.122
0.726	126.381
0.830	115.333
0.934	116.001
1.038	116.984
1.142	101.165
1.245	100.431
1.349	73.346
1.453	54.320
1.557	59.293
1.661	51.533
1.764	53.481
1.868	52.661
1.972	57.039
2.076	49.725
2.179	46.327
2.283	52.939
2.387	55.253
2.491	55.475
2.595	59.769
2.698	62.433
2.802	76.619
2.906	103.036
3.010	83.090
3.113	100.752
3.217	88.291
3.321	78.676
3.425	81.811
3.529	83.492
3.632	91.092
3.736	87.256
3.840	92.184
3.944	62.083
4.048	57.623
4.151	61.200
4.255	49.936
4.359	49.050
4.463	62.171
4.566	71.988
4.670	56.991
4.774	76.883
4.878	73.637
4.982	64.646
5.085	60.476
5.189	51.285
5.293	46.667
5.397	46.398
5.501	45.728
5.604	39.954
5.708	46.960
5.812	50.582
5.916	64.953
6.019	57.989
6.123	61.454
6.227	58.269
6.331	67.013
6.435	85.459
6.538	66.187
6.642	62.953
6.746	58.154
6.850	61.330
6.953	46.018
7.057	41.815
7.161	46.710
7.265	45.551
7.369	44.431
7.472	51.395
7.576	41.466
7.680	41.568
7.784	36.922
7.888	40.059
7.991	53.844
8.095	58.006
8.199	53.203
8.303	72.826
8.406	89.395
8.510	90.382
8.614	80.853
8.718	78.251
8.822	74.790
8.925	69.624
9.029	80.465
9.133	85.343
9.237	63.058
9.340	74.303
9.444	82.926
9.548	86.550
9.652	85.158
9.756	67.500
9.859	60.054
9.963	51.264
10.067	52.720
10.171	59.627
10.275	57.708
10.378	67.223
10.482	70.853
10.586	55.809
10.690	63.444
10.793	67.368
10.897	67.556
11.001	55.906
11.105	52.870
11.209	51.081
11.312	56.507
11.416	47.199
11.520	42.632
11.624	48.530
11.728	64.199
11.831	46.979
11.935	43.806
12.039	39.777
12.143	37.126
12.246	42.140
12.350	41.864
12.454	41.370
12.558	54.698
12.662	64.595
12.765	77.569
12.869	67.930
12.973	62.923
13.077	58.301
13.180	58.611
13.284	68.421
13.388	60.953
13.492	40.261
13.596	42.591
13.699	46.450
13.803	42.485
13.907	40.889
14.011	56.067
14.115	43.513
14.218	50.906
14.322	48.825
14.426	33.717
14.530	40.205
14.633	45.270
14.737	49.559
14.841	39.752
14.945	42.566
15.049	38.250
15.152	35.053
15.256	41.326
15.360	34.576
15.464	40.551
15.567	46.982
15.671	43.474
15.775	49.713
15.879	65.611
15.983	71.701
16.086	78.518
16.190	102.271
16.294	110.039
16.398	116.059
16.502	121.178
16.605	106.903
16.709	93.408
16.813	87.357
16.917	89.762
17.020	84.880
17.124	75.408
17.228	58.775
17.332	52.326
17.436	48.072
17.539	37.991
17.643	30.888
17.747	30.627
17.851	28.255
17.954	32.012
18.058	36.130
18.162	38.652
18.266	36.511
18.370	56.484
18.473	68.372
18.577	72.335
18.681	83.361
18.785	93.842
18.889	95.636
18.992	84.349
19.096	118.045
19.200	104.914
19.304	106.416
19.407	95.127
19.511	97.717
19.615	106.981
19.719	105.576
19.823	91.564
19.926	92.433
20.030	64.879
20.134	73.549
20.238	63.699
20.342	44.571
20.445	32.924
20.549	30.693
20.653	29.732
20.757	22.903
20.860	19.650
20.964	19.964
21.068	13.495
21.172	18.036
21.276	18.505
21.379	22.343
21.483	18.504
21.587	23.017
21.691	22.950
21.794	19.083
21.898	39.607
22.002	33.265
22.106	47.804
22.210	51.049
22.313	54.386
22.417	46.241
22.521	71.380
22.625	69.455
22.729	80.512
22.832	99.265
22.936	94.435
23.040	113.472
23.144	107.101
23.247	92.089
23.351	86.197
23.455	63.302
23.559	52.010
23.663	48.728
23.766	38.638
23.870	31.614
23.974	27.928
24.078	26.703
24.181	21.039
24.285	23.984
24.389	12.990
24.493	16.891
24.597	16.858
24.700	15.993
24.804	18.995
24.908	22.395
25.012	24.848
25.116	22.143
25.219	25.480
25.323	36.551
25.427	49.150
25.531	54.803
25.634	57.088
25.738	71.056
25.842	71.748
25.946	72.196
26.050	89.461
26.153	81.527
26.257	91.582
26.361	68.874
26.465	65.448
26.569	59.481
26.672	50.426
26.776	38.213
26.880	39.819
26.984	35.818
27.087	34.967
27.191	43.545
27.295	30.296
27.399	21.388
27.503	23.756
27.606	35.099
27.710	25.313
27.814	27.390
27.918	28.173
28.021	33.004
28.125	25.541
28.229	31.731
28.333	21.412
28.437	22.847
28.540	33.544
28.644	21.637
28.748	25.450
28.852	28.474
28.956	22.025
29.059	36.792
29.163	30.839
29.267	27.289
29.371	25.104
29.474	22.782
29.578	28.816
29.682	35.442
29.786	26.163
29.890	28.506
29.993	29.092
30.097	40.144
30.201	37.894
30.305	37.014
30.408	42.189
30.512	52.646
30.616	60.016
30.720	63.540
30.824	64.439
30.927	74.138
31.031	90.095
31.135	78.524
31.239	76.444
31.343	82.652
31.446	84.922
31.550	86.792
31.654	87.144
31.758	78.859
31.861	91.328
