Distance_(microns)	Gray_Value
0.000	9.0000
0.104	8.5824
0.208	9.0263
0.311	8.8933
0.415	9.5845
0.519	7.8416
0.623	11.0454
0.726	11.4789
0.830	15.8117
0.934	13.9660
1.038	21.3468
1.142	20.2071
1.245	34.5045
1.349	36.6225
1.453	37.4499
1.557	48.5631
1.661	52.4212
1.764	51.1113
1.868	56.0783
1.972	54.8104
2.076	34.6361
2.179	33.7538
2.283	29.9374
2.387	34.1307
2.491	11.9484
2.595	14.0038
2.698	12.2062
2.802	10.1614
2.906	10.4854
3.010	7.8260
3.113	9.7397
3.217	9.8113
3.321	8.4525
3.425	8.9624
3.529	11.9597
3.632	9.4823
3.736	11.7996
3.840	18.6442
3.944	18.9050
4.048	31.6782
4.151	32.1241
4.255	38.7672
4.359	42.8615
4.463	40.2333
4.566	35.3538
4.670	31.5453
4.774	21.6147
4.878	15.1299
4.982	10.5684
5.085	13.2214
5.189	11.6310
5.293	9.5776
5.397	10.3598
5.501	13.4486
5.604	12.0746
5.708	7.5341
5.812	10.3530
5.916	16.2572
6.019	17.0309
6.123	17.8943
6.227	23.2201
6.331	20.6904
6.435	37.7029
6.538	36.7971
6.642	40.5182
6.746	41.6183
6.850	31.0180
6.953	37.3334
7.057	36.0840
7.161	23.8059
7.265	18.4281
7.369	22.5629
7.472	17.7581
7.576	15.1238
7.680	18.8242
7.784	15.2104
7.888	18.2775
7.991	16.5283
8.095	14.7158
8.199	12.8673
8.303	10.0704
8.406	17.3542
8.510	18.0214
8.614	21.8932
8.718	34.8212
8.822	22.5182
8.925	21.7911
9.029	16.7069
9.133	15.7149
9.237	12.4134
9.340	15.3158
9.444	12.3226
9.548	10.5086
9.652	10.4873
9.756	7.3041
9.859	9.9134
9.963	10.0505
10.067	13.1344
10.171	8.2385
10.275	11.7116
10.378	13.5984
10.482	14.4393
10.586	18.5029
10.690	22.1194
10.793	19.5251
10.897	21.3234
11.001	28.7590
11.105	39.6748
11.209	32.0949
11.312	45.6197
11.416	44.1677
11.520	43.2825
11.624	45.2710
11.728	37.7270
11.831	28.7717
11.935	26.9726
12.039	25.0551
12.143	24.8004
12.246	16.1383
12.350	12.0262
12.454	8.7496
12.558	10.8032
12.662	14.0537
12.765	10.7577
12.869	10.8307
12.973	10.9818
13.077	12.0408
13.180	10.5025
13.284	8.7114
13.388	8.7054
13.492	10.1307
13.596	11.4335
13.699	16.5586
13.803	17.5577
13.907	16.2746
14.011	20.9841
14.115	19.0595
14.218	28.3847
14.322	26.0208
14.426	24.6578
14.530	34.0470
14.633	30.0737
14.737	26.8744
14.841	21.0738
14.945	19.6490
15.049	20.0515
15.152	12.0010
15.256	11.9227
15.360	10.1169
15.464	9.7923
15.567	10.7815
15.671	11.2025
15.775	12.5512
15.879	13.6038
15.983	10.7315
16.086	16.1928
16.190	12.4475
16.294	13.7543
16.398	14.4715
16.502	13.0642
16.605	12.5330
16.709	10.5087
16.813	13.5466
16.917	13.9744
17.020	17.2028
17.124	10.1188
17.228	10.5778
17.332	9.9910
17.436	10.5379
17.539	13.6175
17.643	11.1327
17.747	15.3817
17.851	13.4248
17.954	14.7610
18.058	15.3402
18.162	19.4246
18.266	23.4718
18.370	21.3365
18.473	31.9543
18.577	27.6584
18.681	34.3469
18.785	32.8288
18.889	30.8051
18.992	30.5362
19.096	29.0251
19.200	30.5634
19.304	28.1395
19.407	21.7596
19.511	14.6712
19.615	13.6219
19.719	20.7269
19.823	11.3364
19.926	11.8578
20.030	16.5664
20.134	12.7220
20.238	20.9925
20.342	15.8450
20.445	18.7702
20.549	17.7381
20.653	15.5826
20.757	15.5240
20.860	15.7756
20.964	16.0142
21.068	21.1805
21.172	17.5128
21.276	22.6528
21.379	19.1398
21.483	19.0915
21.587	13.7080
21.691	16.5309
21.794	16.3999
21.898	17.9058
22.002	10.6874
22.106	17.2295
22.210	16.4033
22.313	16.9857
22.417	14.1066
22.521	14.8944
22.625	10.5978
22.729	12.2751
22.832	12.9984
22.936	12.6086
23.040	11.7921
23.144	7.9747
23.247	7.8053
23.351	12.2931
23.455	11.4871
23.559	9.2846
23.663	9.5416
23.766	10.7446
23.870	12.3502
23.974	12.9823
24.078	14.1621
24.181	20.6129
24.285	27.8470
24.389	27.7812
24.493	36.8915
24.597	36.0467
24.700	30.8883
24.804	27.6895
24.908	30.8922
25.012	22.7485
25.116	21.1344
25.219	15.2983
25.323	19.7635
25.427	12.6952
25.531	12.7953
25.634	15.9873
25.738	11.9130
25.842	13.0577
25.946	8.1135
26.050	6.8389
26.153	7.7822
26.257	6.9336
26.361	9.4642
26.465	11.9185
26.569	18.3462
26.672	15.8705
26.776	15.6452
26.880	14.9356
26.984	20.5134
27.087	24.6042
27.191	31.7247
27.295	36.8785
27.399	38.6221
27.503	36.8318
27.606	31.2477
27.710	29.5665
27.814	40.1675
27.918	28.3684
28.021	24.7298
28.125	23.0018
28.229	17.7030
28.333	17.6777
28.437	13.5461
28.540	10.9409
28.644	12.0503
28.748	10.4455
28.852	9.8013
28.956	10.9095
29.059	8.9009
29.163	8.6969
29.267	9.3855
29.371	8.6451
29.474	8.1910
29.578	7.9432
29.682	9.1078
29.786	11.0386
29.890	8.4876
29.993	13.5050
30.097	15.5810
30.201	15.7014
30.305	27.3452
30.408	20.4408
30.512	27.0171
30.616	33.5050
30.720	33.8694
30.824	51.6721
30.927	49.3337
31.031	48.6377
31.135	67.5221
31.239	52.7832
31.343	49.9285
31.446	44.6175
31.550	29.4985
31.654	25.2476
31.758	20.6049
31.861	14.9750
31.965	12.4787
32.069	12.7025
32.173	11.3397
32.277	10.4191
32.380	8.0206
32.484	7.2031
32.588	8.9061
32.692	11.1706
32.796	9.8865
32.899	8.4198
33.003	10.9518
33.107	11.0489
33.211	11.3672
33.314	13.5597
33.418	22.3420
33.522	22.7637
33.626	20.7507
33.730	26.6401
33.833	27.7726
33.937	39.2889
34.041	39.7461
34.145	36.1548
34.248	30.0656
34.352	26.4055
34.456	28.5393
34.560	24.0575
34.664	21.6318
34.767	19.1312
34.871	24.3079
34.975	12.7504
35.079	10.9957
35.183	11.0101
35.286	9.6719
35.390	9.7134
35.494	10.1905
35.598	10.4410
35.701	13.1592
35.805	13.3087
35.909	15.2491
36.013	16.4451
36.117	30.4769
36.220	28.0837
36.324	23.1569
36.428	26.6962
36.532	35.0324
36.635	26.8575
36.739	20.5535
36.843	20.3144
36.947	19.3235
37.051	14.9695
37.154	11.4882
37.258	14.2352
37.362	11.0238
37.466	7.7924
37.570	10.0846
37.673	9.4965
37.777	9.9716
37.881	9.6850
37.985	13.4722
38.088	12.8328
38.192	19.4630
38.296	23.6760
38.400	26.7064
38.504	29.3716
38.607	37.5329
38.711	47.0979
38.815	38.4285
38.919	39.9855
39.022	32.6030
39.126	36.7223
39.230	25.6927
39.334	19.4940
39.438	23.1622
39.541	15.0164
39.645	10.9764
39.749	10.7191
39.853	9.9913
39.957	9.4307
40.060	9.8826
40.164	7.3891
40.268	8.5887
40.372	8.8032
40.475	8.3525
40.579	10.3362
40.683	9.1021
40.787	9.3876
40.891	13.7230
40.994	16.8726
41.098	16.3273
41.202	18.7470
41.306	22.9478
41.410	29.6297
41.513	26.3384
41.617	28.2916
41.721	33.9951
41.825	23.7378
41.928	30.4375
42.032	34.0114
42.136	31.8985
42.240	22.3896
42.344	29.0590
42.447	29.4827
42.551	27.8758
42.655	39.6191
42.759	44.8825
42.862	34.8088
42.966	48.0550
43.070	50.2218
43.174	60.0651
43.278	55.9957
43.381	53.7426
43.485	41.0665
43.589	39.4692
43.693	32.0405
43.797	21.2615
43.900	17.7660
44.004	13.8551
44.108	13.8343
44.212	13.1393
44.315	8.6745
44.419	8.4591
44.523	8.5142
44.627	8.4010
44.731	10.3519
44.834	12.1843
44.938	12.8774
45.042	18.8804
45.146	26.9703
45.249	39.6991
45.353	55.2649
45.457	65.4614
45.561	55.1310
45.665	65.6188
45.768	63.9634
45.872	43.0691
45.976	52.2502
46.080	40.4708
46.184	37.5374
46.287	17.2538
46.391	12.9905
46.495	10.9479
46.599	14.9422
46.702	15.9532
46.806	16.0527
46.910	15.7609
47.014	18.3581
47.118	33.7491
47.221	47.9267
47.325	43.3664
47.429	71.7257
47.533	91.8801
47.637	86.2964
47.740	94.2752
47.844	72.1841
47.948	68.8841
48.052	57.8051
48.155	39.6400
48.259	28.7181
48.363	20.8945
48.467	17.0915
48.571	12.6552
48.674	10.2445
48.778	8.7264
48.882	8.0709
48.986	7.8345
49.089	8.2817
49.193	11.7700
49.297	10.5494
49.401	11.4428
49.505	12.9073
49.608	18.2901
49.712	22.0236
49.816	28.4571
49.920	44.3809
50.024	55.4876
50.127	62.0954
50.231	76.9416
50.335	69.7771
50.439	60.4653
50.542	59.9966
50.646	30.1239
50.750	33.1719
50.854	24.1912
50.958	12.6669
51.061	12.3851
51.165	11.2769
51.269	12.7213
51.373	8.6816
51.476	10.6301
51.580	10.5805
51.684	10.6672
51.788	10.7948
51.892	10.8163
51.995	12.2618
52.099	17.2987
52.203	16.0077
52.307	19.0333
