Distance_(microns)	Gray_Value
0.000	161.000
0.104	150.342
0.208	126.153
0.311	117.365
0.415	88.977
0.519	65.986
0.623	48.320
0.726	42.483
0.830	45.564
0.934	43.366
1.038	35.467
1.142	29.990
1.245	26.916
1.349	30.409
1.453	33.212
1.557	43.951
1.661	50.667
1.764	58.923
1.868	67.563
1.972	85.244
2.076	92.192
2.179	74.561
2.283	62.955
2.387	54.868
2.491	40.775
2.595	34.930
2.698	38.822
2.802	34.892
2.906	37.195
3.010	35.267
3.113	36.649
3.217	44.254
3.321	57.087
3.425	55.615
3.529	65.760
3.632	80.897
3.736	75.826
3.840	80.295
3.944	93.623
4.048	102.341
4.151	108.106
4.255	74.722
4.359	74.280
4.463	76.046
4.566	71.057
4.670	78.285
4.774	75.150
4.878	80.031
4.982	49.020
5.085	46.658
5.189	39.703
5.293	26.970
5.397	24.649
5.501	23.328
5.604	17.470
5.708	15.630
5.812	14.239
5.916	15.471
6.019	19.393
6.123	23.821
6.227	29.851
6.331	31.010
6.435	39.226
6.538	43.862
6.642	54.035
6.746	92.928
6.850	121.730
6.953	131.799
7.057	124.945
7.161	137.007
7.265	138.091
7.369	131.520
7.472	99.868
7.576	85.380
7.680	56.683
7.784	46.406
7.888	37.718
7.991	30.524
8.095	24.419
8.199	20.227
8.303	17.271
8.406	21.326
8.510	21.155
8.614	19.068
8.718	27.405
8.822	30.945
8.925	34.837
9.029	37.198
9.133	48.629
9.237	74.920
9.340	96.127
9.444	105.680
9.548	85.150
9.652	84.183
9.756	69.297
9.859	45.359
9.963	45.564
10.067	38.926
10.171	32.466
10.275	23.800
10.378	23.031
10.482	26.257
10.586	24.731
10.690	30.555
10.793	33.977
10.897	37.082
11.001	55.066
11.105	87.107
11.209	93.261
11.312	115.107
11.416	107.353
11.520	83.461
11.624	72.444
11.728	69.774
11.831	54.993
11.935	40.290
12.039	30.464
12.143	25.300
12.246	23.739
12.350	24.491
12.454	26.720
12.558	21.451
12.662	22.062
12.765	24.175
12.869	24.347
12.973	35.304
13.077	51.631
13.180	77.849
13.284	101.916
13.388	98.050
13.492	96.166
13.596	111.628
13.699	102.916
13.803	81.031
13.907	58.546
14.011	44.667
14.115	46.088
14.218	37.629
14.322	31.051
14.426	32.341
14.530	38.217
14.633	39.361
14.737	46.067
14.841	51.424
14.945	57.352
15.049	77.651
15.152	104.822
15.256	124.568
15.360	109.861
15.464	109.752
15.567	100.979
15.671	90.408
15.775	63.702
15.879	56.592
15.983	37.291
16.086	39.195
16.190	34.135
16.294	32.263
16.398	30.883
16.502	22.022
16.605	29.537
16.709	33.165
16.813	42.881
16.917	46.919
17.020	67.417
17.124	75.487
17.228	106.617
17.332	118.255
17.436	145.762
17.539	154.599
17.643	149.028
17.747	140.106
17.851	105.908
17.954	88.617
18.058	77.809
18.162	66.139
18.266	38.046
18.370	33.129
18.473	34.976
18.577	25.356
18.681	28.923
18.785	27.377
18.889	31.235
18.992	38.917
19.096	49.681
19.200	59.071
19.304	84.554
19.407	108.689
19.511	132.066
19.615	133.054
19.719	149.681
19.823	137.650
19.926	98.633
20.030	73.755
20.134	53.741
20.238	49.261
20.342	56.920
20.445	40.431
