Distance_(microns)	Gray_Value
0.000	19.0000
0.104	14.9336
0.208	15.2067
0.311	18.3255
0.415	16.1688
0.519	21.3231
0.623	15.5713
0.726	13.5283
0.830	22.3117
0.934	25.3557
1.038	18.9659
1.142	18.6444
1.245	21.2259
1.349	14.0931
1.453	12.3797
1.557	15.3257
1.661	16.6684
1.764	12.7707
1.868	11.8968
1.972	9.7950
2.076	9.8508
2.179	11.7912
2.283	10.9527
2.387	7.7733
2.491	6.5193
2.595	8.5004
2.698	7.7567
2.802	7.7112
2.906	8.4071
3.010	8.8569
3.113	8.7579
3.217	6.1350
3.321	6.6587
3.425	9.4771
3.529	9.7801
3.632	9.2682
3.736	8.0303
3.840	9.2135
3.944	9.0284
4.048	10.6029
4.151	12.8631
4.255	12.2945
4.359	14.0059
4.463	12.2536
4.566	20.9832
4.670	22.4714
4.774	20.1408
4.878	21.4590
4.982	25.9520
5.085	22.1292
5.189	24.0038
5.293	25.1528
5.397	22.4320
5.501	23.1866
5.604	17.5784
5.708	23.6079
5.812	21.4231
5.916	21.9970
6.019	11.2593
6.123	12.5880
6.227	11.7262
6.331	11.3092
6.435	10.6608
6.538	9.4270
6.642	9.2060
6.746	8.4507
6.850	7.8269
6.953	7.7599
7.057	7.9132
7.161	8.0718
7.265	9.5789
7.369	12.6041
7.472	13.5287
7.576	16.9410
7.680	18.9994
7.784	26.8230
7.888	21.7196
7.991	25.1375
8.095	23.6058
8.199	18.7158
8.303	22.9635
8.406	15.2632
8.510	12.1671
8.614	12.8758
8.718	13.9110
8.822	9.9904
8.925	10.4684
9.029	9.7871
9.133	11.5006
9.237	11.8212
9.340	10.7728
9.444	18.8638
9.548	14.2245
9.652	17.7127
9.756	20.2524
9.859	21.2603
9.963	17.3641
10.067	20.9052
10.171	19.8277
10.275	22.2676
10.378	20.0594
10.482	17.7504
10.586	17.5786
10.690	15.0996
10.793	19.5206
10.897	17.5866
11.001	12.3226
11.105	10.2707
11.209	7.5058
11.312	11.0051
11.416	10.9232
11.520	12.3913
11.624	15.7770
11.728	23.9615
11.831	25.0796
11.935	31.3145
12.039	27.3443
12.143	28.4329
12.246	28.5519
12.350	30.2108
12.454	31.9153
12.558	28.0617
12.662	33.1499
12.765	14.0408
12.869	20.3828
12.973	19.0406
13.077	16.6890
13.180	7.2741
13.284	10.3851
13.388	15.4885
13.492	13.7366
13.596	12.0995
13.699	10.9147
13.803	12.5906
13.907	10.5921
14.011	13.4286
14.115	14.6962
14.218	15.4181
14.322	17.9681
14.426	21.5088
14.530	21.8646
14.633	30.4902
14.737	29.5988
14.841	31.0172
14.945	30.5899
15.049	32.0026
15.152	26.3996
15.256	20.9632
15.360	15.9681
15.464	16.9689
15.567	12.1501
15.671	13.9712
15.775	12.9721
15.879	12.7686
15.983	11.8923
16.086	9.1389
16.190	11.9750
16.294	13.9689
16.398	13.8370
16.502	19.0397
16.605	16.0074
16.709	11.6694
16.813	14.2090
16.917	17.7127
17.020	17.8703
17.124	18.3566
17.228	28.2663
17.332	24.0746
17.436	23.3234
17.539	28.6310
17.643	26.7898
17.747	23.3071
17.851	24.4467
17.954	29.6045
18.058	17.9474
18.162	21.7427
18.266	17.6820
18.370	16.5996
18.473	13.6099
18.577	10.2557
18.681	9.4535
18.785	11.4521
18.889	9.8151
18.992	7.6827
19.096	10.3041
19.200	10.4231
19.304	12.1845
19.407	10.5472
19.511	12.7641
19.615	10.8443
19.719	15.0216
19.823	18.4373
19.926	22.4840
20.030	18.5519
20.134	22.4175
20.238	31.4228
20.342	33.3621
20.445	23.3636
20.549	35.5684
20.653	30.0954
20.757	30.3374
20.860	29.1761
20.964	20.0959
21.068	19.4901
21.172	16.1686
21.276	12.7627
21.379	13.0571
21.483	16.0444
21.587	13.3337
21.691	19.1072
21.794	20.4363
21.898	21.9975
22.002	19.0397
22.106	26.5310
22.210	20.4611
22.313	22.6327
22.417	25.0616
22.521	28.4457
22.625	16.1024
22.729	25.0757
22.832	17.8590
22.936	14.9802
23.040	15.5486
23.144	12.8376
23.247	10.6278
23.351	10.6389
23.455	10.8586
23.559	9.3096
23.663	7.1235
23.766	7.9851
23.870	7.3314
23.974	7.3906
24.078	6.9270
24.181	9.3534
24.285	10.0361
24.389	14.5374
24.493	16.5671
24.597	20.4844
24.700	19.8853
24.804	24.3619
24.908	30.8802
25.012	36.5685
25.116	35.4211
25.219	35.5333
25.323	45.7480
25.427	47.1446
25.531	56.5766
25.634	51.6037
25.738	51.0472
25.842	45.9072
25.946	38.2274
26.050	35.6200
26.153	24.8248
26.257	21.8699
26.361	19.3737
26.465	15.4262
26.569	19.5114
26.672	15.8068
26.776	16.6297
26.880	16.0017
26.984	15.5501
27.087	14.7576
27.191	24.8646
27.295	24.4894
27.399	21.9366
27.503	24.6810
27.606	24.2060
27.710	20.5411
27.814	21.2423
