Distance_(microns)	Gray_Value
0.000	15.0000
0.104	11.3224
0.208	10.7391
0.311	7.7273
0.415	7.3377
0.519	9.4567
0.623	8.2021
0.726	7.0535
0.830	7.3771
0.934	6.0000
1.038	6.2319
1.142	5.8865
1.245	6.3153
1.349	8.3778
1.453	7.6115
1.557	9.5006
1.661	7.0019
1.764	6.0943
1.868	5.6125
1.972	5.9024
2.076	7.0860
2.179	7.5218
2.283	5.9271
2.387	6.1950
2.491	7.6128
2.595	7.2918
2.698	10.9418
2.802	8.3367
2.906	9.8738
3.010	14.0400
3.113	10.6086
3.217	12.0542
3.321	11.4860
3.425	10.3703
3.529	13.9411
3.632	12.8701
3.736	10.9437
3.840	11.0103
3.944	9.9521
4.048	9.2795
4.151	10.8415
4.255	7.5530
4.359	7.2925
4.463	8.5415
4.566	9.2033
4.670	7.1191
4.774	6.0000
4.878	6.6921
4.982	5.4959
5.085	5.8673
5.189	6.5492
5.293	5.1651
5.397	6.2516
5.501	6.6934
5.604	5.7962
5.708	5.6751
5.812	6.3103
5.916	6.9263
6.019	6.7235
6.123	5.9914
6.227	6.0436
6.331	6.7625
6.435	7.1584
6.538	7.0966
6.642	8.4529
6.746	8.1446
6.850	6.0968
6.953	8.0543
7.057	8.9905
7.161	10.0267
7.265	9.2133
7.369	8.3308
7.472	7.9265
7.576	7.0383
7.680	7.1244
7.784	6.5015
7.888	6.6843
7.991	6.2774
8.095	5.6018
8.199	6.9508
8.303	7.0000
8.406	6.2603
8.510	6.2780
8.614	5.9849
8.718	6.0272
8.822	6.2522
8.925	5.5338
9.029	5.9498
9.133	5.9748
9.237	6.0946
9.340	5.8037
9.444	5.7677
9.548	7.5284
9.652	7.4989
9.756	8.0482
9.859	8.5558
9.963	10.7775
10.067	10.0802
10.171	10.1844
10.275	13.8343
10.378	13.5093
10.482	10.9108
10.586	9.8022
10.690	7.7391
10.793	6.3582
10.897	6.4381
11.001	8.2741
11.105	8.1396
11.209	7.7709
11.312	6.6798
11.416	6.0295
11.520	5.8301
11.624	5.0547
11.728	5.6323
11.831	6.2675
11.935	7.5718
12.039	7.1282
12.143	9.2417
12.246	8.5154
12.350	7.6387
12.454	7.4021
12.558	7.9671
12.662	12.7207
12.765	13.5685
12.869	17.7032
12.973	10.4978
13.077	10.3405
13.180	10.4616
13.284	8.2482
13.388	8.1640
13.492	8.3419
13.596	7.7639
13.699	6.8397
13.803	8.1127
13.907	7.7911
14.011	5.3261
14.115	5.9003
14.218	5.8794
14.322	6.1413
14.426	7.5084
14.530	5.9511
14.633	6.0601
14.737	6.5761
14.841	7.4469
14.945	6.0959
15.049	7.6248
15.152	11.1458
15.256	7.7182
15.360	12.1948
15.464	12.7217
15.567	6.8979
15.671	14.8815
15.775	15.1708
15.879	18.7884
15.983	18.9142
16.086	15.8558
16.190	11.0506
16.294	10.0000
16.398	9.2895
16.502	7.2953
16.605	7.3751
16.709	5.9248
16.813	6.9856
16.917	8.0357
17.020	7.0533
17.124	5.9821
17.228	6.0000
17.332	5.4724
17.436	6.0000
17.539	5.5418
17.643	6.2705
17.747	6.2270
17.851	6.0000
17.954	6.1956
18.058	6.1035
18.162	6.8980
18.266	8.3683
18.370	10.3296
18.473	11.5089
18.577	12.0818
18.681	8.4179
18.785	7.8769
18.889	7.3394
18.992	6.0557
19.096	8.4418
19.200	6.3147
19.304	7.5853
19.407	6.3207
19.511	6.1233
19.615	6.2332
19.719	7.3859
19.823	6.4039
19.926	5.8739
20.030	7.4690
20.134	13.8537
20.238	6.8458
20.342	7.5889
20.445	7.2515
20.549	7.1562
20.653	8.0138
20.757	9.0303
20.860	10.0783
20.964	6.3742
21.068	6.6500
21.172	6.9780
21.276	7.1101
21.379	7.8416
21.483	7.4288
21.587	6.1704
21.691	5.9832
21.794	5.9443
21.898	5.4059
22.002	5.9518
22.106	6.8211
22.210	7.7041
22.313	6.2829
22.417	6.4699
22.521	6.7270
22.625	6.8113
22.729	5.9813
22.832	7.4169
22.936	6.5847
23.040	5.8636
23.144	5.5499
