Distance_(microns)	Gray_Value
0.000	22.0000
0.104	31.4746
0.208	31.2178
0.311	24.0944
0.415	29.4275
0.519	33.1992
0.623	33.0620
0.726	23.9595
0.830	23.0906
0.934	27.5227
1.038	40.0178
1.142	30.6960
1.245	26.3977
1.349	25.1370
1.453	34.9225
1.557	26.8345
1.661	27.0847
1.764	26.1532
1.868	27.1282
1.972	32.7225
2.076	34.5592
2.179	20.7383
2.283	14.3330
2.387	20.6663
2.491	20.1051
2.595	15.8952
2.698	11.9563
2.802	13.0052
2.906	13.7003
3.010	13.8137
3.113	11.9425
3.217	10.5939
3.321	8.7071
3.425	9.8143
3.529	8.3004
3.632	8.1963
3.736	8.0000
3.840	8.0000
3.944	10.8573
4.048	10.4061
4.151	10.5299
4.255	14.2480
4.359	14.8655
4.463	23.6330
4.566	40.2222
4.670	32.0084
4.774	29.6704
4.878	28.4155
4.982	23.2822
5.085	25.7311
5.189	23.6982
5.293	31.0099
5.397	16.2240
5.501	27.4009
5.604	23.1069
5.708	17.7350
5.812	14.1607
5.916	10.8458
6.019	10.8682
6.123	9.6569
6.227	8.0842
6.331	12.6799
6.435	8.7476
6.538	8.8494
6.642	12.5783
6.746	13.2937
6.850	10.0087
6.953	16.2635
7.057	14.3823
7.161	13.5693
7.265	17.6215
7.369	18.6532
7.472	20.8803
7.576	28.7176
7.680	39.7574
7.784	35.5783
7.888	34.4848
7.991	27.9023
8.095	25.4142
8.199	22.3494
8.303	18.4461
8.406	9.7570
8.510	6.6076
8.614	10.4156
8.718	10.7940
8.822	9.9397
8.925	8.5828
9.029	9.5028
9.133	9.3454
9.237	12.6035
9.340	10.0482
9.444	9.8575
9.548	14.3988
9.652	18.6658
9.756	26.4286
9.859	29.0903
9.963	28.7355
10.067	35.1180
10.171	38.3673
10.275	37.3754
10.378	41.0640
10.482	45.9852
10.586	31.5913
10.690	22.6764
10.793	18.9366
10.897	16.2378
11.001	14.6076
11.105	8.7242
11.209	11.9763
11.312	16.1467
11.416	7.6199
11.520	9.5004
11.624	10.9211
11.728	8.9569
11.831	11.6757
11.935	15.8623
12.039	12.3795
12.143	18.7296
12.246	24.9298
12.350	19.7136
12.454	29.5844
12.558	32.8695
12.662	29.7797
12.765	35.8065
12.869	43.2488
12.973	43.0024
13.077	42.3011
13.180	25.1226
13.284	20.4463
13.388	16.3667
13.492	20.0751
13.596	9.7428
13.699	6.8873
13.803	7.2322
13.907	7.9677
14.011	8.1830
14.115	7.9599
14.218	8.8072
14.322	10.6245
14.426	11.8530
14.530	9.9041
14.633	15.6620
14.737	11.6586
14.841	17.6558
14.945	17.3302
15.049	22.1620
15.152	29.5916
15.256	25.6949
15.360	30.7720
15.464	35.1756
15.567	36.9014
15.671	31.6905
15.775	37.8450
15.879	36.0551
15.983	44.1849
16.086	41.1620
16.190	31.1943
16.294	31.3125
16.398	40.3999
16.502	33.3476
16.605	32.9123
16.709	40.4835
16.813	30.0181
16.917	27.6416
17.020	29.5006
17.124	22.6039
17.228	17.4973
17.332	15.4568
17.436	18.0035
17.539	13.7268
17.643	14.3166
17.747	10.2707
17.851	8.3243
17.954	9.5265
18.058	9.7673
18.162	7.7186
18.266	7.3514
18.370	7.0262
18.473	10.6901
18.577	9.8139
18.681	13.2552
18.785	20.4301
18.889	27.2964
18.992	24.3578
19.096	30.5460
19.200	41.4729
19.304	42.0809
19.407	28.4229
19.511	25.1699
19.615	24.4532
19.719	25.5432
19.823	22.1108
19.926	21.8778
20.030	16.4914
20.134	14.0914
20.238	12.9494
20.342	14.8726
20.445	18.4871
20.549	17.6951
20.653	19.0444
20.757	28.2673
20.860	28.5193
20.964	35.6351
21.068	38.3196
21.172	40.9784
21.276	44.2798
21.379	40.2098
21.483	47.3870
21.587	41.9773
21.691	35.1789
21.794	29.2304
21.898	44.8574
22.002	25.7214
22.106	16.5283
22.210	16.9690
22.313	15.6761
22.417	8.4432
22.521	8.3669
22.625	8.8219
22.729	8.3749
22.832	6.1613
22.936	6.9141
23.040	9.9072
23.144	9.2806
23.247	9.8416
23.351	14.2116
23.455	9.8494
23.559	12.1577
23.663	21.0431
23.766	31.7677
23.870	30.6114
23.974	41.4976
24.078	41.0351
24.181	43.4710
24.285	49.8832
24.389	47.5059
24.493	47.5833
24.597	45.7063
24.700	46.3592
24.804	41.1871
24.908	32.2451
25.012	20.2219
25.116	17.5620
25.219	13.1637
25.323	12.0652
25.427	9.7162
25.531	8.6852
25.634	10.1373
25.738	9.0110
25.842	10.0259
25.946	8.1996
26.050	7.7631
26.153	7.6921
26.257	9.7579
26.361	10.1620
26.465	12.2971
26.569	14.6431
26.672	16.1894
26.776	24.8887
26.880	33.6403
26.984	40.0628
27.087	45.4327
27.191	45.1091
27.295	39.5788
27.399	34.5455
27.503	43.3546
27.606	38.3327
27.710	27.6065
27.814	16.8995
27.918	14.7980
28.021	15.3863
28.125	10.5250
28.229	8.1816
28.333	9.0536
28.437	12.6816
28.540	9.5624
28.644	8.6742
28.748	7.2961
28.852	9.1492
28.956	8.7277
29.059	12.2660
29.163	14.5996
29.267	20.3091
29.371	18.0606
29.474	30.2231
29.578	31.8530
29.682	42.4539
29.786	38.5183
29.890	46.6395
29.993	39.9528
30.097	37.9110
30.201	35.5624
30.305	30.2116
30.408	33.1572
30.512	21.2614
30.616	15.4756
30.720	18.8771
30.824	17.4481
30.927	12.4660
31.031	7.7176
31.135	8.7528
31.239	7.4445
31.343	10.3226
31.446	10.3987
31.550	17.4462
31.654	18.4166
31.758	17.7497
31.861	21.4028
31.965	21.8554
32.069	33.8608
32.173	45.1968
32.277	29.9077
32.380	27.6453
32.484	28.2417
32.588	33.1830
32.692	24.1204
32.796	15.4883
32.899	15.0023
33.003	16.0399
33.107	15.5394
33.211	10.9289
33.314	11.1533
33.418	8.7925
33.522	9.2268
33.626	9.9676
33.730	11.0064
33.833	9.3413
33.937	10.7257
34.041	8.9607
34.145	13.7341
34.248	19.3635
34.352	20.6560
34.456	30.2288
34.560	25.1032
34.664	29.1737
34.767	32.8474
34.871	41.6708
34.975	53.0606
35.079	40.4890
35.183	29.6335
35.286	30.5871
35.390	33.1510
35.494	34.7714
35.598	30.1491
35.701	23.7167
35.805	19.7887
35.909	13.5167
36.013	14.0709
36.117	12.3792
36.220	14.4881
36.324	9.2467
36.428	8.4406
36.532	7.4431
36.635	8.3611
36.739	6.6666
36.843	10.5445
36.947	12.9227
37.051	10.9524
37.154	8.9848
37.258	15.2908
37.362	16.1421
37.466	15.7883
37.570	13.5925
37.673	14.0984
37.777	19.7338
37.881	23.8811
37.985	28.1856
38.088	14.0426
38.192	21.4312
38.296	20.5508
38.400	14.4785
38.504	18.0139
38.607	21.0812
38.711	13.0535
38.815	17.3345
38.919	19.9649
39.022	20.5833
39.126	23.8413
39.230	27.5728
39.334	23.4553
39.438	17.8768
39.541	14.2850
39.645	16.1306
39.749	10.2172
39.853	10.0575
39.957	12.3515
40.060	14.7752
40.164	12.4270
40.268	7.8493
40.372	8.0013
40.475	7.1616
40.579	6.8185
40.683	8.4782
40.787	8.8160
40.891	9.6310
40.994	12.0267
41.098	12.1037
41.202	13.4595
41.306	16.3686
41.410	20.5139
41.513	22.0042
41.617	19.2100
41.721	21.4399
41.825	23.6994
41.928	25.8360
42.032	42.2191
42.136	33.2955
42.240	34.8125
42.344	30.8347
42.447	30.5328
42.551	29.8812
42.655	33.1807
42.759	35.8204
42.862	29.5225
42.966	26.4259
43.070	27.6162
43.174	16.0703
43.278	21.5280
43.381	22.3326
43.485	13.3887
43.589	12.9964
43.693	9.8096
43.797	15.0154
43.900	8.4290
44.004	8.1083
44.108	9.0889
44.212	10.3641
44.315	5.5187
44.419	6.0104
44.523	7.2827
44.627	9.8046
44.731	13.5458
44.834	9.6203
44.938	11.2187
45.042	14.0209
45.146	18.1355
45.249	16.6456
45.353	18.1190
45.457	19.6644
45.561	29.6481
45.665	37.5408
45.768	36.2007
45.872	32.2381
45.976	26.9737
46.080	33.3158
46.184	30.7903
46.287	26.9871
46.391	26.1023
46.495	23.1650
46.599	29.7590
46.702	24.2982
46.806	16.8705
46.910	15.4388
47.014	18.0233
47.118	12.6065
47.221	11.5729
47.325	8.2408
47.429	8.8422
47.533	10.0594
47.637	9.5116
47.740	11.0487
47.844	8.4445
47.948	8.7380
48.052	11.0505
48.155	12.4384
48.259	11.4280
48.363	16.3616
48.467	18.8613
48.571	23.9735
48.674	25.1418
48.778	20.7819
48.882	21.2297
48.986	14.5407
49.089	15.4933
49.193	17.1172
49.297	15.6332
49.401	15.9113
49.505	10.0687
49.608	9.9077
49.712	9.5858
49.816	11.2448
49.920	9.6306
50.024	10.3448
50.127	10.7143
50.231	10.6231
50.335	12.8595
50.439	12.4992
50.542	14.0346
50.646	12.7456
50.750	11.1783
50.854	10.6825
50.958	15.2349
51.061	16.7130
