Distance_(microns)	Gray_Value
0.000	13.000
0.104	14.327
0.208	13.562
0.311	10.674
0.415	13.116
0.519	15.887
0.623	17.498
0.726	17.350
0.830	20.445
0.934	22.169
1.038	38.585
1.142	41.161
1.245	55.933
1.349	76.720
1.453	84.364
1.557	103.537
1.661	109.674
1.764	117.919
1.868	135.834
1.972	135.726
2.076	139.052
2.179	135.806
2.283	116.961
2.387	97.870
2.491	74.359
2.595	51.682
2.698	38.992
2.802	23.271
2.906	26.713
3.010	23.041
3.113	24.005
3.217	27.622
3.321	35.645
3.425	41.476
3.529	68.954
3.632	95.169
3.736	104.205
3.840	132.497
3.944	149.462
4.048	143.630
4.151	149.737
4.255	178.828
4.359	141.475
4.463	122.655
4.566	91.243
4.670	73.736
4.774	58.818
4.878	40.915
4.982	36.625
5.085	27.377
5.189	29.275
5.293	28.521
5.397	30.761
5.501	29.524
5.604	38.977
5.708	52.226
5.812	71.587
5.916	98.046
6.019	123.186
6.123	136.397
6.227	170.810
6.331	174.732
6.435	175.988
6.538	159.929
6.642	146.135
6.746	122.429
6.850	89.849
6.953	63.465
7.057	57.185
7.161	43.088
7.265	31.189
7.369	21.891
7.472	22.759
7.576	25.828
7.680	20.677
7.784	20.506
7.888	21.245
7.991	25.113
8.095	32.702
8.199	42.858
8.303	56.262
8.406	49.539
8.510	62.993
8.614	66.523
8.718	61.315
8.822	49.387
8.925	65.333
9.029	55.970
9.133	47.428
9.237	39.649
9.340	49.533
9.444	41.789
9.548	55.953
9.652	67.236
9.756	65.211
9.859	78.734
9.963	94.596
10.067	99.048
10.171	68.266
10.275	61.510
10.378	55.699
10.482	48.165
10.586	31.181
10.690	30.684
10.793	23.276
10.897	18.734
11.001	20.267
11.105	18.189
11.209	19.812
11.312	11.390
11.416	13.973
11.520	12.618
11.624	10.755
11.728	10.715
11.831	14.586
11.935	15.311
12.039	12.438
12.143	16.445
12.246	24.484
12.350	35.043
12.454	47.401
12.558	65.969
12.662	85.174
12.765	106.374
12.869	123.781
12.973	120.388
13.077	135.826
13.180	123.277
13.284	99.985
13.388	83.718
13.492	62.315
13.596	56.506
13.699	47.369
13.803	36.306
13.907	25.981
14.011	28.478
14.115	20.654
14.218	20.964
14.322	14.874
14.426	15.120
14.530	10.257
14.633	12.363
14.737	9.686
14.841	10.513
14.945	11.097
15.049	11.766
15.152	15.920
15.256	16.878
15.360	22.562
15.464	27.747
15.567	43.842
15.671	63.250
15.775	76.595
15.879	87.174
15.983	105.942
16.086	134.140
16.190	122.949
16.294	129.893
16.398	115.508
16.502	83.513
16.605	73.674
16.709	61.240
16.813	55.630
16.917	39.314
17.020	26.823
17.124	25.350
17.228	19.954
17.332	16.744
17.436	10.632
17.539	13.212
17.643	10.877
17.747	10.923
17.851	10.885
17.954	10.484
18.058	12.424
18.162	11.261
18.266	15.439
18.370	22.784
18.473	27.524
18.577	36.366
18.681	55.531
18.785	82.540
18.889	118.812
18.992	131.493
