Distance_(microns)	Gray_Value
0.000	20.000
0.104	21.264
0.208	27.276
0.311	34.154
0.415	34.551
0.519	33.659
0.623	37.564
0.726	46.483
0.830	35.720
0.934	33.723
1.038	39.538
1.142	49.636
1.245	59.475
1.349	54.699
1.453	44.174
1.557	42.144
1.661	47.494
1.764	37.533
1.868	36.452
1.972	37.743
2.076	49.807
2.179	36.498
2.283	36.168
2.387	22.725
2.491	25.028
2.595	35.591
2.698	33.219
2.802	33.285
2.906	27.750
3.010	27.477
3.113	29.291
3.217	37.962
3.321	50.829
3.425	36.210
3.529	38.573
3.632	47.436
3.736	39.556
3.840	29.819
3.944	26.044
4.048	23.842
4.151	26.374
4.255	25.948
4.359	32.653
4.463	39.210
4.566	43.552
4.670	47.645
4.774	37.161
4.878	40.609
4.982	44.146
5.085	52.066
5.189	35.644
5.293	35.655
5.397	32.360
5.501	36.005
5.604	25.971
5.708	23.688
5.812	29.912
5.916	29.248
6.019	26.310
6.123	20.823
6.227	24.013
6.331	36.208
6.435	33.735
6.538	28.159
6.642	30.199
6.746	34.878
6.850	39.353
6.953	48.395
7.057	52.771
7.161	53.567
7.265	46.948
7.369	52.358
7.472	43.640
7.576	38.146
7.680	40.916
7.784	38.731
7.888	44.293
7.991	46.301
8.095	38.794
8.199	49.409
8.303	45.322
8.406	45.736
8.510	42.257
8.614	48.545
8.718	49.073
8.822	44.034
8.925	30.239
9.029	22.546
9.133	24.297
9.237	18.755
9.340	20.318
9.444	17.352
9.548	18.804
9.652	21.052
9.756	21.549
9.859	21.539
9.963	26.947
10.067	37.422
10.171	44.223
10.275	42.840
10.378	49.808
10.482	50.059
10.586	54.783
10.690	53.911
10.793	60.383
10.897	61.707
11.001	73.812
11.105	75.247
11.209	63.622
11.312	44.364
11.416	46.628
11.520	37.664
11.624	30.854
11.728	28.229
11.831	22.113
11.935	21.386
12.039	19.251
12.143	15.408
12.246	12.699
12.350	18.776
12.454	22.651
12.558	18.345
12.662	24.237
12.765	25.965
12.869	24.906
12.973	43.938
13.077	41.510
13.180	44.131
13.284	59.416
13.388	52.327
13.492	54.544
13.596	53.033
13.699	48.143
13.803	36.581
13.907	34.398
14.011	34.468
14.115	33.178
14.218	35.002
14.322	18.951
14.426	24.319
14.530	25.969
14.633	24.996
14.737	18.350
14.841	32.712
14.945	43.296
15.049	38.290
15.152	31.896
15.256	44.118
15.360	47.024
15.464	47.413
15.567	46.381
15.671	46.013
15.775	40.409
15.879	44.916
15.983	39.046
16.086	37.089
16.190	42.795
16.294	36.950
16.398	41.354
16.502	42.719
16.605	50.507
16.709	54.596
16.813	42.364
16.917	45.238
17.020	39.581
17.124	37.675
17.228	34.056
17.332	24.129
17.436	26.497
17.539	22.273
17.643	26.754
17.747	44.624
17.851	40.436
17.954	41.471
18.058	37.747
18.162	53.523
18.266	47.984
18.370	44.983
18.473	48.344
18.577	37.635
18.681	32.490
18.785	33.902
18.889	32.441
18.992	23.427
19.096	29.459
19.200	33.693
19.304	35.515
19.407	33.599
19.511	43.307
19.615	45.881
19.719	47.283
19.823	31.092
19.926	27.908
20.030	26.912
20.134	25.845
20.238	26.761
20.342	28.416
20.445	31.903
20.549	28.400
20.653	35.976
20.757	49.615
20.860	54.604
20.964	54.932
21.068	70.040
21.172	57.969
21.276	60.030
21.379	54.657
21.483	53.322
21.587	50.135
21.691	48.703
21.794	39.949
21.898	29.819
22.002	33.804
22.106	37.729
22.210	34.478
22.313	45.351
22.417	41.357
22.521	49.853
22.625	48.150
22.729	64.683
22.832	76.984
22.936	65.667
23.040	66.228
23.144	55.715
23.247	77.288
23.351	65.003
23.455	46.717
23.559	39.819
23.663	40.576
23.766	40.182
23.870	34.414
23.974	31.565
24.078	32.903
24.181	25.573
24.285	27.695
24.389	23.325
24.493	33.784
24.597	29.716
24.700	33.851
24.804	46.678
24.908	50.278
25.012	45.069
25.116	76.769
25.219	72.829
25.323	84.086
25.427	98.557
25.531	105.695
25.634	93.273
25.738	85.662
25.842	91.448
25.946	66.912
26.050	61.851
26.153	52.116
26.257	44.199
26.361	34.787
26.465	23.406
26.569	21.003
26.672	24.829
26.776	30.096
26.880	41.209
26.984	56.535
27.087	45.562
27.191	60.784
27.295	77.996
27.399	86.799
27.503	107.310
27.606	93.480
27.710	77.966
27.814	79.863
27.918	100.149
28.021	71.012
28.125	57.779
28.229	38.162
28.333	23.865
28.437	27.332
28.540	28.141
28.644	31.073
28.748	22.760
28.852	26.005
28.956	35.099
29.059	41.329
29.163	53.573
29.267	66.187
29.371	70.283
29.474	81.402
29.578	87.444
29.682	106.748
29.786	85.172
29.890	90.143
29.993	95.086
30.097	83.765
30.201	72.448
30.305	47.787
30.408	46.224
30.512	43.826
30.616	41.493
30.720	35.520
30.824	30.770
30.927	37.810
31.031	25.436
31.135	27.532
31.239	21.006
31.343	27.076
31.446	34.582
31.550	38.399
31.654	45.623
31.758	38.618
31.861	56.865
31.965	60.790
32.069	69.976
32.173	80.170
32.277	82.802
32.380	95.476
32.484	81.566
32.588	65.755
32.692	57.572
32.796	54.089
32.899	53.048
33.003	47.611
33.107	32.344
33.211	30.261
33.314	26.055
33.418	24.335
33.522	27.916
33.626	42.888
33.730	50.847
33.833	54.985
33.937	52.783
34.041	66.245
34.145	59.656
34.248	62.651
34.352	54.342
34.456	46.155
34.560	46.190
34.664	38.887
34.767	35.724
34.871	26.763
34.975	33.690
35.079	33.631
35.183	33.998
35.286	30.695
35.390	21.072
35.494	31.748
35.598	46.737
35.701	39.405
35.805	45.421
35.909	60.831
36.013	79.813
36.117	83.444
36.220	92.364
36.324	104.120
36.428	96.346
36.532	103.261
36.635	93.822
36.739	85.035
36.843	65.269
36.947	63.975
37.051	41.696
37.154	27.400
37.258	25.617
37.362	28.903
37.466	21.988
37.570	14.707
37.673	18.019
37.777	19.982
37.881	19.702
37.985	22.217
38.088	24.901
38.192	32.718
38.296	36.281
38.400	42.513
38.504	49.586
38.607	48.859
38.711	51.104
38.815	51.025
38.919	65.632
39.022	68.603
39.126	69.743
39.230	78.590
39.334	88.076
39.438	103.238
39.541	85.786
39.645	66.194
39.749	65.418
39.853	63.181
39.957	52.201
40.060	40.292
40.164	34.152
40.268	21.869
40.372	19.386
40.475	14.513
40.579	12.910
40.683	13.268
40.787	12.477
40.891	13.319
40.994	10.739
41.098	12.599
41.202	18.130
41.306	21.497
41.410	26.982
41.513	35.521
41.617	55.937
