Distance_(microns)	Gray_Value
0.000	27.000
0.104	25.664
0.208	14.099
0.311	17.584
0.415	13.910
0.519	13.355
0.623	17.075
0.726	18.255
0.830	17.416
0.934	16.275
1.038	19.228
1.142	20.376
1.245	21.999
1.349	31.507
1.453	37.367
1.557	50.953
1.661	64.805
1.764	76.191
1.868	86.159
1.972	117.122
2.076	116.523
2.179	147.886
2.283	130.517
2.387	113.892
2.491	96.961
2.595	103.813
2.698	80.347
2.802	53.326
2.906	53.971
3.010	36.109
3.113	28.697
3.217	26.435
3.321	26.275
3.425	14.514
3.529	14.318
3.632	14.271
3.736	15.199
3.840	10.905
3.944	13.691
4.048	13.885
4.151	13.100
4.255	11.346
4.359	14.671
4.463	20.550
4.566	25.314
4.670	25.494
4.774	31.725
4.878	26.724
4.982	29.202
5.085	42.530
5.189	45.656
5.293	45.028
5.397	53.719
5.501	65.786
5.604	79.306
5.708	86.333
5.812	79.664
5.916	90.319
6.019	96.583
6.123	89.480
6.227	99.379
6.331	103.343
6.435	75.809
6.538	69.707
6.642	67.940
6.746	47.377
6.850	29.973
6.953	17.610
7.057	24.920
7.161	18.370
7.265	9.995
7.369	9.497
7.472	11.239
7.576	13.729
7.680	10.834
7.784	10.906
7.888	6.568
7.991	7.361
8.095	8.021
8.199	7.113
8.303	7.976
8.406	8.897
8.510	9.972
8.614	11.532
8.718	12.899
8.822	12.113
8.925	13.650
9.029	13.125
9.133	21.400
9.237	16.953
9.340	17.450
9.444	19.120
9.548	20.045
9.652	18.519
9.756	19.393
9.859	23.595
9.963	30.562
10.067	26.419
10.171	25.320
10.275	32.414
10.378	34.727
10.482	45.029
10.586	29.848
10.690	28.243
10.793	25.152
10.897	18.792
11.001	15.469
11.105	15.745
11.209	12.498
11.312	8.950
11.416	13.981
11.520	14.248
11.624	11.442
11.728	13.727
11.831	15.524
11.935	24.557
12.039	17.128
12.143	26.619
12.246	30.579
12.350	40.727
12.454	39.298
12.558	56.355
12.662	52.833
12.765	48.793
12.869	55.373
12.973	51.751
13.077	37.568
13.180	28.775
13.284	18.249
13.388	22.110
13.492	21.616
13.596	16.083
13.699	14.666
13.803	13.264
13.907	11.774
14.011	17.116
14.115	15.365
14.218	20.407
14.322	23.954
14.426	34.637
14.530	45.848
14.633	60.004
14.737	81.146
14.841	81.584
14.945	93.879
15.049	92.562
15.152	84.446
15.256	73.525
15.360	68.775
15.464	37.888
15.567	33.865
15.671	21.398
15.775	20.235
15.879	17.211
15.983	18.199
16.086	17.593
16.190	13.186
16.294	13.234
16.398	15.184
16.502	15.942
16.605	22.850
16.709	23.749
16.813	39.408
16.917	44.843
17.020	42.591
17.124	44.046
17.228	49.874
17.332	44.957
17.436	24.734
17.539	28.295
17.643	29.890
17.747	33.034
17.851	36.727
17.954	39.249
18.058	41.724
18.162	46.800
18.266	62.991
18.370	56.573
18.473	58.270
18.577	60.596
18.681	49.190
18.785	42.003
18.889	49.785
18.992	26.787
19.096	38.560
19.200	34.415
19.304	26.577
19.407	17.673
19.511	14.457
19.615	11.945
19.719	14.683
19.823	19.557
19.926	34.115
20.030	43.282
20.134	55.750
20.238	87.873
20.342	85.688
20.445	105.792
20.549	115.137
20.653	94.143
20.757	82.060
20.860	68.333
20.964	60.925
21.068	44.772
21.172	45.856
21.276	43.531
21.379	45.698
21.483	41.075
21.587	33.186
21.691	43.280
21.794	45.007
21.898	36.082
22.002	33.345
22.106	27.284
22.210	28.169
22.313	22.550
22.417	29.807
22.521	27.252
22.625	33.996
22.729	43.738
22.832	29.257
22.936	42.659
23.040	45.121
23.144	67.563
23.247	77.175
23.351	82.476
23.455	91.572
23.559	87.285
23.663	97.287
23.766	132.234
23.870	83.144
23.974	73.934
24.078	52.164
24.181	45.174
24.285	31.406
24.389	33.182
24.493	30.271
24.597	19.158
24.700	21.222
24.804	23.033
24.908	21.394
25.012	18.666
25.116	27.071
25.219	31.263
25.323	29.308
25.427	34.183
25.531	33.665
25.634	47.364
25.738	53.589
25.842	56.371
25.946	56.385
26.050	55.738
26.153	69.176
26.257	96.063
26.361	93.202
26.465	97.205
26.569	114.430
26.672	99.003
26.776	95.649
26.880	91.677
26.984	72.345
27.087	51.184
27.191	49.284
27.295	34.441
27.399	21.922
27.503	18.281
