Distance_(microns)	Gray_Value
0.000	13.0000
0.104	10.8824
0.208	12.4840
0.311	8.8426
0.415	9.4470
0.519	8.4124
0.623	8.2256
0.726	8.8012
0.830	7.0446
0.934	7.1286
1.038	9.7150
1.142	11.2447
1.245	7.8321
1.349	7.5926
1.453	10.6028
1.557	14.2959
1.661	16.0015
1.764	16.3073
1.868	27.1129
1.972	35.6989
2.076	38.8021
2.179	34.4005
2.283	56.4310
2.387	55.5377
2.491	45.3002
2.595	52.3633
2.698	53.0362
2.802	37.9106
2.906	32.3962
3.010	30.0208
3.113	30.3878
3.217	25.1488
3.321	18.0081
3.425	20.9973
3.529	17.6678
3.632	12.4163
3.736	10.1680
3.840	14.3322
3.944	15.2726
4.048	16.0156
4.151	14.2964
4.255	15.2131
4.359	11.7499
4.463	22.8057
4.566	23.5072
4.670	17.9502
4.774	22.0846
4.878	29.4726
4.982	27.7104
5.085	24.8397
5.189	26.1046
5.293	26.5297
5.397	41.7582
5.501	48.5792
5.604	55.1405
5.708	40.8517
5.812	35.1503
5.916	29.8339
6.019	31.9633
6.123	34.0614
6.227	33.0069
6.331	29.5940
6.435	27.7134
6.538	19.2511
6.642	12.3179
6.746	10.0129
6.850	15.3107
6.953	14.6543
7.057	13.8921
7.161	16.6798
7.265	19.7173
7.369	30.3007
7.472	36.2129
7.576	26.5577
7.680	30.3902
7.784	31.4694
7.888	34.6123
7.991	35.1871
8.095	33.3271
8.199	42.6080
8.303	37.3574
8.406	20.1993
8.510	25.2972
8.614	24.4825
8.718	31.4389
8.822	32.8300
8.925	24.8091
9.029	19.1044
9.133	23.7222
9.237	19.2620
9.340	30.2675
9.444	28.3374
9.548	33.8328
9.652	28.7534
9.756	31.9420
9.859	41.8615
9.963	38.7907
10.067	51.9181
10.171	59.1925
10.275	71.0011
10.378	53.7067
10.482	51.3665
10.586	44.0805
10.690	45.5192
10.793	39.6637
10.897	32.9143
11.001	30.2136
11.105	22.8891
11.209	16.6182
11.312	17.8182
11.416	12.7017
11.520	11.6781
11.624	10.0556
11.728	9.2770
11.831	8.0381
11.935	8.7842
12.039	20.1958
12.143	8.0877
12.246	8.9454
12.350	11.5550
12.454	12.1395
12.558	13.9099
12.662	13.7279
12.765	14.2618
12.869	19.2796
12.973	18.9137
13.077	23.9121
13.180	23.6502
13.284	27.6930
13.388	34.2296
13.492	40.0689
13.596	55.5629
13.699	49.3858
13.803	38.8229
13.907	34.2712
14.011	53.5998
14.115	39.9229
14.218	34.1072
14.322	25.9659
14.426	30.1793
14.530	26.2207
14.633	24.1179
14.737	22.5789
14.841	20.7441
14.945	20.9859
15.049	17.0324
15.152	25.8300
15.256	31.8719
15.360	29.6365
15.464	48.0371
15.567	51.8190
15.671	46.2704
15.775	55.9365
15.879	59.8233
15.983	54.9990
16.086	49.0764
16.190	52.6657
16.294	37.0351
16.398	27.9687
16.502	23.6709
16.605	23.9988
16.709	17.2497
16.813	11.5156
16.917	9.0847
17.020	11.8785
17.124	11.4947
17.228	12.6247
17.332	10.3048
17.436	11.8753
17.539	16.9306
17.643	26.4844
17.747	37.5895
17.851	34.9210
17.954	42.8563
18.058	56.0753
18.162	55.2888
18.266	54.6417
18.370	56.4283
18.473	62.5469
18.577	63.9151
18.681	46.8712
