Distance_(microns)	Gray_Value
0.000	6.0000
0.104	14.2721
0.208	8.1351
0.311	8.4519
0.415	7.4696
0.519	9.0831
0.623	7.4515
0.726	7.8126
0.830	14.2058
0.934	11.0595
1.038	10.1556
1.142	11.0029
1.245	17.7380
1.349	20.2221
1.453	17.2481
1.557	24.2148
1.661	19.6037
1.764	27.8575
1.868	21.7024
1.972	12.7949
2.076	13.7751
2.179	17.9470
2.283	19.9191
2.387	21.6217
2.491	11.7311
2.595	11.0647
2.698	9.7219
2.802	13.1162
2.906	14.2322
3.010	13.6501
3.113	12.1550
3.217	20.4606
3.321	35.3219
3.425	24.4925
3.529	9.4420
3.632	14.5131
3.736	14.1227
3.840	14.3145
3.944	12.5578
4.048	9.6898
4.151	7.7374
4.255	6.7273
4.359	8.0009
4.463	6.6626
4.566	9.9678
4.670	6.3400
4.774	6.0026
4.878	7.4140
4.982	9.8468
5.085	9.6538
5.189	7.7807
5.293	11.8846
5.397	13.8334
5.501	30.7045
5.604	18.4513
5.708	23.5214
5.812	22.6047
5.916	15.4986
6.019	21.7690
6.123	19.0640
6.227	16.8639
6.331	15.5434
6.435	20.7956
6.538	15.4657
6.642	9.9165
6.746	8.3862
6.850	8.8003
6.953	15.6715
7.057	21.2419
7.161	7.9136
7.265	10.0203
7.369	7.4543
7.472	9.3204
7.576	9.2189
7.680	7.0360
7.784	8.4984
7.888	13.0642
7.991	6.1108
8.095	13.2838
8.199	14.0245
8.303	19.4350
8.406	17.6425
8.510	22.2684
8.614	25.2657
8.718	29.1615
8.822	30.4624
8.925	20.2562
9.029	23.2300
9.133	22.1639
9.237	13.0170
9.340	10.3993
9.444	9.9773
9.548	8.6414
9.652	7.1599
9.756	9.6250
9.859	7.7235
9.963	6.7154
10.067	6.2892
10.171	9.1603
10.275	9.8540
10.378	7.7719
10.482	7.5663
10.586	6.1855
10.690	9.9257
10.793	10.8474
10.897	11.2251
11.001	15.5945
11.105	19.0671
11.209	30.3400
11.312	25.0723
11.416	31.3485
11.520	24.1293
11.624	30.5087
11.728	27.1440
11.831	23.8723
11.935	23.1076
12.039	19.3216
12.143	10.0391
