Distance_(microns)	Gray_Value
0.000	77.000
0.104	51.950
0.208	58.797
0.311	42.664
0.415	23.938
0.519	22.770
0.623	24.003
0.726	21.684
0.830	17.632
0.934	18.991
1.038	18.904
1.142	18.166
1.245	18.909
1.349	19.552
1.453	25.892
1.557	36.355
1.661	55.266
1.764	75.526
1.868	84.031
1.972	122.432
2.076	136.909
2.179	179.185
2.283	204.336
2.387	220.268
2.491	228.904
2.595	227.903
2.698	237.872
2.802	233.095
2.906	200.397
3.010	170.071
3.113	135.100
3.217	84.742
3.321	69.968
3.425	64.428
3.529	52.596
3.632	39.506
3.736	28.475
3.840	30.973
3.944	37.025
4.048	32.460
4.151	42.506
4.255	37.850
4.359	33.953
4.463	28.107
4.566	40.579
4.670	46.489
4.774	38.052
4.878	79.250
4.982	131.870
5.085	156.414
5.189	186.623
5.293	222.796
5.397	241.840
5.501	248.297
5.604	253.481
5.708	250.067
5.812	254.905
5.916	244.545
6.019	231.860
6.123	208.809
6.227	158.429
6.331	118.827
6.435	76.760
6.538	52.294
6.642	48.463
6.746	31.082
6.850	22.615
6.953	22.429
7.057	23.733
7.161	23.870
7.265	31.820
7.369	42.222
7.472	47.654
7.576	64.156
7.680	66.766
7.784	124.111
7.888	155.514
7.991	209.495
8.095	238.419
8.199	246.809
8.303	254.403
8.406	255.000
8.510	252.895
8.614	246.910
8.718	247.066
8.822	230.823
8.925	154.320
9.029	95.841
9.133	75.109
9.237	69.550
9.340	48.066
9.444	37.309
9.548	28.707
9.652	17.212
9.756	20.878
9.859	17.189
9.963	20.851
10.067	25.414
10.171	33.280
10.275	33.753
10.378	39.392
10.482	39.094
10.586	85.583
10.690	85.896
10.793	126.203
10.897	170.618
11.001	205.132
11.105	234.534
11.209	249.081
11.312	255.000
11.416	255.000
11.520	255.000
11.624	255.000
11.728	254.880
11.831	237.909
11.935	229.269
12.039	204.840
12.143	156.618
12.246	122.357
12.350	107.577
12.454	73.834
12.558	65.637
12.662	50.380
12.765	29.290
12.869	19.297
12.973	26.566
13.077	29.371
13.180	20.897
13.284	24.657
13.388	32.120
13.492	53.906
13.596	32.436
13.699	43.578
13.803	57.547
13.907	85.704
14.011	131.728
14.115	167.559
14.218	204.125
14.322	207.683
14.426	236.051
14.530	247.305
14.633	247.322
14.737	242.106
14.841	225.287
14.945	203.193
15.049	204.828
15.152	195.140
15.256	209.079
15.360	201.626
15.464	212.160
15.567	222.251
15.671	196.879
15.775	159.311
15.879	148.876
15.983	130.833
16.086	109.680
16.190	69.955
16.294	47.742
16.398	40.866
16.502	39.789
16.605	34.935
16.709	29.535
16.813	27.570
16.917	27.120
17.020	28.965
17.124	25.801
17.228	18.670
17.332	17.237
17.436	23.476
17.539	21.212
17.643	27.621
17.747	30.869
17.851	27.175
17.954	26.001
18.058	27.693
18.162	31.264
18.266	42.373
18.370	50.946
18.473	81.695
18.577	128.026
18.681	165.164
18.785	192.068
18.889	212.201
18.992	218.264
19.096	224.892
19.200	230.214
19.304	224.412
19.407	182.243
19.511	179.963
19.615	174.975
19.719	153.639
19.823	128.922
19.926	115.397
20.030	100.141
20.134	135.717
20.238	171.930
20.342	170.346
20.445	159.151
20.549	187.033
20.653	160.320
20.757	145.399
20.860	130.366
20.964	79.018
21.068	44.277
21.172	46.806
21.276	34.384
21.379	31.729
21.483	20.977
21.587	19.794
21.691	24.029
21.794	21.277
21.898	22.840
22.002	26.390
22.106	25.057
22.210	25.521
22.313	29.386
22.417	44.925
22.521	47.316
22.625	72.489
22.729	91.667
22.832	131.499
22.936	180.568
23.040	203.944
