Distance_(microns)	Gray_Value
0.000	15.000
0.104	15.298
0.208	15.226
0.311	15.933
0.415	17.287
0.519	10.976
0.623	11.211
0.726	10.310
0.830	9.557
0.934	8.082
1.038	10.094
1.142	15.894
1.245	16.778
1.349	14.155
1.453	16.849
1.557	18.828
1.661	20.943
1.764	31.930
1.868	37.104
1.972	57.321
2.076	65.779
2.179	77.166
2.283	93.390
2.387	111.948
2.491	98.616
2.595	111.653
2.698	110.131
2.802	100.257
2.906	92.913
3.010	95.426
3.113	67.494
3.217	51.815
3.321	39.699
3.425	32.140
3.529	26.457
3.632	28.928
3.736	22.886
3.840	22.952
3.944	16.657
4.048	15.418
4.151	17.067
4.255	13.802
4.359	19.452
4.463	14.717
4.566	17.139
4.670	23.723
4.774	20.315
4.878	33.182
4.982	35.296
5.085	34.494
5.189	29.969
5.293	31.800
5.397	58.079
5.501	56.930
5.604	61.958
5.708	65.393
5.812	78.726
5.916	84.999
6.019	91.044
6.123	93.938
6.227	77.817
6.331	93.672
6.435	79.871
6.538	69.114
6.642	60.528
6.746	46.432
6.850	41.638
6.953	34.409
7.057	25.479
7.161	41.805
7.265	23.380
7.369	24.666
7.472	26.701
7.576	26.861
7.680	37.589
7.784	44.130
7.888	49.065
7.991	45.951
8.095	58.553
8.199	58.794
8.303	80.640
8.406	93.508
8.510	97.924
8.614	107.579
8.718	91.942
8.822	79.709
8.925	77.222
9.029	62.886
9.133	37.033
9.237	32.733
9.340	23.509
9.444	22.333
9.548	18.724
9.652	18.942
9.756	15.634
9.859	11.067
9.963	11.159
10.067	13.722
10.171	11.861
10.275	19.344
10.378	33.906
10.482	33.086
10.586	35.074
10.690	48.057
10.793	64.565
10.897	78.550
11.001	96.358
11.105	121.989
11.209	140.357
11.312	166.900
11.416	180.187
11.520	172.654
11.624	195.137
11.728	176.119
11.831	163.353
11.935	153.193
12.039	125.832
12.143	109.724
12.246	79.997
12.350	60.202
12.454	47.288
12.558	49.947
12.662	36.638
12.765	27.602
12.869	27.493
12.973	20.943
13.077	18.493
13.180	15.213
13.284	14.716
13.388	11.649
13.492	9.990
13.596	10.638
13.699	9.244
13.803	6.868
13.907	7.343
14.011	14.902
14.115	12.229
14.218	9.671
14.322	13.442
14.426	15.135
14.530	22.227
14.633	20.151
14.737	28.738
14.841	28.170
14.945	39.919
15.049	54.047
15.152	47.958
15.256	61.753
15.360	80.618
15.464	102.365
15.567	102.995
15.671	125.386
15.775	152.110
15.879	153.217
15.983	174.662
16.086	179.031
16.190	165.225
16.294	151.992
16.398	132.239
16.502	124.229
16.605	95.108
16.709	56.410
16.813	40.954
16.917	28.982
17.020	29.724
17.124	23.498
17.228	14.281
17.332	13.193
17.436	9.451
17.539	11.456
17.643	10.683
17.747	8.983
17.851	9.579
17.954	9.584
18.058	7.574
18.162	9.546
18.266	9.673
18.370	9.701
18.473	14.057
18.577	17.473
18.681	14.506
18.785	19.172
18.889	22.761
18.992	28.667
19.096	36.864
19.200	62.201
19.304	70.642
19.407	86.958
19.511	99.553
19.615	86.372
19.719	105.378
19.823	103.122
19.926	103.012
20.030	98.257
20.134	105.267
20.238	95.146
20.342	78.688
20.445	70.290
20.549	70.892
20.653	69.027
20.757	66.895
20.860	54.479
20.964	69.858
21.068	70.379
21.172	81.743
21.276	84.553
21.379	79.292
21.483	84.481
21.587	55.063
21.691	51.936
21.794	43.918
21.898	44.828
22.002	31.994
22.106	21.737
22.210	19.679
22.313	18.246
22.417	16.615
22.521	17.272
22.625	14.385
22.729	12.299
22.832	15.854
22.936	19.601
23.040	17.274
23.144	26.060
23.247	38.311
23.351	45.007
23.455	48.494
23.559	72.836
23.663	103.266
23.766	117.772
23.870	120.745
23.974	135.554
24.078	134.823
24.181	148.266
24.285	123.351
24.389	123.174
24.493	95.245
24.597	70.588
24.700	45.383
24.804	36.064
24.908	31.826
25.012	27.268
25.116	24.815
25.219	16.353
25.323	14.831
25.427	15.258
25.531	11.453
25.634	15.495
25.738	9.964
25.842	10.691
25.946	11.923
26.050	15.357
26.153	13.368
26.257	14.893
26.361	15.511
26.465	21.418
26.569	27.842
26.672	38.418
26.776	48.585
26.880	61.407
26.984	83.941
27.087	96.462
27.191	114.244
27.295	141.458
