Distance_(microns)	Gray_Value
0.000	31.000
0.104	39.766
0.208	32.494
0.311	24.266
0.415	23.868
0.519	21.951
0.623	19.982
0.726	16.046
0.830	18.052
0.934	17.387
1.038	16.838
1.142	16.879
1.245	19.716
1.349	25.302
1.453	33.677
1.557	31.665
1.661	29.856
1.764	40.723
1.868	51.042
1.972	52.381
2.076	76.989
2.179	101.869
2.283	106.141
2.387	119.710
2.491	133.494
2.595	167.549
2.698	146.200
2.802	144.982
2.906	162.437
3.010	175.452
3.113	162.760
3.217	145.274
3.321	145.739
3.425	143.139
3.529	127.836
3.632	97.356
3.736	77.118
3.840	63.120
3.944	56.173
4.048	42.564
4.151	35.447
4.255	32.766
4.359	21.393
4.463	16.468
4.566	20.053
4.670	13.328
4.774	9.590
4.878	12.114
4.982	12.337
5.085	13.070
5.189	10.295
5.293	11.519
5.397	16.464
5.501	21.984
5.604	26.057
5.708	30.775
5.812	42.930
5.916	54.492
6.019	87.254
6.123	96.057
6.227	131.548
6.331	158.755
6.435	197.507
6.538	194.810
6.642	188.083
6.746	197.538
6.850	230.254
6.953	175.076
7.057	153.147
7.161	127.903
7.265	93.426
7.369	86.594
7.472	64.963
7.576	41.191
7.680	30.281
7.784	21.939
7.888	18.702
7.991	16.853
8.095	16.960
8.199	16.714
8.303	13.743
8.406	13.861
8.510	14.690
8.614	13.843
8.718	15.942
8.822	11.246
8.925	11.276
9.029	16.673
9.133	13.984
9.237	14.697
9.340	22.378
9.444	21.034
9.548	22.815
9.652	38.165
9.756	44.638
9.859	47.303
9.963	62.665
10.067	63.444
10.171	67.423
10.275	65.712
10.378	70.329
10.482	85.418
10.586	73.855
10.690	91.603
10.793	113.868
10.897	113.980
11.001	124.384
11.105	143.251
11.209	111.922
11.312	111.278
11.416	104.763
11.520	113.755
11.624	113.221
11.728	113.332
11.831	83.847
11.935	61.662
12.039	58.996
12.143	33.237
12.246	39.934
12.350	27.824
12.454	17.225
12.558	17.154
12.662	19.704
12.765	18.207
12.869	16.235
12.973	16.219
13.077	8.064
13.180	17.101
13.284	13.834
13.388	13.261
13.492	29.009
13.596	17.604
13.699	31.269
13.803	25.196
13.907	26.923
14.011	34.190
14.115	34.986
14.218	58.669
14.322	75.783
14.426	98.918
14.530	99.997
14.633	109.645
14.737	125.721
14.841	140.940
14.945	159.137
15.049	160.230
15.152	125.871
15.256	121.795
15.360	113.623
15.464	95.421
15.567	75.499
15.671	57.533
15.775	34.030
15.879	35.940
15.983	32.921
16.086	27.290
16.190	25.117
16.294	21.687
16.398	26.922
16.502	22.498
16.605	27.032
16.709	36.371
16.813	33.703
16.917	43.569
17.020	48.330
17.124	59.798
17.228	69.273
17.332	81.388
17.436	107.131
17.539	112.660
17.643	125.880
17.747	137.598
17.851	123.019
17.954	145.970
18.058	128.073
18.162	135.427
18.266	156.187
18.370	92.447
18.473	81.269
18.577	61.730
18.681	58.352
18.785	47.644
18.889	25.739
18.992	29.857
19.096	23.902
19.200	26.768
19.304	32.717
19.407	24.677
19.511	34.240
19.615	28.097
19.719	33.565
19.823	42.145
19.926	39.332
20.030	49.186
20.134	58.205
20.238	77.307
20.342	107.845
20.445	107.399
20.549	130.799
20.653	156.355
20.757	166.827
20.860	168.029
20.964	180.222
21.068	186.128
21.172	170.023
21.276	158.340
21.379	125.506
21.483	104.237
21.587	95.481
21.691	84.400
21.794	58.648
21.898	37.272
22.002	29.462
22.106	28.147
22.210	22.466
22.313	27.870
22.417	30.457
22.521	31.760
22.625	52.980
22.729	58.765
22.832	79.609
22.936	119.686
23.040	148.180
23.144	175.205
23.247	179.043
23.351	200.397
23.455	218.121
23.559	209.337
23.663	224.942
23.766	194.845
23.870	155.045
23.974	113.001
24.078	92.963
24.181	60.455
24.285	41.254
24.389	27.796
24.493	23.834
24.597	18.334
24.700	19.904
24.804	20.839
24.908	19.848
25.012	14.514
25.116	11.531
25.219	14.553
25.323	13.493
25.427	15.295
25.531	20.815
25.634	31.671
25.738	40.151
25.842	65.213
25.946	89.407
26.050	102.248
26.153	140.107
26.257	166.022
26.361	161.623
26.465	174.324
26.569	159.402
26.672	130.357
26.776	125.641
26.880	113.029
26.984	107.213
27.087	86.117
27.191	84.741
27.295	87.950
27.399	102.644
27.503	117.289
27.606	121.286
27.710	141.618
27.814	161.386
27.918	189.038
28.021	189.639
28.125	180.763
28.229	148.275
28.333	127.903
28.437	109.533
28.540	87.803
28.644	79.008
28.748	65.450
28.852	56.260
28.956	45.653
29.059	43.852
29.163	31.184
29.267	19.648
29.371	23.268
29.474	24.459
29.578	19.376
29.682	23.553
29.786	24.027
29.890	21.156
29.993	18.599
30.097	20.653
30.201	22.948
30.305	21.875
30.408	17.186
30.512	18.414
30.616	18.749
30.720	21.295
30.824	20.616
30.927	17.222
31.031	21.714
31.135	37.675
31.239	24.001
31.343	26.159
31.446	36.515
31.550	53.446
31.654	67.056
31.758	78.203
31.861	90.603
31.965	129.548
32.069	155.823
32.173	166.901
32.277	151.398
32.380	157.015
32.484	131.267
32.588	119.496
32.692	123.610
32.796	95.550
32.899	79.104
33.003	66.757
33.107	43.976
33.211	51.025
33.314	36.180
33.418	28.155
33.522	17.128
33.626	19.931
33.730	26.570
33.833	16.175
33.937	15.644
34.041	20.066
34.145	22.666
34.248	14.828
34.352	17.753
34.456	18.978
34.560	26.225
34.664	25.233
34.767	28.686
34.871	41.010
34.975	44.938
35.079	55.596
35.183	74.111
35.286	78.848
35.390	71.668
35.494	67.067
35.598	65.962
35.701	74.597
35.805	60.976
35.909	70.776
36.013	67.052
36.117	59.061
36.220	73.111
36.324	79.513
36.428	84.029
36.532	86.898
36.635	80.656
36.739	78.931
36.843	62.955
36.947	55.855
37.051	45.042
37.154	30.182
37.258	37.767
37.362	31.954
37.466	32.258
37.570	33.297
37.673	35.454
37.777	49.238
37.881	61.451
37.985	80.731
38.088	83.331
38.192	73.592
38.296	78.820
38.400	92.171
38.504	103.490
38.607	94.402
38.711	67.107
38.815	74.614
38.919	63.827
39.022	56.114
39.126	56.925
39.230	47.074
39.334	44.457
39.438	38.362
39.541	32.173
39.645	39.204
39.749	42.598
39.853	37.712
39.957	30.476
40.060	25.861
40.164	27.835
40.268	24.225
40.372	20.338
40.475	17.867
40.579	29.199
40.683	46.235
40.787	48.079
40.891	54.357
40.994	76.458
41.098	99.893
41.202	121.080
41.306	139.450
41.410	133.521
41.513	113.013
41.617	104.656
41.721	126.024
41.825	80.558
41.928	62.190
42.032	52.906
42.136	41.201
42.240	39.644
42.344	31.959
42.447	22.428
42.551	21.039
42.655	21.064
42.759	16.059
42.862	20.885
42.966	17.891
43.070	17.965
43.174	21.727
43.278	19.998
43.381	21.931
43.485	28.570
43.589	24.940
43.693	24.177
43.797	20.338
43.900	38.477
44.004	44.846
44.108	60.147
44.212	76.481
44.315	88.167
44.419	115.743
44.523	121.861
44.627	133.547
44.731	132.560
44.834	164.762
44.938	111.660
45.042	114.240
45.146	89.085
45.249	83.102
45.353	60.584
45.457	42.784
45.561	31.250
45.665	28.904
45.768	29.532
45.872	24.210
45.976	30.105
46.080	20.274
46.184	18.628
46.287	15.695
46.391	10.596
46.495	14.287
46.599	13.185
46.702	12.640
46.806	16.959
46.910	17.375
47.014	17.928
47.118	25.409
47.221	35.188
47.325	41.834
47.429	54.830
47.533	71.968
47.637	89.441
47.740	97.400
47.844	112.460
47.948	108.391
48.052	99.053
48.155	79.545
48.259	61.554
48.363	46.284
48.467	34.836
48.571	25.562
48.674	23.676
48.778	25.871
48.882	23.694
48.986	25.914
49.089	25.007
49.193	32.312
49.297	30.544
49.401	33.888
49.505	35.354
49.608	47.198
49.712	77.444
49.816	70.478
49.920	66.850
50.024	69.223
50.127	67.924
50.231	68.210
50.335	78.020
50.439	71.818
50.542	68.622
50.646	57.216
50.750	69.968
50.854	70.871
50.958	76.474
51.061	80.856
51.165	74.498
51.269	65.548
51.373	53.234
51.476	52.390
51.580	44.176
51.684	25.148
51.788	28.375
51.892	18.107
51.995	17.308
52.099	21.561
52.203	30.709
52.307	33.917
52.411	44.627
52.514	63.033
52.618	72.476
52.722	93.154
52.826	113.624
52.929	137.663
53.033	147.657
53.137	134.561
53.241	123.309
53.345	116.163
53.448	99.519
53.552	90.411
53.656	110.164
53.760	73.535
53.863	69.604
53.967	77.836
54.071	70.434
54.175	57.054
54.279	58.925
54.382	61.984
54.486	66.663
54.590	51.463
54.694	54.839
54.798	54.694
54.901	46.115
55.005	36.680
55.109	45.614
55.213	42.825
55.316	45.477
55.420	48.536
55.524	65.760
55.628	93.539
55.732	100.174
55.835	106.433
55.939	109.667
56.043	122.056
56.147	121.603
56.251	113.209
56.354	105.442
56.458	92.593
56.562	73.112
56.666	72.568
56.769	69.222
56.873	72.029
56.977	62.400
57.081	70.729
57.185	64.872
57.288	67.637
57.392	64.505
57.496	66.303
57.600	65.717
57.703	60.514
57.807	64.099
57.911	57.274
