Distance_(microns)	Gray_Value
0.000	130.000
0.104	147.940
0.208	145.035
0.311	184.794
0.415	168.440
0.519	175.257
0.623	151.521
0.726	143.125
0.830	110.225
0.934	95.460
1.038	71.245
1.142	82.089
1.245	65.189
1.349	60.280
1.453	35.721
1.557	27.280
1.661	25.643
1.764	22.808
1.868	13.247
1.972	11.059
2.076	16.863
2.179	17.591
2.283	14.577
2.387	33.956
2.491	36.013
2.595	34.129
2.698	56.413
2.802	60.941
2.906	81.295
3.010	129.502
3.113	130.321
3.217	133.551
3.321	140.765
3.425	163.717
3.529	168.862
3.632	185.237
3.736	209.086
3.840	186.983
3.944	204.014
4.048	192.569
4.151	171.640
4.255	177.384
4.359	155.013
4.463	126.767
4.566	116.131
4.670	103.338
4.774	84.002
4.878	61.107
4.982	41.528
5.085	40.250
5.189	30.428
5.293	19.329
5.397	24.343
5.501	23.143
5.604	21.050
5.708	11.537
5.812	13.663
5.916	16.631
6.019	7.098
6.123	13.802
6.227	11.808
6.331	15.270
6.435	20.582
6.538	20.920
6.642	30.961
6.746	28.741
6.850	26.587
6.953	24.041
7.057	27.399
7.161	28.492
7.265	22.747
7.369	31.997
7.472	25.618
7.576	25.472
7.680	37.489
7.784	31.716
7.888	30.874
7.991	39.691
8.095	47.582
8.199	51.777
8.303	79.128
8.406	60.052
8.510	92.639
8.614	141.338
8.718	125.571
8.822	133.959
8.925	129.639
9.029	135.921
9.133	148.932
9.237	146.646
9.340	166.422
9.444	133.660
9.548	127.460
9.652	136.468
9.756	111.163
9.859	93.411
9.963	64.418
10.067	62.270
10.171	39.362
10.275	32.093
10.378	30.232
10.482	21.666
10.586	13.138
10.690	15.826
10.793	16.051
10.897	18.888
11.001	29.492
11.105	11.735
11.209	10.433
11.312	6.301
11.416	17.741
11.520	16.385
11.624	12.091
11.728	8.007
11.831	17.423
11.935	16.037
12.039	9.089
12.143	13.798
12.246	13.990
12.350	13.725
12.454	24.048
12.558	35.849
12.662	39.740
12.765	52.271
12.869	75.353
12.973	98.779
13.077	106.188
13.180	118.046
13.284	170.465
13.388	158.087
13.492	171.307
13.596	131.992
13.699	164.216
13.803	163.499
13.907	154.826
14.011	138.927
14.115	105.774
14.218	100.499
14.322	63.597
14.426	62.474
14.530	44.950
14.633	26.318
14.737	36.466
14.841	18.869
14.945	11.501
15.049	12.195
15.152	14.171
15.256	11.816
15.360	12.531
15.464	15.777
15.567	10.161
15.671	9.473
15.775	16.376
15.879	15.882
15.983	22.419
16.086	23.506
16.190	21.530
16.294	25.290
16.398	42.976
16.502	54.730
16.605	88.488
16.709	105.951
16.813	114.928
16.917	115.965
17.020	151.576
17.124	158.940
17.228	168.595
17.332	144.926
17.436	136.605
17.539	140.030
17.643	117.252
17.747	98.702
17.851	98.572
17.954	65.211
18.058	57.472
18.162	69.943
18.266	49.427
18.370	39.023
