Distance_(microns)	Gray_Value
0.000	33.000
0.104	40.100
0.208	53.136
0.311	81.833
0.415	69.359
0.519	80.531
0.623	87.549
0.726	57.242
0.830	68.822
0.934	71.663
1.038	51.838
1.142	34.285
1.245	32.944
1.349	39.648
1.453	28.793
1.557	17.609
1.661	12.984
1.764	11.978
1.868	9.192
1.972	13.402
2.076	13.901
2.179	9.652
2.283	13.360
2.387	23.745
2.491	20.359
2.595	25.999
2.698	31.960
2.802	37.250
2.906	47.917
3.010	69.466
3.113	85.884
3.217	91.241
3.321	120.149
3.425	131.879
3.529	111.448
3.632	105.111
3.736	101.154
3.840	80.755
3.944	65.561
4.048	52.344
4.151	40.177
4.255	23.910
4.359	19.716
4.463	12.930
4.566	14.399
4.670	15.303
4.774	11.728
4.878	12.804
4.982	13.891
5.085	17.551
5.189	27.622
5.293	31.746
5.397	48.173
5.501	62.771
5.604	76.897
5.708	100.129
5.812	120.952
5.916	119.971
6.019	114.346
6.123	118.946
6.227	116.580
6.331	117.636
6.435	105.380
6.538	79.634
6.642	56.917
6.746	28.131
6.850	28.070
6.953	24.913
7.057	17.047
7.161	10.722
7.265	10.012
7.369	9.559
7.472	8.113
7.576	11.070
7.680	12.079
7.784	9.858
7.888	9.354
7.991	12.332
8.095	9.748
8.199	14.062
8.303	16.606
8.406	23.995
8.510	19.242
8.614	23.615
8.718	42.994
8.822	44.660
8.925	65.305
9.029	55.345
9.133	61.041
9.237	92.969
9.340	62.133
9.444	50.627
9.548	39.266
9.652	50.463
9.756	51.928
9.859	41.211
9.963	36.663
10.067	33.236
10.171	34.591
10.275	33.799
10.378	33.971
10.482	31.217
10.586	40.392
10.690	41.904
10.793	50.890
10.897	61.647
11.001	59.176
11.105	53.458
11.209	70.008
11.312	70.834
11.416	68.426
11.520	60.351
11.624	37.624
11.728	36.669
11.831	31.487
11.935	27.149
12.039	32.131
12.143	32.258
12.246	22.036
12.350	19.160
12.454	20.556
12.558	19.426
12.662	20.103
12.765	21.371
12.869	28.139
12.973	13.405
13.077	16.609
13.180	18.771
13.284	12.982
13.388	25.075
13.492	27.890
13.596	24.005
13.699	24.967
13.803	22.712
13.907	22.981
14.011	36.616
14.115	30.544
14.218	34.791
14.322	32.172
14.426	30.597
14.530	17.552
14.633	26.606
14.737	33.067
14.841	25.635
14.945	47.749
15.049	48.950
15.152	42.697
15.256	42.349
15.360	59.423
15.464	56.917
15.567	62.173
15.671	69.143
15.775	61.029
15.879	52.736
15.983	43.045
16.086	46.239
16.190	47.143
16.294	40.696
16.398	27.116
16.502	28.360
16.605	21.500
16.709	16.412
16.813	13.440
16.917	13.731
17.020	14.867
17.124	18.146
17.228	12.975
17.332	12.349
17.436	17.289
17.539	22.900
17.643	15.751
17.747	12.436
17.851	18.460
17.954	25.112
18.058	28.914
18.162	30.941
18.266	32.943
18.370	32.798
18.473	27.197
18.577	13.751
18.681	38.240
18.785	45.235
18.889	65.000
18.992	59.905
19.096	64.201
19.200	66.650
19.304	65.167
19.407	85.608
19.511	93.404
19.615	97.354
19.719	88.781
19.823	58.101
19.926	78.021
20.030	76.342
20.134	47.560
20.238	48.306
20.342	49.263
20.445	29.682
20.549	24.577
20.653	16.098
20.757	10.858
20.860	10.731
20.964	10.947
21.068	9.308
21.172	13.948
21.276	18.503
21.379	16.851
21.483	20.947
21.587	23.719
21.691	24.471
21.794	32.831
21.898	48.712
22.002	50.720
22.106	63.325
22.210	62.249
22.313	73.667
22.417	89.099
22.521	89.608
22.625	103.112
22.729	104.809
22.832	69.043
22.936	63.018
23.040	54.265
23.144	34.981
23.247	29.091
23.351	20.319
23.455	18.437
23.559	20.752
23.663	15.311
23.766	11.341
23.870	14.003
23.974	13.270
24.078	13.669
24.181	15.747
24.285	15.168
24.389	18.926
24.493	25.495
24.597	28.090
24.700	17.031
24.804	25.242
24.908	29.786
25.012	55.340
25.116	54.727
25.219	52.632
25.323	75.797
25.427	83.615
25.531	72.385
25.634	63.935
25.738	55.066
25.842	39.805
25.946	43.162
26.050	30.054
26.153	27.124
26.257	23.757
26.361	35.383
26.465	45.560
26.569	45.397
26.672	56.167
26.776	57.538
26.880	74.055
26.984	77.353
27.087	86.185
27.191	81.808
27.295	79.529
27.399	67.542
27.503	57.154
27.606	47.641
27.710	42.195
27.814	31.452
27.918	40.328
28.021	33.761
28.125	30.792
28.229	25.496
28.333	21.602
28.437	28.492
28.540	46.410
28.644	59.445
28.748	85.272
28.852	75.734
28.956	95.586
29.059	108.054
29.163	113.302
29.267	118.826
29.371	120.537
29.474	103.670
29.578	92.145
29.682	95.479
29.786	87.643
29.890	63.315
29.993	55.883
30.097	58.674
30.201	35.743
30.305	32.235
30.408	44.906
30.512	32.820
30.616	33.114
30.720	33.898
30.824	41.567
30.927	25.809
31.031	25.503
31.135	31.137
31.239	28.045
31.343	30.436
31.446	39.149
31.550	43.330
31.654	41.069
31.758	65.419
31.861	75.674
31.965	75.687
32.069	77.265
32.173	108.432
32.277	84.857
32.380	73.942
32.484	90.442
32.588	60.682
32.692	47.454
32.796	35.369
32.899	30.203
33.003	17.198
33.107	14.996
33.211	14.324
33.314	12.959
33.418	13.120
33.522	9.184
33.626	11.171
33.730	9.959
33.833	12.502
33.937	9.078
34.041	13.878
34.145	18.192
34.248	26.885
34.352	21.047
34.456	21.982
34.560	22.506
34.664	32.449
34.767	45.386
34.871	58.108
34.975	63.990
35.079	99.058
35.183	69.335
35.286	78.644
35.390	89.231
35.494	98.399
35.598	84.570
35.701	80.432
35.805	72.449
35.909	73.658
36.013	71.538
36.117	51.960
36.220	46.109
36.324	40.521
36.428	28.859
36.532	19.054
36.635	13.784
36.739	22.602
36.843	18.099
36.947	10.348
37.051	11.383
37.154	10.529
37.258	6.084
37.362	7.576
37.466	8.487
