Distance_(microns)	Gray_Value
0.000	117.000
0.104	99.361
0.208	86.459
0.311	56.501
0.415	57.666
0.519	47.123
0.623	35.422
0.726	48.822
0.830	28.991
0.934	30.798
1.038	30.165
1.142	29.583
1.245	29.780
1.349	28.964
1.453	15.346
1.557	21.692
1.661	22.904
1.764	22.643
1.868	25.556
1.972	20.678
2.076	21.004
2.179	43.005
2.283	52.719
2.387	76.082
2.491	103.569
2.595	111.885
2.698	122.659
2.802	129.228
2.906	137.572
3.010	156.830
3.113	132.435
3.217	115.145
3.321	84.529
3.425	66.116
3.529	40.060
3.632	32.697
3.736	21.580
3.840	19.152
3.944	16.660
4.048	16.133
4.151	14.503
4.255	11.883
4.359	15.866
4.463	16.581
4.566	20.425
4.670	23.606
4.774	21.686
4.878	28.594
4.982	32.609
5.085	29.179
5.189	31.711
5.293	32.669
5.397	41.825
5.501	43.923
5.604	63.602
5.708	60.525
5.812	110.021
5.916	152.522
6.019	212.869
6.123	228.977
6.227	240.858
6.331	247.994
6.435	237.236
6.538	240.660
6.642	229.851
6.746	224.854
6.850	217.222
6.953	189.232
7.057	136.226
7.161	126.187
7.265	65.025
7.369	51.444
7.472	39.410
7.576	29.426
7.680	21.986
7.784	18.452
7.888	13.429
7.991	13.166
8.095	11.333
8.199	12.173
8.303	13.311
8.406	12.536
8.510	11.651
8.614	15.124
8.718	13.949
8.822	13.686
8.925	14.170
9.029	12.719
9.133	23.011
9.237	32.041
9.340	39.126
9.444	39.966
9.548	60.315
9.652	77.525
9.756	110.782
9.859	148.217
9.963	180.101
10.067	208.996
10.171	223.907
10.275	237.689
10.378	251.640
10.482	248.697
10.586	249.182
10.690	242.320
10.793	246.948
10.897	232.960
11.001	227.536
11.105	202.548
11.209	153.262
11.312	106.367
11.416	97.047
11.520	52.074
11.624	50.763
11.728	39.992
11.831	25.971
11.935	20.829
12.039	25.102
12.143	18.522
12.246	11.232
12.350	11.466
12.454	12.777
12.558	10.533
12.662	14.142
12.765	14.585
12.869	14.622
12.973	18.420
13.077	12.511
13.180	11.962
13.284	17.996
13.388	23.738
13.492	23.099
13.596	25.642
13.699	28.755
13.803	35.001
13.907	51.207
14.011	86.041
14.115	102.365
14.218	131.328
14.322	190.073
14.426	194.149
14.530	222.182
14.633	239.602
14.737	226.127
14.841	222.114
14.945	210.406
15.049	183.063
15.152	164.813
15.256	147.144
15.360	104.517
15.464	107.934
15.567	73.346
15.671	55.265
15.775	43.035
15.879	39.798
15.983	45.247
16.086	46.037
16.190	58.667
16.294	92.093
16.398	124.826
16.502	111.528
16.605	104.158
16.709	90.778
16.813	78.907
16.917	57.347
17.020	51.939
17.124	44.288
17.228	34.120
17.332	40.581
17.436	40.146
17.539	27.057
17.643	41.081
17.747	42.345
17.851	32.693
17.954	36.273
18.058	35.311
18.162	40.229
18.266	33.550
18.370	43.544
18.473	58.852
18.577	76.354
18.681	68.166
18.785	90.458
18.889	121.204
18.992	146.524
19.096	162.173
19.200	183.355
19.304	186.178
19.407	150.397
19.511	120.330
19.615	91.419
19.719	77.779
19.823	57.041
19.926	44.783
20.030	33.830
20.134	30.380
20.238	30.430
20.342	32.172
20.445	38.766
20.549	47.177
20.653	79.363
20.757	116.764
20.860	133.607
20.964	166.294
21.068	195.874
21.172	186.029
21.276	182.981
21.379	173.595
21.483	161.308
21.587	143.830
21.691	121.739
21.794	93.449
21.898	83.433
22.002	62.212
22.106	39.645
22.210	39.478
22.313	39.710
22.417	29.618
22.521	24.582
22.625	31.447
22.729	35.147
22.832	26.598
22.936	32.399
23.040	30.715
23.144	25.897
23.247	22.021
23.351	24.355
23.455	23.214
23.559	20.705
23.663	21.333
23.766	15.654
23.870	15.418
23.974	16.262
24.078	16.298
24.181	19.196
24.285	18.334
24.389	13.403
24.493	22.696
24.597	36.120
24.700	61.988
24.804	96.452
24.908	144.679
25.012	188.229
25.116	202.388
25.219	230.140
25.323	242.654
25.427	231.404
25.531	236.899
25.634	226.934
25.738	198.240
25.842	156.314
25.946	133.774
26.050	100.753
26.153	99.290
26.257	77.627
26.361	64.945
26.465	61.760
26.569	34.935
26.672	48.469
26.776	36.354
26.880	25.529
26.984	26.537
