0.000	84.000
0.090	81.814
0.180	76.498
0.271	70.769
0.361	65.689
0.451	60.580
0.541	55.990
0.632	48.315
0.722	43.470
0.812	40.939
0.902	34.997
0.993	34.399
1.083	32.329
1.173	31.608
1.263	29.501
1.354	31.685
1.444	31.782
1.534	28.631
1.624	29.509
1.714	31.750
1.805	34.609
1.895	36.035
1.985	37.823
2.075	38.010
2.166	38.524
2.256	43.627
2.346	48.759
2.436	55.369
2.527	57.251
2.617	62.339
2.707	70.457
2.797	78.129
2.888	84.467
2.978	88.519
3.068	97.357
3.158	107.649
3.248	114.802
3.339	116.177
3.429	118.296
3.519	115.783
3.609	107.175
3.700	96.700
3.790	91.519
3.880	77.998
3.970	68.718
4.061	56.955
4.151	47.829
4.241	40.267
4.331	36.254
4.422	33.354
4.512	29.906
4.602	28.500
4.692	23.442
4.782	23.259
4.873	21.508
4.963	20.478
5.053	21.265
5.143	21.491
5.234	22.200
5.324	23.338
5.414	21.380
5.504	20.562
5.595	20.531
5.685	21.541
5.775	19.956
5.865	21.696
5.956	21.063
6.046	19.864
6.136	20.184
6.226	19.010
6.316	18.926
6.407	19.826
6.497	21.004
6.587	22.162
6.677	22.412
6.768	22.659
6.858	25.872
6.948	28.972
7.038	33.196
7.129	39.679
7.219	47.637
7.309	56.252
7.399	67.137
7.490	83.986
7.580	99.356
7.670	114.758
7.760	134.807
7.850	153.414
7.941	173.038
8.031	183.262
8.121	190.569
8.211	190.892
8.302	185.454
8.392	174.238
8.482	164.903
8.572	148.190
8.663	130.694
8.753	113.710
8.843	98.043
8.933	80.242
9.024	63.724
9.114	52.303
9.204	42.244
9.294	35.117
9.384	27.988
9.475	24.086
9.565	21.982
9.655	20.104
9.745	19.963
9.836	18.857
9.926	16.818
10.016	17.487
10.106	18.721
10.197	20.790
10.287	21.863
10.377	21.613
10.467	23.135
10.558	26.903
10.648	32.248
10.738	38.101
10.828	42.314
10.918	49.565
11.009	58.999
11.099	66.690
11.189	83.414
11.279	101.431
11.370	120.475
11.460	133.085
11.550	152.926
11.640	168.564
11.731	168.880
11.821	172.095
11.911	164.526
12.001	166.149
12.092	143.361
12.182	124.470
12.272	106.438
12.362	95.125
12.452	73.077
12.543	59.482
12.633	46.646
12.723	39.127
12.813	31.154
12.904	26.596
12.994	23.084
13.084	20.869
13.174	18.777
13.265	18.362
13.355	17.585
13.445	18.858
13.535	20.992
13.626	21.538
13.716	25.311
13.806	26.054
13.896	30.317
13.986	36.457
14.077	39.031
14.167	45.012
14.257	56.259
14.347	73.456
14.438	91.573
14.528	113.844
14.618	126.299
14.708	148.929
14.799	167.878
14.889	178.630
14.979	175.544
15.069	169.719
15.160	158.311
15.250	140.330
15.340	118.279
15.430	93.315
15.520	68.810
15.611	55.649
15.701	42.779
15.791	33.506
15.881	27.701
15.972	26.564
16.062	24.257
16.152	22.367
16.242	21.013
16.333	19.874
16.423	20.804
16.513	20.328
16.603	22.056
16.694	20.030
16.784	20.612
16.874	22.032
16.964	22.818
17.054	24.422
17.145	26.225
17.235	28.264
17.325	32.551
17.415	37.317
17.506	43.011
17.596	51.358
17.686	62.715
17.776	78.358
17.867	96.836
17.957	122.695
18.047	146.735
18.137	169.131
18.228	188.312
18.318	204.789
18.408	210.778
18.498	215.934
18.588	219.653
18.679	204.152
18.769	189.416
18.859	179.198
18.949	172.601
19.040	155.151
19.130	144.951
19.220	130.429
19.310	122.304
19.401	112.956
19.491	105.280
19.581	91.610
19.671	83.019
19.762	74.070
19.852	67.558
19.942	63.053
20.032	62.024
20.122	56.194
20.213	50.636
20.303	48.349
20.393	47.473
20.483	42.700
20.574	41.289
20.664	36.482
20.754	32.357
20.844	31.324
20.935	27.153
21.025	28.633
21.115	25.124
21.205	25.792
21.295	26.793
21.386	26.744
21.476	25.429
21.566	25.230
21.656	25.247
21.747	25.921
21.837	26.229
21.927	26.290
22.017	25.006
22.108	25.495
22.198	27.975
22.288	29.495
22.378	29.905
22.469	33.665
22.559	35.833
22.649	40.172
22.739	47.532
22.830	55.931
22.920	66.283
23.010	77.784
23.100	86.551
23.190	104.243
23.281	118.893
23.371	132.847
23.461	140.989
23.551	146.427
23.642	150.506
23.732	141.151
23.822	135.171
23.912	133.254
24.003	124.469
24.093	116.765
24.183	115.985
24.273	116.449
24.363	119.045
24.454	119.875
24.544	127.095
24.634	128.282
24.724	126.011
24.815	129.224
24.905	125.649
24.995	124.762
25.085	120.498
25.176	119.157
25.266	108.445
25.356	91.065
25.446	76.146
25.537	58.037
25.627	51.080
25.717	39.769
25.807	31.016
25.897	26.723
25.988	22.353
26.078	20.485
26.168	21.156
26.258	18.268
26.349	18.346
26.439	17.064
26.529	17.022
26.619	17.417
26.710	19.011
26.800	19.639
26.890	19.773
26.980	23.292
27.071	24.290
27.161	26.537
27.251	30.291
27.341	33.596
27.431	37.770
27.522	42.250
27.612	46.896
27.702	56.983
27.792	61.658
27.883	74.567
27.973	82.288
28.063	88.467
28.153	92.018
28.244	92.096
28.334	95.767
28.424	92.313
28.514	86.054
28.605	77.716
28.695	71.126
28.785	61.808
28.875	56.148
28.965	50.965
29.056	43.427
29.146	39.736
29.236	34.244
29.326	30.283
29.417	25.977
29.507	24.110
29.597	21.212
29.687	20.003
29.778	18.393
29.868	18.520
29.958	17.261
30.048	19.250
30.139	19.393
30.229	19.909
30.319	19.450
30.409	21.857
30.499	24.022
30.590	26.625
30.680	32.711
30.770	42.617
30.860	54.792
30.951	65.514
31.041	76.521
31.131	83.816
31.221	82.672
31.312	74.234
31.402	58.467
31.492	49.937
31.582	41.586
31.673	32.828
31.763	23.173
31.853	22.633
31.943	20.058
32.033	19.242
32.124	17.114
32.214	17.945
32.304	17.023
32.394	17.133
32.485	17.807
32.575	16.607
32.665	16.609
32.755	17.144
32.846	18.000
32.936	18.880
33.026	20.816
33.116	21.652
33.207	23.605
33.297	26.644
33.387	29.841
33.477	33.874
33.567	41.549
33.658	50.206
33.748	63.270
33.838	77.921
33.928	89.840
34.019	101.826
34.109	105.095
34.199	103.222
34.289	100.586
34.380	93.934
34.470	79.365
34.560	62.952
34.650	49.352
34.741	43.118
34.831	39.393
34.921	36.148
35.011	32.576
35.101	30.215
35.192	30.737
35.282	30.909
35.372	31.439
35.462	31.549
35.553	30.161
35.643	29.059
35.733	28.539
35.823	30.591
35.914	29.058
36.004	31.570
36.094	33.623
36.184	33.556
36.275	34.480
36.365	36.238
36.455	36.824
36.545	37.844
36.635	41.097
36.726	44.758
36.816	47.826
36.906	53.658
36.996	62.280
37.087	73.187
37.177	85.961
37.267	98.794
37.357	117.115
37.448	129.647
37.538	137.408
37.628	141.216
37.718	134.781
37.809	131.735
37.899	123.015
37.989	114.757
38.079	103.687
38.169	88.966
38.260	79.044
38.350	69.881
38.440	62.005
38.530	54.765
38.621	46.991
38.711	42.579
38.801	38.710
38.891	38.814
38.982	39.499
39.072	39.382
39.162	36.975
39.252	36.837
39.343	36.392
39.433	37.966
39.523	36.643
39.613	35.553
39.703	37.500
39.794	36.867
39.884	34.195
39.974	37.150
40.064	37.481
40.155	37.164
40.245	37.345
40.335	35.804
40.425	36.451
40.516	36.305
40.606	35.283
40.696	36.790
40.786	35.714
40.877	36.622
40.967	40.403
41.057	45.571
41.147	51.244
41.237	52.861
41.328	59.271
41.418	62.781
41.508	72.358
41.598	83.220
41.689	89.172
41.779	95.696
41.869	106.329
41.959	121.995
42.050	134.782
42.140	152.817
42.230	163.740
42.320	174.191
42.411	175.995
42.501	174.803
42.591	163.478
42.681	144.307
42.771	128.211
42.862	110.265
42.952	86.862
43.042	68.233
43.132	52.487
43.223	41.371
43.313	31.681
43.403	25.376
43.493	20.986
43.584	19.741
43.674	19.745
43.764	19.659
43.854	17.074
43.945	16.530
44.035	16.174
44.125	15.158
44.215	16.058
44.305	15.971
44.396	15.621
44.486	16.275
44.576	17.717
44.666	18.919
44.757	19.242
44.847	20.939
44.937	21.937
45.027	24.580
45.118	25.723
45.208	31.018
45.298	33.754
45.388	37.094
45.479	42.844
45.569	51.439
45.659	62.555
45.749	74.070
45.839	89.532
45.930	113.318
46.020	138.212
46.110	159.616
46.200	181.120
46.291	204.191
46.381	219.636
46.471	236.137
46.561	242.539
46.652	242.954
46.742	242.467
46.832	225.391
46.922	202.904
47.013	175.676
47.103	150.218
47.193	118.371
47.283	93.774
47.373	73.730
47.464	59.958
47.554	47.304
47.644	36.904
47.734	30.421
47.825	25.936
47.915	22.846
48.005	18.482
48.095	18.050
48.186	16.879
48.276	15.890
48.366	15.068
48.456	15.220
48.547	15.522
48.637	14.157
48.727	14.833
48.817	15.507
48.907	16.103
48.998	18.496
49.088	20.687
49.178	22.895
49.268	25.149
49.359	29.251
49.449	33.307
49.539	40.348
49.629	43.315
49.720	50.324
49.810	56.252
49.900	71.291
49.990	87.331
50.081	109.740
50.171	135.087
50.261	147.216
50.351	162.197
50.441	180.112
50.532	180.829
50.622	187.000
50.712	180.108
50.802	170.898
50.893	154.426
50.983	135.870
51.073	120.387
51.163	91.291
51.254	72.637
51.344	54.719
51.434	41.429
51.524	36.685
51.615	31.401
51.705	26.087
51.795	26.209
51.885	25.574
51.975	25.713
52.066	26.992
52.156	29.885
52.246	32.333
52.336	36.300
52.427	39.765
52.517	44.707
52.607	47.952
52.697	53.594
52.788	53.022
52.878	47.100
52.968	40.941
53.058	36.323
53.149	29.801
53.239	29.482
53.329	27.071
53.419	23.662
53.509	23.415
53.600	21.000
53.690	20.739
53.780	20.130
53.870	21.373
53.961	22.214
54.051	22.024
54.141	24.036
54.231	25.980
54.322	29.821
54.412	30.902
54.502	35.962
54.592	44.347
54.683	51.775
54.773	65.531
54.863	78.151
54.953	97.970
55.043	113.489
55.134	133.062
55.224	151.488
55.314	158.635
55.404	169.608
55.495	182.698
55.585	179.889
55.675	170.113
55.765	155.836
55.856	138.872
55.946	126.219
56.036	103.699
56.126	84.718
56.217	61.638
56.307	48.783
56.397	38.670
56.487	29.511
56.577	25.516
56.668	22.841
56.758	21.794
56.848	18.263
56.938	17.000
